"Location";"Status";"Authors";"Title";"Bibliographical reference";"Composition (year_from)";"Composition (year_to)";"First publication (year_from)";"First publication (year_to)";"Language";"Text";"Comment";"General reference";"Line reference";"Overlap/Similarity";"Modifications";"Marking for work";"Marking for author";"Genre";"Subject";"Narrative voice";"Textual functions";"Intertextual relations";"Source";"Bib. ref. source";"URL";"Internal comment";"Contributor"
" A mote it is to trouble the mind's eye.";"provisional";"Sir John Davies of Hereford";"Orchestra";"Davies of Hereford, Sir John.  ""Orchestra, or a Poeme of Dauncing."" The Poems of Sir John Davies. Ed. Robert Krueger and Ruby Nemser. Oxford: Clarendon Press, 1975. 90-126.  121; stanza 117, lines 814-819 [normalised spelling].";"1596";"1596";"1596";"1596";"English";"But if these eyes of yours, (lode-stars of Love,<br>
Showing the World's great dance <span class=""quote"">to your mind's eye!)</span><br>
Cannot with all their demonstrations move<br>
Kind apprehension in your fantasy,<br>
Of dancing's virtue, and nobility:<br>
How can my barbarous tongue win you there to<br>
Which Heaven and Earth's fair speech could never do?";"";"";"@005013 Orchestra";"";"WoPh#030118 the mind's eye";"Work unmarked";"Author unmarked";"Poetry unspecified";"";"First-person narrator";"BODY OF TEXT";"Local reference";"Electronic search (Fulltext database_Literature)";"@010001";"But if these eyes of yours, (Load-starrs of Loue,<br>
Shewing the worlds great daunce <span class=""quote"">to your minds eye!)</span><br>
Cannot with all theyr demonstrations moue<br>
Kinde apprehension in your fantasie,<br>
Of Dauncings vertue, and nobilitie:<br>
How can my barbarous tongue win you thereto<br>
Which heav'n and earths faire speech could neuer do?";"Davies, Sir John.  ""Orchestra, or a Poeme of Dauncing."" The Poems of Sir John Davies. Ed. Robert Krueger and Ruby Nemser. Oxford: Clarendon Press, 1975. 90-126.  121; stanza 117, lines 814-819.";"Engler B. Balz"
" The canker galls the infants of the spring,";"provisional";"William Shakespeare";"Love's Labour's Lost";"Shakespeare, William.  Love's Labour's Lost.  Act 1, scene 1, lines 104-105.";"1596";"1596";"1596";"1596";"English";"[King:] Berowne is like an envious sneaping frost <br>
That bites the firstborn <span class=""quote"">infants of the spring.</span>";"";"";"@001031_A96_D98 Love's Labour's Lost";"";"WoPh#030282 infants of the spring";"Work unmarked";"Author unmarked";"Comedy";"";"Dialogue";"BODY OF TEXT";"Local reference";"Secondary (Academic_Shakespeare)";"@010000
Munro, John, Clement Mansfield Ingleby et al., eds. The Shakspere Allusion Book: A Collection of Allusions to Shakspere from 1591 to 1700 [...]. London: Chatto and Windus; New York: Duffield and Co., 1909.";"";"";"  Hohl Regula"
" By indirections find directions out:";"provisional";"John Norden";"The Sixth Jess";"Norden, John.  The Sixth Jess, Wherein the Soul Must Arm Itself Against Dangers of the Time, in Regard of False Doctrine, Wherewith Else It May Be Miscarried in this Progress."" A Progress Of Piety. Cambridge: Cambridge University Press, 1847. 107-119.  108-109.";"1596";"1596";"1596";"1596";"English";"Let us therefore pray that we be not miscarried by the deceits of the wicked pilot Satan, whose <span class=""quote"">directions are merely indirect</span>, and whose sails are deceitful, being glorious to the eye; and the bark wherein he carrieth his unhappy passengers seemeth to be a most secure cradle, gliding on without tempest or wave, until it come to the end of their race, where, alas! they fall into the gulf of perpetual perdition. Such a master is he, and such mariners are his false prophets, that they delight flesh and blood, and all their course seemeth sweet, but short: and sour merchandise shall they have, that pass in the pinnace of his poisoned errors.";"";"";"@005045 The Sixth Jess";"";"WoKw##030209 directions + indirections";"Work unmarked";"Author unmarked";"Pamphlet or liturgical text";"Philosophy, religion";"First-person narrator";"BODY OF TEXT";"Local reference";"Electronic search (Fulltext database_Literature)";"@010001";"";"";"Quassdorf Sixta"
" the hobby-horse, whose epitaph is 'For, O, for, O,";"provisional";"William Shakespeare";"Love's Labours Lost";"Shakespeare, William.  Love's Labour's Lost.  Act 3, scene 1, lines 31-33.";"1596";"1596";"1596";"1596";"English";"[Armado:] Call’st thou my love <span class=""quote"">""hobby-horse""?</span><br>
[Boy:] No, master. The hobby-horse is but a colt, and your love perhaps a hackney.";"** This comedy was first performed in 1596.";"";"@001031_A96_D98 Love's Labour's Lost";"Keyword";"WoPh_NatAni#030108 hobby-horse";"Work unmarked";"Author unmarked";"Comedy";"";"Dialogue";"BODY OF TEXT";"Local reference";"Secondary (Annotated edition_Shakespeare)";"@010082/@006323-Last accessed 10 March 2020.
Shakespeare, William. Hamlet. The Oxford Shakespeare. Ed. G. R. Hibbard. Oxford and New York: Oxford University Press, 1994.";"";"";"  Hohl Regula"
" By indirections find directions out:";"provisional";"William Shakespeare";"King John";"Shakespeare, William.  King John.  Act 3, scene 1, lines 284-288.";"1596";"1596";"1596";"1596";"English";"[Pandulph:] The better act of purposes mistook<br>
Is to mistake again; though indirect,<br>
Yet <span class=""quote"">indirection thereby grows direct,</span><br>
And falsehood falsehood cures, as fire cools fire<br>
Within the scorchèd veins of one new-burned.";"";"";"@001043_A96_D23 King John";"";"WoKw##030209 directions + indirections";"Work unmarked";"Author unmarked";"Theatre";"";"Dialogue";"BODY OF TEXT";"Local reference";"Secondary (Annotated edition_Shakespeare)";"@010082/@006323-Last accessed 10 March 2020.
Shakespeare, William. Hamlet. The Oxford Shakespeare. Ed. G. R. Hibbard. Oxford and New York: Oxford University Press, 1994.";"";"";"Quassdorf Sixta"
" I should be greeted, if not from Lord Hamlet.";"provisional";"William Shakespeare";"King John";"Shakespeare, William.  King John.  Act 2, scene 1, line 558.";"1596";"1596";"1596";"1596";"English";"[King Philip:] <span class=""quote"">It likes us well.</span>";"";"";"@001043_A96_D23 King John";"";"WoPh#030213 it likes us well";"Work unmarked";"Author unmarked";"Theatre";"";"Dialogue";"BODY OF TEXT";"Local reference";"Electronic search (Fulltext database_Literature)";"@010084
Folger Digital Texts.";"";"";"Heeg Stefanie"
" I should be greeted, if not from Lord Hamlet.";"provisional";"Anthony Copley";"A Fig for Fortune";"Copley, Anthony.  A Fig for Fortune. London: Richard Johnes, 1596.  27. ";"1596";"1596";"1596";"1596";"English";"[Catechysius the Hermit:] Now all is but the action of the Mind,<br>
That rectifi'd, <span class=""quote"">the rest is all but wind.</span>";"";"";"@005052 A Fig for Fortune";"";"WoSn#230151 the rest is x";"Work unmarked";"Author unmarked";"Epic and verse narrative";"";"Dialogue";"BODY OF TEXT";"Local reference";"Electronic search (Fulltext database_Literature)";"@010001-Last accessed 30 June 2009.";"";"";"  Hohl Regula"
" If thou canst mutine in a matron's bones,";"provisional";"William Shakespeare";"King John";"Shakespeare, William.  King John.  Act 2, scene 1, line 389.";"1596";"1596";"1596";"1596";"English";"[Bastard:] By heaven, these scroyles of Angiers flout you, kings, <br>
And stand securely on their battlements <br>
As in a theater, whence they gape and point <br>
At your industrious scenes and acts of death.<br>
Your royal presences, be ruled by me:<br>
Do like <span class=""quote"">the mutines </span>of Jerusalem,<br>
Be friends awhile, and both conjointly bend <br>
Your sharpest deeds of malice on this town.";"";"#009002 Lord Chamberlain's (Lord Hunsdon's) Men / #008002 LONDON_The Theatre";"@001043_A96_D23 King John";"Keyword";"WoMo#230199 mutine";"Work unmarked";"Author unmarked";"History";"";"Dialogue";"BODY OF TEXT";"Local reference";"Secondary (Annotated edition_Shakespeare)";"@010082
Shakespeare, William.  Hamlet. The Oxford Shakespeare. Ed. G. R. Hibbard. Oxford and New York: Oxford University Press, 1994. ";"";"";"  Hohl Regula"
" I should be greeted, if not from Lord Hamlet.";"unedited";"William Shakespeare";"The Merchant of Venice";"Shakespeare, William.  The Merchant of Venice.  Act 3, scene 4, lines 67-79.";"1596";"1596";"1596";"1596";"English";"[Portia:] [...] <span class=""quote"">[I'll] prove the prettier fellow of the two, <br>
And wear my dagger with the braver grace,<br>
And speak between the change of man and boy <br>
With a reed voice</span>, and turn two mincing steps<br>
Into a manly stride, and speak of frays<br>
Like a fine bragging youth, and tell quaint lies<br>
How honorable ladies sought my love,<br>
Which I denying, they fell sick and died - <br>
I could not do withal! - then I'll repent, <br>
And wish, for all that, that I had not killed them.<br>
And twenty of these puny lies I'll tell,<br> 
That men shall swear I have discontinued school <br>
Above a twelvemonth. ";"";"#009002 Lord Chamberlain's (Lord Hunsdon's) Men / #008002 LONDON_The Theatre";"@001047_A96_D00 The Merchant of Venice";"";"SuMe_GenWom#030054 women boast of turning into men";"Work unmarked";"Author unmarked";"Comedy";"";"Dialogue";"BODY OF TEXT";"Local reference";"Secondary (Academic_Literature)";"@010032-23.
Nibbe, Hunold. The Fleire by Edward Sharpham: nach der Quarto 1607 herausgegeben. Louvain: A. Uystpruyst, 1912.";"";"";"  Hohl Regula"
" Tweaks me by the nose? gives me the lie i' the throat,";"provisional";"William Shakespeare";"Love's Labour's Lost";"Shakespeare, William.  Love's Labour's Lost.  Act 4, scene 3, lines 11-12.";"1596";"1596";"1596";"1596";"English";"[Berowne:] [...] Well, I do nothing in the world but <span class=""quote"">lie, and lie in my throat. </span>";"";"";"@001031_A96_D98 Love's Labour's Lost";"";"WoPh#230113 lie in the throat";"Work unmarked";"Author unmarked";"Theatre";"";"Dialogue";"BODY OF TEXT";"Local reference";"Reading";"";"";"";"  Hohl Regula"
" I am but mad north-north-west: when the wind is";"provisional";"William Shakespeare";"Love's Labour's Lost";"Shakespeare, William.  Love's Labour's Lost.  Act 1, scene 1, lines 247-251.";"1596";"1596";"1596";"1596";"English";"[King:] [...] But to the place where. It standeth <span class=""quote"">north-north-east and by east from the west corner </span>of thy curious-knotted garden. There did I see that low-spirited swain, that base minnow of thy mirth [...].";"";"";"@001031_A96_D98 Love's Labour's Lost";"";"WoPh#830059 north-north-east";"Work unmarked";"Author unmarked";"Theatre";"";"Dialogue";"BODY OF TEXT";"Local reference";"Electronic search (Fulltext database_Literature)";"@010084";"";"";"  Hohl Regula"
" And our vain blows malicious mockery.";"provisional";"William Shakespeare";"King John";"Shakespeare, William.  King John.  Act 2, scene 1, line 251-252.";"1596";"1596";"1596";"1596";"English";"[King Philip:] [...] <span class=""quote"">Our cannons' malice vainly shall be spent <br>
Against th'invulnerable clouds of heaven.</span>";"";"";"@001043_A96_D23 King John";"";"WoTo#030139 vain attacks";"Work unmarked";"Author unmarked";"Theatre";"";"Dialogue";"BODY OF TEXT";"Local reference";"Secondary (Annotated edition_Shakespeare)";"@010082
Shakespeare, William. Hamlet. The Oxford Shakespeare. Ed. G. R. Hibbard. Oxford and New York: Oxford University Press, 1994. ";"";"";"  Hohl Regula"
" Haste me to know't, that I, with wings as swift";"provisional";"William Shakespeare";"Love's Labours Lost";"Shakespeare, William.  Loves' Labour's Lost.  Act 4, scene 3, lines 321-326.";"1596";"1596";"1596";"1596";"English";"[Berowne:] But love, first learnèd in a lady’s eyes,<br>
Lives not alone immurèd in the brain,<br>
But with the motion of all elements<br>
Courses <span class=""quote"">as swift as thought </span>in every power,<br>
And gives to every power a double power,<br>
Above their functions and their offices.";"";"#009002 Lord Chamberlain's (Lord Hunsdon's) Men / #008002 LONDON_The Theatre";"@001031_A96_D98 Love's Labour's Lost";"";"SuId#030170 move unobstructed or swift as thought";"Work unmarked";"Author unmarked";"Comedy";"";"Dialogue";"BODY OF TEXT";"Local reference";"Secondary (Academic_Shakespeare)";"@010152
Baldwin, Thomas Whitfield. William Shakspere’s Small Latine and Lesse Greeke. 2 vols. Urbana: University of Illinois Press, 1944.";"";"";"  Hohl Regula"
" Both here and hence pursue me lasting strife,";"provisional";"William Shakespeare";"King John";"Shakespeare, William.  King John.  Act 4, scene 2, line 89.";"1596";"1596";"1596";"1596";"English";"[Pembroke:] Indeed, we heard how near his death he was <br>
Before the child himself felt he was sick. <br>
This must be answered <span class=""quote"">either here or hence.</span>";"";"";"@001043_A96_D23 King John";"";"WoPh#030127 here and hence";"Work unmarked";"Author unmarked";"Theatre";"";"Dialogue";"BODY OF TEXT";"Local reference";"Secondary (Annotated edition_Shakespeare)";"@010082/@006323-Last accessed 10 March 2020.
Shakespeare, William. Hamlet. The Oxford Shakespeare. Ed. G. R. Hibbard. Oxford and New York: Oxford University Press, 1994.";"";"";"  Hohl Regula"
" To be, or not to be: that is the question:";"provisional";"William Perkins";"A Discourse of Conscience";"Perkins, William.  A discourse of conscience wherein is set downe the nature, properties, and differences thereof: as also the way to get and keepe good conscience. Cambridge: John Legat, 1596.  4 [normalized spelling].";"1596";"1596";"1596";"1596";"English";"The proper end of conscience is, to determin of things done. And by this one thing, conscience is distinguished from all other gifts of the mind as intelligence opinion, science faith, prudence. Intelligence simply conceives a thing <span class=""quote"">to be or not to be: </span>science judgeth it to be certain and sure: faith is a persuasion, whereby we believe things that are not [...].";"";"";"@005068 A Discourse of Conscience";"";"WoSn#030065 to x or not to x";"Work unmarked";"Author unmarked";"Pamphlet or liturgical text";"Philosophy, religion";"";"BODY OF TEXT";"Local reference";"Secondary (Academic_Shakespeare)";"@010102/@010060-153./@010005/@010079/@010154

Richard Knowles. 'Shakespeare and Shorthand Once Again."" PBSA 104 (2010): 141-180 (153).<br>
Greenfield, Sayre. ""Quoting Hamlet in the Early Seventeenth Century."" Modern Philology 105.3 (2008): 510-354.<br>
Stallybrass, Peter. ""Against Thinking."" PMLA 122.5 (2007):1580-1587. <br>
Davidson, Adele. '""Some by Stenography""? Stationers, Shorthand, and the Early Shakespearean Quartos.' Papers of the Bibliographical Society of America 90.4 (1996): 417-449.<br>
Davenport, A. ""Shakespeare and Nashe's  Pierce Pennilesse'."" Notes and Queries (September 1953): 371-374.";"The proper ende of conscience is, to determine of things done. And by this one thing, conscience is distinguished from all other gifts of the mind as intelligence opinion, science faith, prudence. Intelligence simply conceives a thing <span class=""quote"">to be or not to be: </span>science iudgeth it to be certen and sure: faith is a perswasion, whereby we beleeue things that are not [...].";"Perkins, William.  A discourse of conscience wherein is set downe the nature, properties, and differences thereof: as also the way to get and keepe good conscience. Cambridge: John Legat, 1596.  4. ";"  Hohl Regula"
" For every man has business and desire,";"provisional";"William Shakespeare";"Henry IV Part 1";"Shakespeare, William.  <i>Henry IV Part 1.  </i>Act 2, scene 2, line 74.";"1597";"1597";"1597";"1597";"English";"[Falstaff:] Now, my masters, happy man be his dole, say I. <span class=""quote""> Every man to his business.</span>";"";"";"@001059_A97_D98 Henry IV Part 1";"William Kempe";"WoPh#030077 every man his business";"Work unmarked";"Author unmarked";"History";"";"Dialogue";"BODY OF TEXT";"Local reference";"Secondary (Annotated edition_Shakespeare)";"@010082/@006323-Last accessed 10 March 2020.
Shakespeare, William. Hamlet. The Oxford Shakespeare. Ed. G. R. Hibbard. Oxford and New York: Oxford University Press, 1994.";"";"";"  Hohl Regula"
" God's bodykins, man, much better: use every man";"provisional";"William Shakespeare";"The Merry Wives of Windsor";"Shakespeare, William.  The Merry Wives of Windsor.  Act 2, scene 3, line 44-46.";"1597";"1597";"1597";"1597";"English";"[Shallow:] <span class=""quote"">Bodykins, </span>Master Page, though I now be old and of the peace, if I see a sword out, my finger itches to make one. ";"";"";"@001079_A97_D23 The Merry Wives of Windsor";"Keyword";"WoMo#030264 bodykins";"Work unmarked";"Author unmarked";"Theatre";"";"Dialogue";"BODY OF TEXT";"Local reference";"Secondary (Annotated edition_Shakespeare)";"@010082/@006323-Last accessed 10 March 2020.
Shakespeare, William. Hamlet. The Oxford Shakespeare. Ed. G. R. Hibbard. Oxford and New York: Oxford University Press, 1994.";"";"";"  Hohl Regula"
" I should be greeted, if not from Lord Hamlet.";"unedited";"William Shakespeare";"Henry IV Part 1";"Act 4, scene 1, lines 103-109.";"1597";"1597";"";"";"English";"[Vernon:] All furnished, all in arms, <br>
All <span class=""quote"">plumed like estridges that with the wind<br>
Bated like eagles having lately bathed,<br>
Glittering in golden coats like images,<br></span>
As full of spirit as the month of May,<br>
And gorgeous as the sun at midsummer,<br>
Wanton as youthful goats, wild as young bulls.";"";"";"@001059_A97_D98 Henry IV Part 1";"";"WoTo#006897 plumed estridges";"Work unmarked";"Author unmarked";"";"";"Dialogue";"BODY OF TEXT";"";"";"@006294-318.";"";"";"  Hohl Regula"
" But he's an arrant knave.";"provisional";"William Shakespeare";"Henry IV Part 2";"Shakespeare, William.  Henry IV Part 2.  Act 5, scene 4, lines 1-3.";"1597";"1597";"1597";"1597";"English";"[Hostess Quickly:]  No, <span class=""quote"">thou arrant knave. </span>I would to God that I might die, that I might have thee hanged. Thou hast drawn my shoulder out of joint.";"";"";"@001083_A97_D00 Henry IV Part 2";"";"WoPh#030073 arrant knave";"Work unmarked";"Author unmarked";"Tragedy";"";"Dialogue";"BODY OF TEXT";"Local reference";"Electronic search (Fulltext database_Literature)";"@010001";"";"";"  Hohl Regula"
" I should be greeted, if not from Lord Hamlet.";"unedited";"William Shakespeare";"Henry IV Part 1";"Shakespeare, William.  Henry IV Part 1.  Act 2, scene 4, lines 245-251.";"1597";"1597";"1597";"1597";"English";"[Falstaff:] What, upon compulsion? Zounds, an I were at the strappado or all the racks in the world, I would not tell you on compulsion. Give you a reason on compulsion? <span class=""quote"">If reasons were as plentiful as blackberries, </span>I would give no man a reason upon compulsion, I.";"";"";"@001059_A97_D98 Henry IV Part 1";"";"WoPh#032287 reason as cheap as blackberries";"Work unmarked";"Author unmarked";"Theatre";"";"Dialogue";"BODY OF TEXT";"Local reference";"Secondary (Academic_Shakespeare)";"@010008
Thorn-Drury, George.  More Seventeenth-Century Allusions to Shakespeare and His Works. London: Dobell, 1924.";"";"";"  Hohl Regula"
" In thews and bulk, but, as this temple waxes,";"provisional";"William Shakespeare";"Henry IV Part 2";"Shakespeare, William.  Henry IV Part 2.  Act 3, scene 2, lines 266-268.";"1597";"1597";"1597";"1597";"English";"[Falstaff:] Will you tell me, Master Shallow, how to choose a man? Care I for the limb, <span class=""quote"">the thews, the stature, bulk, </span>and big assemblance of a man! Give me the spirit, Master Shallow.";"";"#009002 Lord Chamberlain's (Lord Hunsdon's) Men / #008002 LONDON_The Theatre / #008007 LONDON_The Curtain";"@001083_A97_D00 Henry IV Part 2";"William Kempe";"WoKw#030287 thews + bulk";"Work unmarked";"Author unmarked";"History";"";"Dialogue";"BODY OF TEXT";"Local reference";"Secondary (Annotated edition_Shakespeare)";"@010082/@006323-Last accessed 10 March 2020.
Shakespeare, William. Hamlet. The Oxford Shakespeare. Ed. G. R. Hibbard. Oxford and New York: Oxford University Press, 1994.";"";"";"  Hohl Regula"
" I should be greeted, if not from Lord Hamlet.";"unedited";"William Shakespeare";"Henry IV Part 2";"Shakespeare, William.  Henry IV Part 2.  Act 2, scene 4, lines 32-35.";"1597";"1597";"1597";"1597";"English";"[Fallstaff:] [sings]<span class=""quote""> <I> When Arthur first in court -</I> </span><br>
[To Will] Empty the Jordans [Will exits] <br>
<I>And was a worthy king -</I>";"";"";"@001083_A97_D00 Henry IV Part 2";"";"NaBo#032192 ballad Arthur / NaCa#004022 King Arthur";"Work by character";"Author unmarked";"Theatre";"";"Dialogue";"BODY OF TEXT";"MQ_ANOMALY_Poetryswitch";"Secondary (Annotated edition_Literature)";"@010047-225./@005699-60.";"";"";"Heeg Stefanie"
" But he's an arrant knave.";"provisional";"William Shakespeare";"Henry IV Part 2";"Shakespeare, William.  Henry IV Part 2.  Act 5, scene 4, lines 30-42.";"1597";"1597";"1597";"1597";"English";"[Shallow:] Yea, Davy, I will use him well. A friend i' th' court is better than a penny in purse. Use his men well, Davy, for they are <span class=""quote"">arrant knaves </span>and will backbite.<br>
[Davy:] No worse than they are back-bitten, sir, for they
have marvelous foul linen.<br>
[Shallow:] Well-conceited, Davy. About thy business,
Davy.<br>
[Davy:] I beseech you, sir, to countenance William Visor
of Woncot against Clement Perkes o’ th’ hill.<br>
[Shallow:] There is many complaints, Davy, against that	
Visor. That Visor is <span class=""quote"">an arrant knave, </span>on my knowledge.";"";"#009002 Lord Chamberlain's (Lord Hunsdon's) Men / #008002 LONDON_The Theatre / #008007 LONDON_The Curtain";"@001083_A97_D00 Henry IV Part 2";"";"WoPh#030073 arrant knave";"Work unmarked";"Author unmarked";"History";"";"Dialogue";"BODY OF TEXT";"Local reference";"Electronic search (Fulltext database_Literature)";"@010001-Last accessed 20 July 2010.";"";"";"Tranter Maria"
" Revenge his foul and most unnatural murder.";"provisional";"_ Anon";"A Warning for Fair Women";"Anon.  A Warning for Faire Women. As it hath beene lately diuerse times acted by the right Honorable, the Lord Chamberlaine his Seruantes. London: Valentine Sims for William Aspley, 1599.  A2 verso; lines 44-58 [normalised spelling].";"1597";"1597";"1597";"1597";"English";"[Comedy:] How some damned tyrant to obtain a crown, <br>
Stabs, hangs, poisons, smothers, cuts throats, <br>
And then a Chorus too comes howling in, <br>
And tells us of the worrying of a cat, <br>
Then of <span class=""quote"">a filthy whining ghost, <br>
Lapt in some foul sheet, or a leather pelt, <br>
Comes screaming like a pig half sticked, <br>
And <span class=""quote"">cries <i>Vindicta, </i>revenge, revenge: </span><br></span>
With that a little rose flashes forth, <br>
Like smoke out of a Tobacco pipe, or a boys squib: <br>
Then comes in two or three like to drovers, <br>
With tailors bodkins, stabbing one another, <br>
Is not this trim? is not here goodly things? <br>
That you should be so much accounted of, <br>
I would not else.";"** This tragedy was first performed in 1597.";"";"@001080_A97_D99 A Warning for Fair Women";"";"SuMe#030032 Revenge / WoPh#004014 cry revenge";"Work by character";"Author unmarked";"Tragedy";"";"Dialogue";"BODY OF TEXT";"MQ_ANOMALY_Languageswitch / MQ_VERBAL_likeas";"Electronic search (Fulltext database_Literature)";"@010001-Last accessed 18 September 2007.";"[Comedy:] How some damnd tyrant to obtaine a crowne, <br>
Stabs, hangs, impoysons, smothers, cutteth throats, <br>
And then a Chorus too comes howling in, <br>
And tels vs of the worrying of a cat, <br>
Then of <span class=""quote"">a filthie whining ghost, <br>
Lapt in some fowle sheete, or a leather pelch, <br>
Comes skreaming like a pigge halfe stickt, <br>
And cries <i>Vindicta, </i>reuenge, reuenge: </span><br>
With that a little Rosen flasheth forth, <br>
Like smoke out of a Tabacco pipe, or a boyes squib: <br>
Then comes in two or three like to drouers, <br>
With taylers bodkins, stabbing one another, <br>
Is not this trim? is not here goodly things? <br>
That you should be so much accounted of, <br>
I would not else.";"Anon.  A Warning for Faire Women. As it hath beene lately diuerse times acted by the right Honorable, the Lord Chamberlaine his Seruantes. London: Valentine Sims for William Aspley, 1599.  A2 verso; lines 44-58.";"  Hohl Regula"
" Compounded it with dust, whereto 'tis kin.";"provisional";"William Shakespeare";"Henry IV Part 2";"Shakespeare, William.  Henry IV Part 2.  Act 4, scene 5, lines 267-269.";"1597";"1597";"1597";"1597";"English";"[King:] [...] Let all the tears that should bedew my hearse<br>
Be drops of balm to sanctify thy head;<br>
Only <span class=""quote"">compound me with forgotten dust.</span><br>";"";"#009002 Lord Chamberlain's (Lord Hunsdon's) Men / #008002 LONDON_The Theatre / #008007 LONDON_The Curtain";"@001083_A97_D00 Henry IV Part 2";"";"WoPh#030293 compounded with dust";"Work unmarked";"Author unmarked";"History";"";"Dialogue";"BODY OF TEXT";"Local reference";"Secondary (Annotated edition_Shakespeare)";"@010082/@006323-Last accessed 10 March 2020.
Shakespeare, William. Hamlet. The Oxford Shakespeare. Ed. G. R. Hibbard. Oxford and New York: Oxford University Press, 1994.";"";"";"Quassdorf Sixta"
" with my disposition that this goodly frame, the";"provisional";"William Shakespeare";"Henry IV Part 1";"Shakespeare, William.  Henry IV Part 1.  Act, 3, scene 1, lines 13-17.";"1597";"1597";"1597";"1597";"English";"[Glendower:] I cannot blame him. At my nativity<br>
The front of heaven was full of fiery shapes,<br>
Of burning cressets, and at my birth<br>
The <span class=""quote"">frame and huge foundation of the Earth<br></span>
Shaked like a coward.";"";"";"@001059_A97_D98 Henry IV Part 1";"";"WoPh#030296 goodly frame, the earth";"Work unmarked";"Author unmarked";"Theatre";"";"Dialogue";"BODY OF TEXT";"Local reference";"Secondary (Annotated edition_Shakespeare)";"@010082/@006323-Last accessed 10 March 2020.
Shakespeare, William. Hamlet. The Oxford Shakespeare. Ed. G. R. Hibbard. Oxford and New York: Oxford University Press, 1994.";"";"";"Quassdorf Sixta"
" And either [ ] the devil, or throw him out";"provisional";"William Shakespeare";"Henry IV Part 1";"Shakespeare, William.  Henry IV Part 1.  Act 3, scene 1, lines 60-61.";"1597";"1597";"1597";"1597";"English";"[Hotspur:] And I can teach thee, coz, to shame the devil<br>
By telling truth. <span class=""quote"">Tell truth and shame the devil.</span>";"";"";"@001059_A97_D98 Henry IV Part 1";"";"SuMe#030297 shame the devil";"Work unmarked";"Author unmarked";"Theatre";"";"Dialogue";"BODY OF TEXT";"Local reference";"Secondary (Annotated edition_Shakespeare)";"@010082/@006323-Last accessed 10 March 2020.
Shakespeare, William. Hamlet. The Oxford Shakespeare. Ed. G. R. Hibbard. Oxford and New York: Oxford University Press, 1994.";"";"";"  Hohl Regula"
" But he's an arrant knave.";"provisional";"William Shakespeare";"Much Ado About Nothing";"Shakespeare, William.  Much Ado About Nothing.  Act 5, scene 1, lines 336-337.";"1598";"1598";"1598";"1598";"English";"[Dogberry:] I leave <span class=""quote"">an arrant knave </span>with your Worship, which I beseech your Worship to correct yourself, for the example of others.";"";"";"@001148_A98_D00 Much Ado About Nothing";"";"WoPh#030073 arrant knave";"Work unmarked";"Author unmarked";"Comedy";"";"Dialogue";"BODY OF TEXT";"Local reference";"Electronic search (Fulltext database_Literature)";"@010001";"";"";"  Hohl Regula"
" I should be greeted, if not from Lord Hamlet.";"unedited";"William Shakespeare";"Much Ado About Nothing";"Shakespeare, William.  Much Ado About Nothing.  Act 4, scene 1, lines 300-304.";"1598";"1598";"1598";"1598";"English";"[Benedick:] And do it with all thy heart.<br>
[Beatrice:] I love you with so much of my heart that
none is left to protest.<br>
[Benedick:] Come, bid me do anything for thee.<br>
[Beatrice:] <span class=""quote"">Kill Claudio.</span><br>
[Benedick:] Ha! Not for the wide world.";"";"";"@001148_A98_D00 Much Ado About Nothing";"";"SuMe#032194 kill someone for love";"Work unmarked";"Author unmarked";"Comedy";"";"Dialogue";"BODY OF TEXT";"";"Secondary (Annotated edition_Literature)";"@010047-329.";"";"";"Heeg Stefanie"
" the rest of my fortunes turn Turk with me--with two";"provisional";"William Shakespeare";"Much Ado About Nothing";"Shakespeare, William.  Much Ado About Nothing.  Act 3, scene 4, lines 55-56.";"1598";"1598";"1598";"1598";"English";"[Margaret:] Well, an you be not <span class=""quote"">turned Turk, </span>there's no more sailing by the star.";"";"";"@001148_A98_D00 Much Ado About Nothing";"";"WoTo#030131 turn Turk";"Work unmarked";"Author unmarked";"Comedy";"";"Dialogue";"BODY OF TEXT";"Local reference";"Secondary (Annotated edition_Shakespeare)";"@010082/@006323-Last accessed 10 March 2020.
Hibbard, G. R., ed.  William Shakespeare. Hamlet. The Oxford Shakespeare. Oxford and New York: Oxford University Press, 1994.";"";"";"  Hohl Regula"
" But he's an arrant knave.";"provisional";"William Shakespeare";"Much Ado About Nothing";"Shakespeare, William.  Much Ado About Nothing.  Act 3, scene 5, lines 29-31. ";"1598";"1598";"1598";"1598";"English";"[Verges:] Marry, sir, our watch tonight, excepting your Worship's presence, ha' ta'en a couple of as <span class=""quote"">arrant knaves </span> as any in Messina.";"";"";"@001148_A98_D00 Much Ado About Nothing";"";"WoPh#030073 arrant knave";"Work unmarked";"Author unmarked";"Comedy";"";"Dialogue";"BODY OF TEXT";"Local reference";"Electronic search (Fulltext database_Literature)";"@010001-Last accessed 10 September 2010.";"";"";"Tranter Maria"
