"Location";"Status";"Authors";"Title";"Bibliographical reference";"Composition (year_from)";"Composition (year_to)";"First publication (year_from)";"First publication (year_to)";"Language";"Text";"Comment";"General reference";"Line reference";"Overlap/Similarity";"Modifications";"Marking for work";"Marking for author";"Genre";"Subject";"Narrative voice";"Textual functions";"Intertextual relations";"Source";"Bib. ref. source";"URL";"Internal comment";"Contributor"
" Let them come in.";"unedited";"William Shakespeare";"Troilus and Cressida ";"Shakespeare, William.  Troilus and Cressida.  Act 3, scene 3, lines 150-151.";"1602";"1602";"1602";"1602";"English";"[Ulysses:] <span class=""quote"">Time hath, my lord, a wallet at his back <br>
Wherein he puts alms for oblivion</span> [...].";"";"";"@001325_A02_D09 Troilus and Cressida";"";"WoMo#032042 wallet";"Work unmarked";"Author unmarked";"Theatre";"";"Dialogue";"BODY OF TEXT";"Local reference";"Shakespeare Studies";"@010080-38.

Koeppel, Emil.  Quellen-Studien zu den Dramen George Chapman's, Philip Massinger's, und John Ford's. Karl J. Trübner: Strassburg 1897.  38.";"";"";"  Heeg Stefanie"
" Let them come in.";"unedited";"William Shakespeare";"Troilus and Cressida";"Shakespeare, William.  Troilus and Cressida.  Act 5, scene 1, lines 96-98.";"1602";"1602";"1602";"1602";"English";"[Thersites:] That same Diomed's a false-hearted rogue, a most unjust knave. <span class=""quote"">I will no more trust him when he leers </span><span class=""quote"">than I will a serpent when he hisses. </span>";"";"#009002 Lord Chamberlain's (Lord Hunsdon's) Men / #008001 LONDON_Globe Theatre";"@001325_A02_D09 Troilus and Cressida";"";"WoPh#230144 leering on someone / WoKw#004035 trust like snake";"Work unmarked";"Author unmarked";"Tragedy";"";"Dialogue";"BODY OF TEXT";"Local reference";"Annotated edition / Shakespeare Studies / morethanonelexia";"@005698-202./@010200-167.";"";"";"   Hohl-Trillini Regula"
" Let them come in.";"unedited";"Thomas Heywood";"The Fair Maid of the Exchange";"Heywood, Thomas.  ""The Fair Maid of the Exchange."" <i>The Dramatic Works, Now First Collected with Illustrative Notes and A Memoir of the Author in Six Volumes.</i> London: John Pearson, 1874. Vol. 2, 1-87.  23; scene 1 [normalized spelling].";"1602";"1602";"1602";"1602";"English";"[Flower:] O 'tis good, it is a good conceit: well sir, ten pound, <span class=""quote""><br>
You are content if at three months' end, <br>
You bring me not ten pound in English coin, <br>
This diamond shall be my proper own. </span>";"";"#008000 BRITAIN_London";"@001326_A02_D07 The Fair Maid of the Exchange";"";"SuMe_AbsTim#031021 three month time limit";"Work unmarked";"Author unmarked";"Comedy";"";"Dialogue";"BODY OF TEXT";"Local reference";"Shakespeare Studies";"@010000-1:178.
Munro, John, Clement Mansfield Ingleby et al., eds.  The Shakspere Allusion-Book: A Collection of Allusions to Shakspere from 1591 to 1700 [...]. London: Chatto and Windus; New York: Duffield and Co. 1909.  178.";"[Flower:] O tis good, it is a good conceit: wel sir, tenne pound, <br>
You are content if at three months end, <br>
You bring me not ten pound in English coine, <br>
This diamond shall be my proper owne. ";"Heywood, Thomas.  ""The Fair Maid of the Exchange."" The Dramatic Works, Now First Collected with Illustrative Notes and A Memoir of the Author in Six Volumes. London: John Pearson, 1874. Vol. 2, 1-87.  23; scene 1.";"Reitzer Elliot"
" Let them come in.";"unedited";"Thomas Heywood";"The Fair Maid of the Exchange";"Heywood, Thomas.  ""The Fair Maid of the Exchange."" The Dramatic Works, Now First Collected with Illustrative Notes and A Memoir of the Author in Six Volumes. London: John Pearson, 1874. Vol. 2, 1-87.  20-21; scene 1 [normalized spelling].";"1602";"1602";"1602";"1602";"English";"[Franke:] I am not well, and yet I am not ill, <br>
I am, what am I?<span class=""quote""> not in love I hope? <br>
In love! let me examine myself, who should I love? who did I last converse with, with Phyllis: why should I love Phyllis? is she fair? faith so so: her forehead is pretty, somewhat resembling the forehead of the sign of the Maidenhead Inn, etcetera. What's her hair? faith to Pandora wires, there's not the like simile: is it likely yet that I am in love? What's next? her cheeks, they have a reasonable scarlet, never a Dyer's daughter in the town goes beyond her. Well, yet I am not in love. Nay, she hath a mole in her cheek too: Venus' mole was not more natural; but what of that, I am Adonis, and will not love. Good Venus pardon me. Let us descend: her chin, O Helen, Helen, where's your dimple Helen? it was your dimple that bewitched Paris, and without your dimple I will not love you Helen, No, yet I am safe. Her hand, let's handle that, I saw her hand, and it was lily-white, I touched her palm, and it was soft and smooth: and then what then? her hand did then bewitch me, I shall be in love now out of hand. In love! shall I that ever yet have profaned love, now fall to worship him?</span> Shall I that have jested at lovers' sighs now raise whirlwinds? shall I that have flouted ay-mes once a quarter, now practice ay-mes every minute? shall I defy hat-bands, and tread garters and shoestrings under my feet? shall I fall to<span class=""quote""> falling bands </span>and be a ruffing no longer? I must; I am now liege man to <span class=""quote"">Cupid, </span>and have read all these informations in his book of statutes, the first chapter, page millesimal nono, therefore, hat-band avaunt, ruff regard yourself, garters adieu, shoe-strings so and so; I am a poor inamorato, and enforced with the Poet to say, Love o'ercomes all, and I that love obey.";"";"#008000 BRITAIN_London";"@001326_A02_D07 The Fair Maid of the Exchange";"";"WoPa_AbsLov#031022 none good enough to marry / NaCa#032238 Venus Aphrodite Cytherea / NaCa#004173 Helen of Troy / NaCa#004195 Cupid Eros / NaCa#004201 Paris of Troy / NaCa#004203 Adonis / WoTo#006967 falling band";"Work by character";"Author unmarked";"Comedy";"";"Dialogue";"BODY OF TEXT";"";"Annotated edition / Shakespeare Studies";"@010000-1:178./@006090-121.
Munro, John, Clement Mansfield Ingleby et al., eds. The Shakspere Allusion-Book: A Collection of Allusions to Shakspere from 1591 to 1700 [...]. London: Chatto and Windus; New York: Duffield and Co. 1909. 178.";"[Franke:] I am not well, and yet I am not ill, <br>
I am, what am I? not in loue I hope? <br>
In loue! let me examine my selfe, who should I loue? who did I last conuerse with, with Phillis : why should I loue Phillis ? is she faire? faith so so: her forehead is pretty, somewhat resembling the forehead of the signe of the maidenhead in, &c. Whats her haire? faith to Bandora wiars, theres not the like simile: is it likely yet that I am in loue? Whats next? her cheekes, they haue a reasonable scarlet, never a Diars daughter in the towne goes beyond her. Well, yet I am not in loue. Nay, she hath a mole in her cheeke too: Venus mole was not more naturall; but what of that, I am Adonis, and will not loue. Good Venus pardon me. Let vs descend: her chinne, O Helen, Helen, wheres your dimple Helen? it was your dimple that bewitcht Paris, and without your dimple I will not loue you Helen, No, yet I am safe. Her hand, lettes handle that, I sawe her hand, and it was lilly white, I toucht her palme, and it was soft and smoothe: and then what then? her hand did then bewitch me, I shall be in loue now out of hand. In loue! shall I that euer yet haue prophand loue, now fall to worship him? Shall I that haue ieasted at louers sighes now raise whirlewindes? shall I that haue flowted ay-mees once a quarter, now practise ay-mees euery minute? shal I defie hat-bands, and treade garters and shoostrings vnder my feete? shall I fall to falling bands and be a ruffin no longer? I must; I am now liege man to Cupid, and haue read all these informations in his booke of statutes, the first chapter, page millesimo nono , therefore, hat-band avaunt, ruffe regard your selfe, garters adue, shoo-strings so and so; I am a poore enamorate, and enforcde with the Poet to say, Loue orecomes all, and I that loue obey.";"Heywood, Thomas.  ""The Fair Maid of the Exchange."" The Dramatic Works, Now First Collected with Illustrative Notes and A Memoir of the Author in Six Volumes. London: John Pearson, 1874. Vol. 2, 1-87.  20-21; scene 1.";"Reitzer Elliot"
" Let them come in.";"unedited";"Thomas Heywood";"The Four Apprentices in London";" Heywood, Thomas.  ""The Four Apprentices in London."" The Dramatic Works, Now First Collected with Illustrative Notes and A Memoir of the Author in Six Volumes. London: John Pearson, 1874. Vol. 2, 159-254.  188 [normalized spelling].";"1602";"1602";"1602";"1602";"English";"[Clown:] Captain, a prize! we two were assailed by two hundred, and of them two hundred, we killed all but these two. <span class=""quote"">These are the remainder of them that are left alive. </span>";"";"#009019 Worcester's Men / #008022 LONDON_Rose Theatre";"@001351_A02_D15 The Four Apprentices in London";"";"WoPh#030796 left alive";"Work unmarked";"Author unmarked";"Romance";"";"Dialogue";"BODY OF TEXT";"Local reference";"Shakespeare Studies";"@010000";"[Clown:] Captaine, a prize! we two were assailed by two hundred, and of them two hundred, we kil'd all but these two. These are the remainder of them that are left aliue. ";" Heywood, Thomas.  ""The Four Apprentices in London."" The Dramatic Works, Now First Collected with Illustrative Notes and A Memoir of the Author in Six Volumes. London: John Pearson, 1874. Vol. 2, 159-254.  188.";"Danneck Martin"
" Let them come in.";"unedited";"Thomas Heywood";"The Fair Maid of the Exchange";"Heywood, Thomas.  ""The Fair Maid of the Exchange."" The Dramatic Works, Now First Collected with Illustrative Notes and A Memoir of the Author in Six Volumes. London: John Pearson, 1874. Vol. 2, 1-87.  57; scene 1 [normalized spelling].";"1602";"1602";"1602";"1602";"English";"[Fiddle:] [...] <span class=""quote"">tis most tolerable, and not to be endured, </span>flesh and blood cannot bear it.";"";"#008000 BRITAIN_London";"@001326_A02_D07 The Fair Maid of the Exchange";"";"WoPh#031053 tis most tolerable not to be endured";"Work unmarked";"Author unmarked";"Comedy";"";"Dialogue";"BODY OF TEXT";"";"Shakespeare Studies";"@010000-1:178.
Munro, John, Clement Mansfield Ingleby et al., eds. The Shakspere Allusion-Book: A Collection of Allusions to Shakspere from 1591 to 1700 [...]. London: Chatto and Windus; New York: Duffield and Co. 1909. 178.";"[Fiddle:] [...] <span class=""quote"">tis most tolerable, and not to be indured, flesh and blood cannot beare it.</span>[...].";"Heywood, Thomas.  ""The Fair Maid of the Exchange."" The Dramatic Works, Now First Collected with Illustrative Notes and A Memoir of the Author in Six Volumes. London: John Pearson, 1874. Vol. 2, 1-87.  57; scene 1.";"Reitzer Elliot"
" Let them come in.";"unedited";"Thomas Heywood";"The Fair Maid of the Exchange";"Heywood, Thomas.  ""The Fair Maid of the Exchange."" The Dramatic Works, Now First Collected with Illustrative Notes and A Memoir of the Author in Six Volumes. London: John Pearson, 1874. Vol. 2, 1-87.  58 [normalized spelling].";"1602";"1602";"1602";"1602";"English";"[Fiddle:] After the most humble manner I will; <span class=""quote"">and so gentlemen I commit you all: you Cripple to your shop; you sir, to a turn-up and dish of capers; and lastly, you M. Barnard , to the tuition of the Counter-keeper: there's an Item for you, and so farewell.</span>";"";"#008000 BRITAIN_London";"@001326_A02_D07 The Fair Maid of the Exchange";"";"SuMe#031054 arrogant goodbye";"Work unmarked";"Author unmarked";"Comedy";"";"Dialogue";"BODY OF TEXT";"Local reference";"Shakespeare Studies";"@010000-1:178.
Munro, John, Clement Mansfield Ingleby et al., eds. The Shakspere Allusion-Book: A Collection of Allusions to Shakspere from 1591 to 1700 [...]. London: Chatto and Windus; New York: Duffield and Co. 1909. 178.";"[Fiddle:] After the most humble maner I will; and so gentlemen I commit you all: you Cripple to your shop; you sir, to a turn-vp and dish of capers; and lastly, you M. Barnard , to the tuition of the Counter-keeper: theres an Item for you, and so fare-well.";"Heywood, Thomas.  ""The Fair Maid of the Exchange."" The Dramatic Works, Now First Collected with Illustrative Notes and A Memoir of the Author in Six Volumes. London: John Pearson, 1874. Vol. 2, 1-87.  58.";"Reitzer Elliot"
" Than I to Hercules: within a month:";"provisional";"Thomas Heywood";"The Fair Maid of the Exchange";"Heywood, Thomas.  ""The Fair Maid of the Exchange."" The Dramatic Works, Now First Collected with Illustrative Notes and A Memoir of the Author in Six Volumes. London: John Pearson, 1874. Vol. 2, 1-87.  54 [normalized spelling].";"1602";"1602";"1602";"1602";"English";"[Bowlder:]  <span class=""quote"">I could not endure the carrier of her wit,</span> for a million, she is the only she <i> <span class=""quote"">Mercury </i></span>under the heavens; her wit is all spirit; that spirit fire, that fire flies from her tongue, able to burn the radix of the best invention; in this Element she is the abstract and brief of all the eloquence since the incarnation of <span class=""quote""><i>Tully's</i> </span>I tell thee Cripple, I had rather encounter <span class=""quote""><i> Hercules </i> </span>with blows, than <i> Mall Berry </i> with words: And yet by this light <span class=""quote"">I am horribly in love with her.</span>";"* A speech summarizing the emotional development of Benedick in <i>Much Ado About Nothing.</i> ";"#008000 BRITAIN_London";"@001326_A02_D07 The Fair Maid of the Exchange";"";"WoPh_AbsLov#031055 horribly in love / WoPh_GenWom#032273 cannot endure talkative woman / NaHu#007013 Cicero / NaCa#004180 Mercury Hermes / NaCa#004187 Hercules";"Work by character";"Author unmarked";"Comedy";"";"Dialogue";"BODY OF TEXT";"MQ_TYPOGRAPHY_Italics";"Shakespeare Studies / morethanonelexia";"@010000-1:179.
Munro, John, Clement Mansfield Ingleby et al., eds. The Shakspere Allusion-Book: A Collection of Allusions to Shakspere from 1591 to 1700 [...]. London: Chatto and Windus; New York: Duffield and Co. 1909. 179.";"[Bowlder:]  I could not indure the carrire of her wit, for a million, shee is the onely shee <i> Mercury </i> vnder the heauens; her wit is all spirit; that spirit fire, that fire flies from her tongue, able to burne the radix of the best inuention; in this Element shee is the abstract and breefe of all the eloquence since the incarnation of <i> Tullies </i> I tell thee Cripple, I had rather incounter <i> Hercules </i> with blowes, than <i> Mall Berry </i> with words: And yet by this light I am horribly in loue with her.";"Heywood, Thomas.  ""The Fair Maid of the Exchange."" The Dramatic Works, Now First Collected with Illustrative Notes and A Memoir of the Author in Six Volumes. London: John Pearson, 1874. Vol. 2, 1-87.  54.";"Reitzer Elliot"
" Let them come in.";"unedited";"Henry Chettle / Thomas Dekker / Thomas Heywood / John Webster";"Sir Thomas Wyatt";"Chettle, Henry, Thomas Dekker, Thomas Heywood and John Webster.  ""Sir Thomas Wyatt."" The Dramatic Works of Thomas Dekker. Ed. F. Bowers. 4 vols. Cambridge: Cambridge University Press, 1955. Vol. 1, 397-454.  431; act 3, scene 1, lines 120-121 [normalized spelling].";"1602";"1602";"1602";"1602";"English";"[Wyatt:] <span class=""quote"">The Fox is subtle, and his head once in <br> 
The slender body easily will follow.</span>";"";"#008000 BRITAIN_London";"@001369_A02_D07 Sir Thomas Wyatt";"";"WoPh_NatAni#031056 fox body follows";"Work unmarked";"Author unmarked";"History play";"";"Dialogue";"BODY OF TEXT";"Local reference";"Shakespeare Studies";"@010000-1:183.
Munro, John, Clement Mansfield Ingleby et al., eds. The Shakspere Allusion-Book: A Collection of Allusions to Shakspere from 1591 to 1700 [...]. London: Chatto and Windus; New York: Duffield and Co. 1909. 183.";"[Wyatt:] The Fox is suttle, and his head once in <br> 
The slender body easily will follow.";"Chettle, Henry, Thomas Dekker, Thomas Heywood and John Webster.  ""Sir Thomas Wyatt."" The Dramatic Works of Thomas Dekker. Ed. F. Bowers. 4 vols. Cambridge: Cambridge University Press, 1955. Vol. 1, 397-454.  431; act 3, scene 1, lines 120-121.";"Reitzer Elliot"
" Let them come in.";"unedited";"Henry Chettle / Thomas Dekker / Thomas Heywood / John Webster";"Sir Thomas Wyatt";"Chettle, Henry, Thomas Dekker, Thomas Heywood and John Webster.  ""Sir Thomas Wyatt."" The Dramatic Works of Thomas Dekker. Ed. F. Bowers. 4 vols. Cambridge: Cambridge University Press, 1955. Vol. 1, 397-454.  434; act 3, scene 2, lines 50-51 [normalized spelling].";"1602";"1602";"1602";"1602";"English";"[Jane:] <span class=""quote"">Is grief so short? 'twas wont to be full of words </span>[...].";"";"#008000 BRITAIN_London";"@001369_A02_D07 Sir Thomas Wyatt";"";"SuId#031057 lack of words";"Work unmarked";"Author unmarked";"History play";"";"Dialogue";"BODY OF TEXT";"Local reference";"Shakespeare Studies";"@010000-1:183.
Munro, John, Clement Mansfield Ingleby et al., eds. The Shakspere Allusion-Book: A Collection of Allusions to Shakspere from 1591 to 1700 [...]. London: Chatto and Windus; New York: Duffield and Co. 1909. 183.";"[Jane:] Is greefe so short? twa's wont to be full of wordes [...].";"Chettle, Henry, Thomas Dekker, Thomas Heywood and John Webster.  ""Sir Thomas Wyatt."" The Dramatic Works of Thomas Dekker. Ed. F. Bowers. 4 vols. Cambridge: Cambridge University Press, 1955. Vol. 1, 397-454.  434; act 3, scene 2, lines 50-51.";"Reitzer Elliot"
" Let them come in.";"unedited";"William Shakespeare";"Measure for Measure";"Shakespeare, William.  Measure for Measure.  Act 3, scene 1, lines 133-136.";"1603";"1603";"1603";"1603";"English";"[Claudio:] [...] <span class=""quote"">the delighted spirit<br>
To bathe in fiery floods, or to reside<br>
In thrilling region of thick-ribbèd ice,<br>
To be imprisoned in the viewless winds</span> [...].";"";"";"@001413_A03_D23 Measure for Measure";"";"SuMe#032038 spirits";"Work unmarked";"Author unmarked";"Theatre";"";"Dialogue";"BODY OF TEXT";"Local reference";"Shakespeare Studies";"@010006
Williams, John Davis Ellis. Sir William Davenant's relation to Shakespeare: With an analysis of the Chief Characters of Davenant's Plays. PhD Strassburg 1905. 23.";"";"";"  Heeg Stefanie"
" Let them come in.";"unedited";"William Shakespeare";"Measure for Measure";"Shakespeare, William.  Measure for Measure.  Act 2, scene 2, line 50.";"1603";"1603";"1603";"1603";"English";"[Isabella:] <span class=""quote"">I have a brother is condemned to die.<br>
I do beseech you let it be his fault<br>
And not my brother.</span>";"* A sister pleading for her brother's life, which is promised her in exchange for sexual favours. ";"";"@001413_A03_D23 Measure for Measure";"";"SuMe_AbsSex#032039 woman offering sex for brother's life";"Work unmarked";"Author unmarked";"Theatre";"";"Dialogue";"BODY OF TEXT";"Local reference";"Shakespeare Studies";"@010006-24.
Williams, John Davis Ellis. Sir William Davenant's relation to Shakespeare: With an analysis of the Chief Characters of Davenant's Plays. PhD Strassburg 1905. 24.";"";"";"  Heeg Stefanie"
" Let them come in.";"unedited";"William Shakespeare";"Sonnet 20";"Sonnet 20, line 10.";"1603";"1603";"1603";"1603";"English";"<span class=""quote"">Till Nature as she wrought thee fall a-doting </span>[...].";"";"";"@005000_A09 Sonnets (WSh)";"";"SuMe#030422 Nature falling in love with her own work";"Work unmarked";"Author unmarked";"Poetry unspecified";"";"First-person narrator";"BODY OF TEXT";"Local reference";"Shakespeare Studies";"@010049-246./@010087

Peery, William. The Plays of Nathan Field: Edited from the Original Quartos with Introduction and Notes. Austin: The University of Texas Press, 1950.  246.<br>
Peery, William.  ""Shakespeare and Nathan Field."" Neophilologus (January 1950): 238-245.";"";"";"   Hohl-Trillini Regula"
" Let them come in.";"unedited";"William Shakespeare";"Othello";"Shakespeare, William.  <i>Othello. </i>Act 5, scene 2, lines 98-106.";"1604";"1604";"1604";"1604";"English";"[Desdemona:] <span class=""quote"">O banish me, my lord, but kill me not! <br></span>
[Othello:] <span class=""quote"">Down, strumpet!<br></span>
[Desdemona:] <span class=""quote"">Kill me tomorrow, let me live tonight.<br></span>
[Othello:] <span class=""quote"">Nay, if you strive -<br></span>
[Desdemona:] <span class=""quote"">But half an hour!<br></span>
[Othello:] <span class=""quote"">Being done, there is no pause.<br></span>
[Desdemona:] <span class=""quote"">But while I say one prayer!<br></span>
[Othello:] <span class=""quote"">It is too late (smothers her).";"";"#009001 King's Men / #008001 LONDON_Globe Theatre";"@001437_A06_D22 Othello";"";"SuMe_GenWom#004402 honour killing fallen woman";"Work unmarked";"Author unmarked";"Tragedy";"";"Dialogue";"BODY OF TEXT";"Local reference";"Shakespeare Studies";"@010006-13.
Williams, John Davis Ellis. Sir William Davenant's relation to Shakespeare: With an analysis of the Chief Characters of Davenant's Plays. PhD Strassburg 1905. 13.";"";"";"  Heeg Stefanie"
" Let them come in.";"unedited";"William Shakespeare";"Othello";"Shakespeare, William.  Othello.";"1604";"1604";"1604";"1604";"English";"<span class=""quote"">Iago</span>";"";"";"@001437_A06_D22 Othello";"";"NaCa#004021 Iago";"Work by character";"Author unmarked";"Tragedy";"";"";"CHARACTERNAME";"";"Reading";"";"";"";"   Hohl-Trillini Regula"
" Let them come in.";"unedited";"William Shakespeare";"Othello";"Shakespeare, William.  Othello.  Act 3, scene 3, lines 431-434.";"1604";"1604";"1604";"1604";"English";"[Iago:] [...] O monstrous world! Take note, take note, O world:<br>
<span class=""quote"">To be direct and honest is not safe.</span><br>
I thank you for this profit, and from hence <br>
I'll love no friend, sith love breeds such offense.";"";"";"@001437_A06_D22 Othello";"";"SuMe#030430 virtue is risky in a corrupt world";"Work unmarked";"Author unmarked";"Tragedy";"";"Dialogue";"BODY OF TEXT";"Local reference";"Shakespeare Studies";"@010000";"";"";"   Hohl-Trillini Regula"
" Revenge his foul and most unnatural murder.";"ok";"Thomas Dekker / John Webster";"Westward Ho!";"Dekker, Thomas and John Webster.  ""Westward Ho."" <i>The Dramatic Works of Thomas Dekker. </i>Ed. F. Bowers. 4 vols. Cambridge: Cambridge University Press, 1955. Vol. 2, 318-393.  385; act 5, scene 4 [normalized spelling].";"1604";"1604";"1604";"1604";"English";"[Tenterhook:] Ay, but when light wives make heavy husbands, let these husbands play <span class=""quote"">mad <i>Hamlet</i></span>, and cry <span class=""quote""><i>Revenge</i>; </span>come, and we'll do so.";"";"";"@001450_A04_D07 Westward Ho!";"";"NaMa_AbsMad#030035 Hamlet's madness / NaMa#030041 Hamlet revenge";"Work by character";"Author unmarked";"Comedy";"";"Dialogue";"BODY OF TEXT";"";"Shakespeare Studies / morethanonelexia";"@010046/@010000/@006075
Halliwell-Philipps, James Orchard. Memoranda on the Tragedy of Hamlet. London: James Evan Adlard, 1879. <br>
Munro, John, Clement Mansfield Ingleby et al., eds. The Shakspere Allusion Book: A Collection of Allusions to Shakspere from 1591 to 1700 [...]. London: Chatto and Windus; New York: Duffield and Co., 1909. 1, 182.";"[Tenter-hooke:] I but when light Wiues make heauy husbands, let these husbands play <span class=""quote"">mad <i>Hamlet</i>, and crie <i>reuenge</i>; </span>come, and weele do so.";"Dekker, Thomas and John Webster.  ""Westward Ho."" <i>The Dramatic Works of Thomas Dekker. </i>Ed. F. Bowers. 4 vols. Cambridge: Cambridge University Press, 1955. Vol. 2, 318-393.  385; act 5, scene 4.";"Kristmann Stefan"
" Let them come in.";"unedited";"William Shakespeare";"Othello";"Shakespeare, William.  Othello.  Act 3, scene 3, line 21.";"1604";"1604";"1604";"1604";"English";"[Desdemona:] <span class=""quote"">I'll watch him tame </span>[...].";"";"#009001 King's Men / #008001 LONDON_Globe Theatre";"@001437_A06_D22 Othello";"";"SuMe#032032 watch taming";"Work unmarked";"Author unmarked";"Tragedy";"";"Dialogue";"BODY OF TEXT";"Local reference";"Shakespeare Studies";"@010006-15.
Williams, John Davis Ellis. Sir William Davenant's relation to Shakespeare: With an analysis of the Chief Characters of Davenant's Plays. PhD Strassburg 1905. 15.";"";"";"  Heeg Stefanie"
" Let them come in.";"unedited";"William Shakespeare";"Othello";"Shakespeare, William.  Othello.  Act 4, scene 1, line 23";"1604";"1604";"1604";"1604";"English";"[Othello:] O, it comes o'er my memory<br>
As doth <span class=""quote"">the raven o'er the infectious house,<br>
Boding to all </span>[...].";"";"";"@001437_A06_D22 Othello";"";"WoPh_NatBir#032035 raven infected house";"Work unmarked";"Author unmarked";"Tragedy";"";"Dialogue";"BODY OF TEXT";"Local reference";"Shakespeare Studies";"@010080-38.
";"";"";"  Heeg Stefanie"
" Let them come in.";"unedited";"William Shakespeare";"Othello";"Shakespeare, William.  Othello.  Act 3, scene 3, line 406.";"1604";"1604";"1604";"1604";"English";"[Othello:] [...] <span class=""quote"">Pride, pomp, and circumstance of glorious war!</span>";"";"#009001 King's Men / #008001 LONDON_Globe Theatre";"@001437_A06_D22 Othello";"";"WoPh#340058 Pride pomp and glorious war";"Work unmarked";"Author unmarked";"Tragedy";"";"Dialogue";"BODY OF TEXT";"Local reference";"Shakespeare Studies";"@010000
Munro, John, Clement Mansfield Ingleby et al., eds. The Shakspere Allusion-Book: A Collection of Allusions to Shakspere from 1591 to 1700 [...]. London: Chatto and Windus; New York: Duffield and Co. 1909.";"";"";"Reitzer Elliot"
" Let them come in.";"unedited";"William Shakespeare";"Othello";"Shakespeare, William.  Othello.  Act 2, scene 3, line 391.";"1604";"1604";"1604";"1604";"English";"[Iago:] <span class=""quote"">Though other things grow fair against the sun,<br>
Yet fruits that blossom first will first be ripe.</span>";"";"";"@001437_A06_D22 Othello";"";"SuId_NatPla_NatSky#032026 fruit ripened by sun";"Work unmarked";"Author unmarked";"Theatre";"";"Dialogue";"BODY OF TEXT";"Local reference";"Shakespeare Studies";"@010006-24.
Williams, John Davis Ellis. Sir William Davenant's relation to Shakespeare: With an analysis of the Chief Characters of Davenant's Plays. PhD Strassburg 1905. 24.";"";"";"  Heeg Stefanie"
" Let them come in.";"unedited";"William Shakespeare";"Othello";"Shakespeare, William.  Othello.  Act 5, scene 2, lines 355-356.";"1604";"1604";"1604";"1604";"English";"[Iago:] <span class=""quote"">Demand me nothing. What you know, you know. <br>
From this time forth I never will speak word.</span>";"";"#009001 King's Men / #008001 LONDON_Globe Theatre";"@001437_A06_D22 Othello";"";"SuMe#031042 know I will remain silent";"Work unmarked";"Author unmarked";"Tragedy";"";"Dialogue";"BODY OF TEXT";"Local reference";"Shakespeare Studies";"@010000-1:118.
Munro, John, Clement Mansfield Ingleby et al., eds. The Shakspere Allusion-Book: A Collection of Allusions to Shakspere from 1591 to 1700 [...]. London: Chatto and Windus; New York: Duffield and Co. 1909. 118.";"";"";"Reitzer Elliot"
" Let them come in.";"unedited";"William Shakespeare";"Othello";"Shakespeare, William.  Othello.  Act 5, scene 1, line 12.";"1604";"1604";"1604";"1604";"English";"[Iago (aside):] I have rubbed <span class=""quote"">this young quat </span>almost to the sense [...].";"* ""Quat"" is a word for a pimple or pustule that was used depreciatively for a young person in the 17th century.";"#009001 King's Men / #008001 LONDON_Globe Theatre";"@001437_A06_D22 Othello";"";"WoPh#050048 young quat";"Work unmarked";"Author unmarked";"Tragedy";"";"Dialogue";"BODY OF TEXT";"Local reference";"Shakespeare Studies";"@010000-1:119.
Munro, John, Clement Mansfield Ingleby et al., eds. The Shakspere Allusion-Book: A Collection of Allusions to Shakspere from 1591 to 1700 [...]. London: Chatto and Windus; New York: Duffield and Co. 1909. 119.";"";"";"Reitzer Elliot"
" Let them come in.";"unedited";"William Shakespeare";"Othello";"Shakespeare, William.  Othello.  Act 5, scene 2, lines 403-408.";"1604";"1604";"1604";"1604";"English";"[Othello:] [...] Then must you speak <br>
Of one that loved not wisely, but too well;<br>
Of one not easily jealous, but being wrought,<br>
Perplexed in the extreme; of one whose hand,<br>
<span class=""quote"">Like the base Judean, threw a pearl away <br>
Richer than all his tribe </span>[...].";"";"#009001 King's Men / #008001 LONDON_Globe Theatre";"@001437_A06_D22 Othello";"";"SuMe#320057 Indian you had pearl";"Work unmarked";"Author unmarked";"Tragedy";"";"Dialogue";"BODY OF TEXT";"Local reference";"Shakespeare Studies";"@005134/@010000-1:119.
Munro, John, Clement Mansfield Ingleby et al., eds. The Shakspere Allusion-Book: A Collection of Allusions to Shakspere from 1591 to 1700 [...]. London: Chatto and Windus; New York: Duffield and Co. 1909. 119.";"";"";"Reitzer Elliot"
" Let them come in.";"unedited";"George Chapman";"Bussy D'Amboise";"Chapman, George.  ""Bussy D'Ambois."" The Plays of George Chapman. Ed. Thomas Marc Parrott. 4 vols. New York: Russell and Russell, 1961. The Tragedies, Vol. 1, 1-74.  8; act 1, scene 1, lines 134-135.";"1604";"1604";"1604";"1604";"English";"[Bussy:] <span class=""quote"">There is a deep nick in time's restless wheel <br>
For each man's good, when which nick comes it strikes</span> [...].";"";"";"@001428_A04_D07 Bussy D'Amboise";"";"SuId#031037 tide in human affairs";"Work unmarked";"Author unmarked";"Tragedy";"";"Dialogue";"BODY OF TEXT";"Local reference";"Shakespeare Studies";"@010080-15.
Koeppel, Emil. Quellen-Studien zu den Dramen George Chapman's, Philip Massinger's, und John Ford's. Karl J. Trübner: Strassburg 1897. 15.";"";"";"  Heeg Stefanie"
