"Location";"Status";"Authors";"Title";"Bibliographical reference";"Composition (year_from)";"Composition (year_to)";"First publication (year_from)";"First publication (year_to)";"Language";"Text";"Comment";"General reference";"Line reference";"Overlap/Similarity";"Modifications";"Marking for work";"Marking for author";"Genre";"Subject";"Narrative voice";"Textual functions";"Intertextual relations";"Source";"Bib. ref. source";"URL";"Internal comment";"Contributor"
" I do not know from what part of the world";"unedited";"Ben Jonson";"Additions to The Spanish Tragedy";"Jonson, Ben.  [Additions to] The Spanish Tragedie: The Spanish Tragedie: Containing the lamentable end of Don Horatio, and Bel-imperia: with the pittifull death of olde Hieronimo. Newly corrected, amended, and enlarged with new additions of the Painters part, and others, as it hath of late been diuers times acted. London: W. W. for T. Pauier, 1602.  H2 verso [normalized spelling].";"1602";"1602";"1602";"1602";"English";"[Hieronimo:] [...] And yonder pale faced He-cat there, the Moon, <br>
Doth give consent to that is done in darkness, <br>
And <span class=""quote"">all those Stars that gaze upon her face, <br>
Are agates on her sleeve pins on her train, <br>
And those that should be powerful and divine, <br>
Do sleep in darkness when they most should shine.</span>";"";"";"@005442_D02 The Spanish Tragedy (1602 revised edition)";"";"SuId_NatSky#031154 stars refuse to light the darkness";"Work unmarked";"Author unmarked";"Tragedy";"";"Dialogue";"BODY OF TEXT";"Local reference";"Secondary (Annotated edition_Literature)";"@010002-42.
Tourneur, Cyril. The Atheist's Tragedy, or The Honest Man's Revenge. Ed. Irving Ribner. London: The Broadwater Press, 1964. 42.";"[Hieronimo:] [...] And yonder pale faced Hee-cat there, the Moone, <br>
Doth giue consent to that is done in darkensse, <br>
And all those Starres that gaze vpon her face, <br>
Are aggots on her sleeue pins on her traine, <br>
And those that should be powerfull and diuine, <br>
Doe sleepe in darkenes when they most should shine.";"Jonson, Ben.  ""[Additions to]"" The Spanish Tragedie: The Spanish Tragedie: Containing the lamentable end of Don Horatio, and Bel-imperia: with the pittifull death of olde Hieronimo. Newly corrected, amended, and enlarged with new additions of the Painters part, and others, as it hath of late been diuers times acted. London: W. W. for T. Pauier, 1602.  H2 verso.";"Reitzer Elliot"
" I do not know from what part of the world";"unedited";"William Rowley";"Wily Beguiled";"Rowley, William.  A Pleasant Comedie, Called Wily Begvilde. The Chiefe Actors be these: A poore Scholler, a rich Foole, and a Knaue at a shifte. London: H. L. for Clement Knight, 1606.  G4 recto [53]; lines 1378-1380 and 1668 [spelling normalized].";"1602";"1602";"1602";"1602";"English";"[Fortunatus:] He can convey her forth her father's gate,<br>
Unto a secret friend of hers;<br>
The way to whom lies by <span class=""quote"">his forest side,<br>
That none but he shall have her to his bride.</span>
<br><br>
[...]
<span class=""quote"">I have a secret friend, that dwells from hence </span>[...].";"";"#009003 Admiral's (The Prince's) Men / #008023 LONDON_The Fortune Playhouse";"@001321_A02_D06 Wily Beguiled";"";"SuId#230190 secret friend in forest";"Work unmarked";"Author unmarked";"Comedy";"";"Dialogue";"BODY OF TEXT";"Local reference";"Secondary (Academic_Shakespeare)";"@010000-1:29-30.
Munro, John, Clement Mansfield Ingleby et al., eds.  The Shakspere Allusion-Book: A Collection of Allusions to Shakspere from 1591 to 1700 [...]. London: Chatto and Windus; New York: Duffield and Co. 1909. 1:29-30.";"[Fortunatus:] He can conuey her forth her fathers gate,<br>
Vnto a secret friend of hers;<br>
The way to whom lyes by his forrest side,<br>
That none but he shall haue her to his bride.

[...]
J ahve a secret friend, that dwels from hence etc.";"Rowley, William.  A Pleasant Comedie, Called Wily Begvilde. The Chiefe Actors be these: A poore Scholler, a rich Foole, and a Knaue at a shifte. London: H. L. for Clement Knight, 1606.  G4 recto [53]; lines 1378-1380 and 1668.";"  Hohl Regula"
" I do not know from what part of the world";"unedited";"Thomas Heywood";"The Four Apprentices in London";"Heywood, Thomas.  ""The Four Apprentices in London."" The Dramatic Works, Now First Collected with Illustrative Notes and A Memoir of the Author in Six Volumes. London: John Pearson, 1874. Vol. 2, 159-254.  172 [normalized spelling].";"1602";"1602";"1602";"1602";"English";"[Guy:]  Brother, if I knew where to go to war, <br>
I would not stay in <i>London</i> one hour longer. <br>
[Charles:] An hour! By heaven I would not stay a minute. <br>
[Eustache:] A minute, not a moment. <span class=""quote"">Would you put a moment <br>
Into a thousand parts, the thousandth part,</span> <br>
Would not I linger, might I go to war. ";"";"#009019 Worcester's Men / #008022 LONDON_The Rose Theatre";"@001351_A02_D15 The Four Apprentices in London";"";"SuMe#230162 break minute into a thousandth part";"Work unmarked";"Author unmarked";"Romance";"";"Dialogue";"BODY OF TEXT";"Local reference";"Secondary (Academic_Shakespeare)";"@010000
Munro, John, Clement Mansfield Ingleby et al., eds. The Shakspere Allusion-Book: A Collection of Allusions to Shakspere from 1591 to 1700 [...]. London: Chatto and Windus; New York: Duffield and Co. 1909.";"[Guy:]  Brother, if I knew where to go to warre, <br>
I would not stay in <i>London</i> one houre longer. <br>
[Charles:] An houre! By heaven I would not stay a minute. <br>
[Eustache:] A minute, not a moment. Would you put a moment <br>
Into a thousand parts, the thousandth part, <br>
Would not I linger, might I go to warre. ";"Heywood, Thomas.  The Foure Prentises of London. With the Conquest of Ierusalem. As it hath bene diuerse times Acted, at the Red Bull, by the Queenes Maiesties Seruants. London: I. W., 1615.  B3, b. ";"Danneck Martin"
" I do not know from what part of the world";"unedited";"William Shakespeare";"Troilus and Cressida";"Shakespeare, William.  Troilus and Cressida.  Act 2, scene 2, lines 86-89.";"1602";"1602";"1602";"1602";"English";"[Troilus:] [...] Why keep we her? The Grecians keep our Aunt:<br>
Is she worth keeping? Why she is a Pearl, <br>
Whose price <span class=""quote"">hath launch'd above a thousand Ships</span> [...]. ";"";"";"@001325_A02_D09 Troilus and Cressida";"";"WoPh#005074 face that launched a thousand ships";"Work unmarked";"Author unmarked";"Tragedy";"";"Dialogue";"BODY OF TEXT";"";"Electronic search (Fulltext database_Literature)";"@010001";"";"";"  Hohl Regula"
" I do not know from what part of the world";"unedited";"John Marston";"The Malcontent";"Marston, John.  ""The Malcontent."" The Plays of John Marston in Three Volumes. Ed. H. Harvey Wood. Edinburgh and London: Oliver and Boyd, 1934-1939. 1:135-218.  148 [normalized spelling].";"1603";"1603";"1603";"1603";"English";"[Malevole:] [...] Do the sword dance [...] and run the wild-goose chase even with <span class=""quote""><i> Pompey </i> the huge.</span>";"";"#009011 Children of the Chapel Royal / #008003 LONDON_Blackfriars";"@001391_A03_D04 The Malcontent";"";"NaHu#007014 Gnaeus Pompeius Magnus / NaMa#032225 Pompey the Huge";"Work by character";"Author unmarked";"Tragicomedy";"";"Dialogue";"BODY OF TEXT";"MQ_TYPOGRAPHY_Italics";"Secondary (Academic_Shakespeare)";"@010000-1:130./@010200-164.

Munro, John, Clement Mansfield Ingleby et al., eds. The Shakspere Allusion-Book: A Collection of Allusions to Shakspere from 1591 to 1700 [...]. London: Chatto and Windus; New York: Duffield and Co. 1909. 130.";"[Malevole:] [...] [...] Doe the sword daunce [...] and runne the wild-goose chase even with  <i> Pompey </i> the huge.";"Marston, John.  ""The Malcontent."" The Plays of John Marston in Three Volumes. Ed. H. Harvey Wood. Edinburgh and London: Oliver and Boyd, 1934-1939. 1:135-218.  148.";"Reitzer Elliot"
" I do not know from what part of the world";"unedited";"John Marston";"The Malcontent";"Marston, John.  ""The Malcontent."" The Plays of John Marston in Three Volumes. Ed. H. Harvey Wood. Edinburgh and London: Oliver and Boyd, 1934-1939. 1:135-218.";"1603";"1603";"1603";"1603";"English";"<span class=""quote"">Altofronto</span>";"";"";"@001391_A03_D04 The Malcontent";"";"NaCa#005103 Altofronto";"Work unmarked";"Author unmarked";"Tragicomedy";"";"";"CHARACTERNAME";"Local reference";"Secondary (Annotated edition_Literature)";"@010032-20.
Nibbe, Hunold.  The Freire by Edward Sharpham nach der Quarto von 1607 herausgegeben von Hunold Nibbe. Louvain: A. Uystpruyst, 1912.  20.";"";"";"  Hohl Regula"
" O my prophetic soul! My uncle!";"ok";"William Shakespeare";"Sonnet 107";"Sonnet 107, lines 1-4.";"1603";"1603";"1609";"1609";"English";"Not mine own fears, nor <span class=""quote"">the prophetic soul <br>
</span>Of the wide world dreaming on things to come, <br>
Can yet the lease of my true love control, <br>
Supposed as forfeit to a confined doom.</span>";"";"";"@005000_A09 Sonnets (Shakespeare)";"";"WoPh#030015 prophetic soul";"Work unmarked";"Author unmarked";"Poetry unspecified";"";"First-person narrator";"BODY OF TEXT";"Local reference";"Secondary (Academic_Shakespeare)";"@010005
Greenfield, Sayre.  ""Quoting Hamlet in the Early Seventeenth Century."" Modern Philology 105.3 (2008): 510–34.";"";"";"  Hohl Regula"
" I do not know from what part of the world";"unedited";"William Shakespeare";"Measure for Measure";"Shakespeare, William.  Measure for Measure.  Act 2, scene 2, lines 97-103.";"1603";"1603";"1603";"1603";"English";"[Isabella:] [...] Why all the souls that were were forfeit once, <br>
And He that might the vantage best have took <br>
Found out the remedy. <span class=""quote"">How would you be <br>
If He which is the top of judgment should <br>
But judge you as you are? O, think on that, <br>
And mercy then will breathe within your lips <br>
Like man new-made.</span>";"";"#009001 King's Men / #008001 LONDON_Globe";"@001413_A03_D23 Measure for Measure";"";"SuId#031168 mercy over justice";"Work unmarked";"Author unmarked";"Tragicomedy";"";"Dialogue";"BODY OF TEXT";"Local reference";"Secondary (Annotated edition_Literature)";"@010002-70.
Tourneur, Cyril.  The Atheist's Tragedy, or The Honest Man's Revenge. Ed. Irving Ribner. London: The Broadwater Press Ltd, 1964. 70.";"";"";"Reitzer Elliot"
" I do not know from what part of the world";"unedited";"John Marston";"The Malcontent ";"Marston, John.  ""The Malcontent."" The Plays of John Marston in Three Volumes. Ed. H. Harvey Wood. Edinburgh and London: Oliver and Boyd, 1934-1939. 1:135-218.  156 [normalized spelling].";"1603";"1603";"1603";"1603";"English";"[Ferneze:] But as for poor Ferneze's fixed heart,<br>
<span class=""quote"">Was never shadeless meadow drier parched. <br>
Under the scorching heat of heaven's dog,<br>
Than is my heart with your enforcing eyes.</span><br>
[Maquerelle:] A hot simile!<br>
[Ferneze:] <span class=""quote"">Your smiles have been my heaven your frowns my hell,<br>
O pity then; Grace should with beauty dwell. <br></span>
[Maquerelle:] Reasonable perfect bir-lady.";"Maquerelle's ""Reasonable perfect"" may refer to the imitation of Shakspere (Munro, John, Clement Mansfield Ingleby et al., eds. The Shakspere Allusion-Book: A Collection of Allusions to Shakspere from 1591 to 1700 [...]. London: Chatto and Windus; New York: Duffield and Co. 1909 (1:132))";"#009011 Children of the Chapel Royal / #008003 LONDON_Blackfriars";"@001391_A03_D04 The Malcontent";"";"SuId#031007 heaven-hell + beauty-grace dwell / WoPa_NatAni#032350 shadeless meadow, heaven's dog";"Work unmarked";"Author unmarked";"Tragicomedy";"";"Dialogue";"BODY OF TEXT";"";"Secondary (Academic_Shakespeare)";"@010000-1:132./@005699-43./@010200-167.
Ingleby, Clement Mansfield, et al., eds. The Shakspere Allusion-Book: A Collection of Allusions to Shakspere from 1591 to 1700. Originally compiled by C. M. Ingleby, L. Toulmin Smith and F. J. Furnivall, with the Assistance of the New Shakspere Society: re-edited, re-vised, and re-arranged, with an Introduction, by John Munro (1909), and now re-issued with a Preface by Sir Edmund Chambers. 2 vols. Freeport (New York): Books for Libraries Press, 1970. ";"[Ferneze:] But as for poore Fernezes fixed hart,<br>
Was never shadelesse meadow drier parcht. <br>
Under the scortching heate of heavens dog,<br>
Then is my heart with your inforcing eyes.<br>
[Maquerelle:] A hot simile!<br>
[Ferneze:] Your smiles have bin my heaven your frownes my hel,<br>
O pittie then; Grace should with beautie dwell. <br>
[Maquerelle:] Reasonable perfect bir-lady.";"Marston, John.  ""The Malcontent."" The Plays of John Marston in Three Volumes. Ed. H. Harvey Wood. Edinburgh and London: Oliver and Boyd, 1934-1939. 1:135-218.  156.";"Reitzer Elliot"
" I do not know from what part of the world";"unedited";"William Shakespeare";"Measure for Measure";"Shakespeare, William.  Measure for Measure.  Act 4, scene 3, lines 9-20.";"1603";"1603";"1603";"1603";"English";"[Pompey:] [...] <span class=""quote"">Then is there here one Master Caper, at the suit of Master Three-pile the mercer, for some four suits of peach-colored satin, which now peaches him a beggar. Then have we here young Dizzy and young Master Deep-vow, and Master Copper-spur and Master Starve-lackey the rapier-and-dagger man, and young Drop-heir that killed lusty Pudding, and Master Forth-light the tilter, and brave Master Shoe-tie the great traveler, and wild Half-can that stabbed Pots, and I think forty more, all great doers in our trade, </span>and are now ""for the Lord’s sake.""";"";"";"@001413_A03_D23 Measure for Measure";"";"SuId#030053 list of brothel or prison visitors with funny emblematic names";"Work unmarked";"Author unmarked";"Theatre";"";"Dialogue";"BODY OF TEXT";"";"Secondary (Academic_Literature)";"@010032-23.
Nibbe, Hunold. The Fleire by Edward Sharpham: nach der Quarto 1607 herausgegeben. Louvain: A. Uystpruyst, 1912. 23.";"";"";"  Hohl Regula"
" I do not know from what part of the world";"unedited";"John Marston";"The Malcontent";"Marston, John.  ""The Malcontent."" The Plays of John Marston in Three Volumes. Ed. H. Harvey Wood. Edinburgh and London: Oliver and Boyd, 1934-1939. 1:135-218.  165.";"1603";"1603";"1603";"1603";"English";"[Malevole:] [sings] <I> When <span class=""quote"">Arthur </span>first in Court began,</I> - <span class=""quote"">Agamemnon Menelaus - was every any Duke a Cornuto?	</span>";"";"";"@001391_A03_D04 The Malcontent";"";"NaMa#032123 Agamemnon, Menelaus / SuId#032192 ballad Arthur / NaCa#004018 Agamemnon / NaCa#004019 Menelaus / NaCa#004022 King Arthur";"Work by character";"Author unmarked";"Tragicomedy";"";"Dialogue";"BODY OF TEXT";"";"Secondary (Annotated edition_Literature) / Secondary (Academic_Shakespeare)";"@005699-60./@010047-225./@010200-170./@006075-198.";"";"";"Heeg Stefanie"
" I do not know from what part of the world";"unedited";"John Marston";"The Malcontent";"Marston, John.  ""The Malcontent."" The Plays of John Marston in Three Volumes. Ed. H. Harvey Wood. Edinburgh and London: Oliver and Boyd, 1934-1939. 1:135-218.  173 [normalized spelling].";"1603";"1603";"1603";"1603";"English";"[Malevole:]<span class=""quote""> Ay, I will come, friendly Damnation, I will come </span>[...].";"";"";"@001391_A03_D04 The Malcontent";"";"WoMo#111065 damnation";"Work unmarked";"Author unmarked";"Tragicomedy";"";"Dialogue";"BODY OF TEXT";"Local reference";"Secondary (Academic_Shakespeare)";"@010000-1:131./@010200-167.";"[Malevole:] I, I wil come, <span class=""quote"">friendly Damnation, </span>I will come [...].";"Marston, John.  ""The Malcontent."" The Plays of John Marston in Three Volumes. Ed. H. Harvey Wood. Edinburgh and London: Oliver and Boyd, 1934-1939. 1:135-218.  173.	";"  Hohl Regula"
" I do not know from what part of the world";"unedited";"John Marston";"The Malcontent";"Marston, John.  ""The Malcontent."" The Plays of John Marston in Three Volumes. Ed. H. Harvey Wood. Edinburgh and London: Oliver and Boyd, 1934-1939. 1:135-218.  179 [normalized spelling].";"1603";"1603";"1603";"1603";"English";"[Malevole:] Soft rest, sweet Music, amorous Masqueraders, lascivious banquets, sin itself gilt ore [...] impudent custom incited by<span class=""quote""> that great bawd opportunity, </span>thus being prepar'd, clap to her easy ear [...]. 	";"";"#009011 Children of the Chapel Royal / #008003 LONDON_Blackfriars";"@001391_A03_D04 The Malcontent";"";"WoMo#040101 bawd";"Work unmarked";"Author unmarked";"Tragicomedy";"";"Dialogue";"BODY OF TEXT";"Local reference";"Secondary (Academic_Shakespeare)";"@010000-1:130./@010200-167./@005699-90.
Munro, John, Clement Mansfield Ingleby et al., eds. The Shakspere Allusion Book: A Collection of Allusions to Shakspere from 1591 to 1700 [...]. London: Chatto and Windus; New York: Duffield and Co., 1909. 1, 130.";"[Malevole:] Soft rest, sweete Musick, amorous Masquerers, lasciuious banquets, sinne it selfe gilt ore [...] impudent custome inticed by that great bawd opportunitie, thus being prepar'd, clap to her easie eare [...]. 	";"Marston, John.  ""The Malcontent."" The Plays of John Marston in Three Volumes. Ed. H. Harvey Wood. Edinburgh and London: Oliver and Boyd, 1934-1939. 1:135-218.  179.	";"  Hohl Regula"
" Ay, springes to catch woodcocks. I do know,";"provisional";"John Marston";"The Malcontent";"Marston, John.  ""The Malcontent."" The Plays of John Marston in Three Volumes. Ed. H. Harvey Wood. Edinburgh and London: Oliver and Boyd, 1934-1939. 1:135-218.  213 [normalized spelling]. ";"1603";"1603";"1603";"1603";"English";"[Maquerelle:] On his troth la, believe him not, that kinde of cunny-catching is as stale as sir Oliver Anchovis' perfumed jerkin: <span class=""quote"">promise of matrimony by a young gallant, to bring a virgin Lady into a fool's paradise: </span>make her a great woman, and then cast her off: tis as common as natural to a Courtier, as jealousy to a Citizen, gluttony to a Puritan, wisdom to an Alderman, pride to a Tailor, or <span class=""quote"">an empty handbasket to one of these sixpenny damnations: </span>of his troth la, believe him not, <span class=""quote"">traps to catch polecats.</span>";"";"";"@001391_A03_D04 The Malcontent";"";"WoPh_NatBir#230110 springes to catch woodcocks / WoMo#111065 damnation / WoPh#230074 fools paradise";"Work unmarked";"Author unmarked";"Tragicomedy";"";"Dialogue";"BODY OF TEXT";"Local reference";"Secondary (Academic_Shakespeare) / Secondary (Academic_Literature)";"@010049-262./@010000-1:131./@010200-164./@010200-167./@006323-Last accessed 10 March 2020.
";"[Maquerelle:] On his troth la, beleeue him not, that kinde of cunnicatching is as stale as sir Oliuer Anchoues perfumde jerkin: <span class=""quote"">promise of matrimony by a yong gallant, to bring a virgin Lady into a fooles paradise: </span>make her a great woman, and then cast her off: tis as common as naturall to a Courtier, as jelosie to a Citizen, gluttony to a Puritan, wisdome to an Alderman, pride to a Tayler, or <span class=""quote"">an empty handbasket to one of these sixpeny damnations: </span>of his troth la, beleeue him not, <span class=""quote"">traps to catch polecats.</span>";"Marston, John.  ""The Malcontent."" The Plays of John Marston in Three Volumes. Ed. H. Harvey Wood. Edinburgh and London: Oliver and Boyd, 1934-1939. 1:135-218.  213. ";"  Hohl Regula"
" I do not know from what part of the world";"unedited";"John Marston";"The Malcontent";"Marston, John.  ""The Malcontent."" The Plays of John Marston in Three Volumes. Ed. H. Harvey Wood. Edinburgh and London: Oliver and Boyd, 1934-1939. 1:135-218.  178 [normalized spelling].";"1603";"1603";"1603";"1603";"English";"[Malevole:] <span class=""quote"">I cannot sleep, my eyes' ill neighbouring lids<br>
Will hold no fellowship</span> [...].";"";"";"@001391_A03_D04 The Malcontent";"";"SuMe#005087 my eyelids will not help me sleep";"Work unmarked";"Author unmarked";"Tragicomedy";"";"Dialogue";"BODY OF TEXT";"Local reference";"Secondary (Annotated edition_Literature) / Secondary (Academic_Shakespeare)";"@005134/@010200-169.";"[Malevole:] I cannot sleepe, my eyes ill neighbouring lids<br>
Will holde no fellowship [...].";"Marston, John.  ""The Malcontent."" The Plays of John Marston in Three Volumes. Ed. H. Harvey Wood. Edinburgh and London: Oliver and Boyd, 1934-1939. 1:135-218.  178.";"  Hohl Regula"
" I do not know from what part of the world";"unedited";"William Shakespeare";"Measure for Measure";"Shakespeare, William.  Measure for Measure.  Act 2, scene 1, lines 96-97.";"1603";"1603";"1603";"1603";"English";"[Pompey:] Sir, she came in great with child, and longing,
saving your Honor’s reverence, for <span class=""quote"">stewed prunes</span>.
";"stewed plums/prunes referring to brothel";"";"@001413_A03_D23 Measure for Measure";"";"SuMe_ReaFoo#032122 stewed plums, prunes";"Work unmarked";"Author unmarked";"Theatre";"";"Dialogue";"BODY OF TEXT";"Local reference";"Secondary (Academic_Literature)";"@010047-77.
Marston, John. The Selected Plays of John Marston. Eds. MacDonald P. Jackson, Neill Michael et al. Cambridge: Cambridge University Press, 1986. 77.";"";"";"Heeg Stefanie"
" I do not know from what part of the world";"unedited";"John Marston";"The Malcontent";"Marston, John.  ""The Malcontent."" The Plays of John Marston in Three Volumes. Ed. H. Harvey Wood. Edinburgh and London: Oliver and Boyd, 1934-1939. 1:135-218.  180 [normalized spelling].";"1603";"1603";"1603";"1603";"English";"[Celso:] I faith my Lord, that <span class=""quote"">beast with many heads </span><br/>
The staggering multitude recoils apace, <br/>
Though thorow great mens envy, most men's malice, <br/>
Their much intemperate heat hath banished you. <br/>
Yet now they find envy and malice near, <br/>
Produce faint reformation. ";"";"#009011 Children of the Chapel Royal / #008003 LONDON_Blackfriars";"@001391_A03_D04 The Malcontent";"";"WoPh_NatAni#031041 beast with many heads";"Work unmarked";"Author unmarked";"Tragicomedy";"";"Dialogue";"BODY OF TEXT";"Local reference";"Secondary (Academic_Shakespeare)";"@010000-108./@010200-163.
Munro, John, Clement Mansfield Ingleby et al., eds. The Shakspere Allusion-Book: A Collection of Allusions to Shakspere from 1591 to 1700 [...]. London: Chatto and Windus; New York: Duffield and Co. 1909. 108.";"[Celso:] I faith my Lord, that beast with many heads <br/>
The staggering multitude recoiles apace, <br/>
Though thorow great mens enuie, most mens malice, <br/>
Their much intemperate heate hath banisht you. <br/>
Yet now they finde enuie and mallice neere, <br/>
Produce faint reformation. ";"Marston, John.  ""The Malcontent."" The Plays of John Marston in Three Volumes. Ed. H. Harvey Wood. Edinburgh and London: Oliver and Boyd, 1934-1939. 1:135-218.  180.";"Reitzer Elliot"
" I do not know from what part of the world";"unedited";"John Marston";"The Malcontent";"Marston, John.  ""The Malcontent."" The Plays of John Marston in Three Volumes. Ed. H. Harvey Wood. Edinburgh and London: Oliver and Boyd, 1934-1939. 1:135-218.  181; act 3, scene 3 [normalized spelling]";"1603";"1603";"1603";"1603";"English";"[Malevole:] [...] I'll give you a simile; <span class=""quote"">Did you e'er see a well with two buckets, whilst one comes up full to be emptied, another goes down empty to be filled? Such is the state of all humanity </span>[...]. why look you, I may be the son of some Duke; for, believe me, <span class=""quote"">ïntemperate lascivious bastardy makes Nobility doubtful: I have a lusty, daring heart, </span>Mendoza.";"";"";"@001391_A03_D04 The Malcontent";"";"SuId#005073 one bucket up one down";"Work unmarked";"Author unmarked";"Tragicomedy";"";"Dialogue";"BODY OF TEXT";"Local reference";"Secondary (Annotated edition_Literature)";"@005699-94.";"[Malevole:] [...] Ile give you a symilie; <span class=""quote"">Did you ere see a Well with 2 buckets, whilst one comes up full to be emptied, another goes downe emptie to be filled? Such is the state of all humanitie </span>[...]. why looke you, I may be the sonne of some Duke; for, beeleve me, <span class=""quote"">ïntemperate lascivious bastardie makes Nobilitie doubtfull: I have a lusty, daring hart, </span>Mendoza.";"Marston, John.  ""The Malcontent."" The Plays of John Marston in Three Volumes. Ed. H. Harvey Wood. Edinburgh and London: Oliver and Boyd, 1934-1939. 1:135-218.  181; act 3, scene 3.";"  Hohl Regula"
" I do not know from what part of the world";"unedited";"William Shakespeare";"Othello";"Shakespeare, William.  Othello.  Act 1, scene 1, line 44.";"1604";"1604";"1604";"1604";"English";"[Iago:] <span class=""quote"">Wears out his time, much like his master’s ass,<br>
For naught but provender </span>[...].";"";"";"@001437_A06_D22 Othello";"";"WoPh_NatAni#230102 master's ass wears out time for provender";"Work unmarked";"Author unmarked";"Tragedy";"";"Dialogue";"BODY OF TEXT";"Local reference";"Secondary (Academic_Shakespeare)";"@010000/@010006-13.
Williams, John Davis Ellis.  Sir William Davenant's relation to Shakespeare: With an analysis of the Chief Characters of Davenant's Plays. PhD Strassburg 1905.  13.";"";"";"Heeg Stefanie"
" I do not know from what part of the world";"unedited";"William Shakespeare";"Othello";"Shakespeare, William.  Othello.  Act 1, scene 3, lines 382-384.";"1604";"1604";"1604";"1604";"English";"[Iago:] [...] <span class=""quote"">Put money in thy purse.</span>
Follow thou the wars; defeat thy favor with an
usurped beard. I say, </span>put money in thy purse.</span>";"";"#009001 King's Men / #008001 LONDON_Globe";"@001437_A06_D22 Othello";"";"WoPh#031165 put money in my purse";"Work unmarked";"Author unmarked";"Tragedy";"";"Dialogue";"BODY OF TEXT";"Local reference";"Secondary (Annotated edition_Literature)";"@010002-64.
Tourneur, Cyril. The Atheist's Tragedy, or The Honest Man's Revenge. Ed. Irving Ribner. London: The Broadwater Press Ltd, 1964. 64.";"";"";"Reitzer Elliot"
" I do not know from what part of the world";"unedited";"John Marston";"The Dutch Courtesan";"Marston, John.  ""The Dutch Curtezan."" The Plays of John Marston in Three Volumes. Ed. H. Harvey Wood. Edinburgh and London: Oliver and Boyd, 1934-1939. 2:65-138.  82; act 2, scene 1 [normalized spelling].";"1604";"1604";"1604";"1604";"English";"[Freewill:] [...] <span class=""quote"">So could I live in desert most unknown, <br>
Yourself to me enough were Populous </span>[...].";"";"";"@001434_A04_D05 The Dutch Courtesan";"";"SuId#560049 you are the world";"Work unmarked";"Author unmarked";"Comedy";"";"Dialogue";"BODY OF TEXT";"Local reference";"Secondary (Annotated edition_Literature) / Secondary (Academic_Shakespeare)";"@005134-314./@010200-167.
Wood, Harvey,  ed. The Plays of John Marston in Three Volumes. Ed. H. Harvey Wood. Edinburgh and London: Oliver and Boyd, 1934-1939.";"[Freewill:] [...] <span class=""quote"">So could I live in desart most unknowne, <br>
Your selfe to me enough were Populous>/span> [...].";"Marston, John.  ""The Dutch Curtezan."" The Plays of John Marston in Three Volumes. Ed. H. Harvey Wood. Edinburgh and London: Oliver and Boyd, 1934-1939. 2:65-138.  82; act 2, scene 1.";"  Hohl Regula"
" I do not know from what part of the world";"unedited";"An. Sc.";"Daiphantus";"Scoloker, Anthony.  Daiphantus, or The Passions of Loue. Comicall to Reade, But Tragicall to Act: As full of Wit, as of Experience. London: T. Creede for William Cotton, 1604.  B4 recto; section ""Epistle to the Reader"" [normalized spelling].";"1604";"1604";"1604";"1604";"English";"As a black veil upon the wings of morn,<br>
Brings forth a day as clear as <span class=""quote"">Venus' </span>face,<br>
Or, <span class=""quote"">a fair Jewel by an Ethiop worn,</span><br>
Enricheth much the eye, which it doth grace,<br>
Such is her beauty, if it well be told,<br>
Plac'st in a Jetty Chariot set with gold.";"";"";"@005054 Daiphantus";"";"WoKw_GenWom#030008 Woman as jewel in (Ethiop's) ear / NaCa#032238 Venus or Aphrodite";"Work unmarked";"Author unmarked";"Poetry unspecified";"";"Narrator";"BODY OF TEXT";"Local reference";"Secondary (Academic_Shakespeare)";"@010000/@010108-86.
Munro, John, Clement Mansfield Ingleby et al., eds. The Shakspere Allusion-Book: A Collection of Allusions to Shakspere from 1591 to 1700 [...]. London: Chatto and Windus; New York: Duffield and Co. 1909. ";"As a black vaile vpon the wings of morne,<br>
Brings forth a day as cleere as Venus face,<br>
Or, a faire Iewell by an Ethiope worne,<br>
Inricheth much the eye, which it doth grace,<br>
Such is her beautie, if it well be told,<br>
Plac'st in a Iettie Chariot set with gold.";"Scoloker, Anthony.  Daiphantus, or The Passions of Loue. Comicall to Reade, But Tragicall to Act: As full of Wit, as of Experience. London: T. Creede for William Cotton, 1604.  B4 recto; section ""Epistle to the Reader"".";"  Hohl Regula"
" I do not know from what part of the world";"unedited";"William Shakespeare";"Othello";"Shakespeare, William.  Othello.  Act 3, scene 3, line 195.";"1604";"1604";"1604";"1604";"English";"[Iago:] <span class=""quote"">O, beware, my lord, of jealousy!</span>";"";"#009001 King's Men / #008001 LONDON_Globe";"@001437_A06_D22 Othello";"";"WoPh#005088 beware of jealousy";"Work unmarked";"Author unmarked";"Tragedy";"";"Dialogue";"BODY OF TEXT";"Local reference";"Secondary (Academic_Shakespeare)";"@010083-58.
Adams, Joseph Quincy, Jr. 'William Heminge and Shakespeare.' Modern Philology 12:1 (May, 1914): 51-64. 58.";"";"";"  Hohl Regula"
