"Location";"Status";"Authors";"Title";"Bibliographical reference";"Composition (year_from)";"Composition (year_to)";"First publication (year_from)";"First publication (year_to)";"Language";"Text";"Comment";"General reference";"Line reference";"Overlap/Similarity";"Modifications";"Marking for work";"Marking for author";"Genre";"Subject";"Narrative voice";"Textual functions";"Intertextual relations";"Source";"Bib. ref. source";"URL";"Internal comment";"Contributor"
" Is there not rain enough in the sweet heavens";"provisional";"William Barksted / Lewis Mackin / John Marston";"The Insatiate Countess";"Marston, John, William Barksted and Lewis Mackin.  ""The Insatiate Countesse."" The Plays of John Marston in Three Volumes. Ed. H. Harvey Wood. Edinburgh and London: Oliver and Boyd, 1934-1939. 3:1-82.  69; act 5, scene 1 [normalized spelling].";"1610";"1610";"1610";"1610";"English";"[Don Sago:] <span class=""quote"">Although Neptolis cold, the waves of all the northern sea,<br>
Should flow forever, through these guilty hands,<br>
Yet the sanguinolent stain would extant be.</span>";"";"#009010 Children of the Queen's Revels / #008006 LONDON_The Whitefriars";"@001605_A10_D13 The Insatiate Countess";"";"SuId_NatLan#030010 sea cannot wash bloody hands";"Work unmarked";"Author unmarked";"Tragedy";"";"Dialogue";"BODY OF TEXT";"Local reference";"Secondary (Annotated edition_Literature) / Secondary (Academic_Shakespeare)";"@005134-316./@010200-170./@006271-281./@006323-Last accessed 10 March 2020.";"[Don Sago:] <span class=""quote"">Although Neptolis cold, the waves of all the northerne sea,<br>
Should flow for ever, through these guiltie hands,<br>
Yet the sanguinolent staine would extant be.</span>";"Marston, John, William Barksted and Lewis Mackin.  ""The Insatiate Countesse."" The Plays of John Marston in Three Volumes. Ed. H. Harvey Wood. Edinburgh and London: Oliver and Boyd, 1934-1939. 3:1-82.  69; act 5, scene 1.";"  Hohl Regula"
" Let him bless thee too.";"unedited";"William Barksted / Lewis Mackin / John Marston";"The Insatiate Countess";"Marston, John, William Barksted and Lewis Mackin. ""The Insatiate Countesse."" The Plays of John Marston in Three Volumes. Ed. H. Harvey Wood. Edinburgh and London: Oliver and Boyd, 1934-1939. 3:1-82.  65; act 4 [normalized spelling].";"1610";"1610";"1610";"1610";"English";"[(Enter Don Sago solus with a case of Pistols. Don Sago:] <span class=""quote"">Day was my night, and night must be my day:<br></span>
The sunne shined on my pleasure, with my love,<br>
And darkness must lend aid to my revenge,<br>
The stage of heaven, is hung with <span class=""quote"">solemn black,<br></span>
A time best fitting, to Act Tragedies.";"";"";"@001605_A10_D13 The Insatiate Countess";"";"WoPh#004159 night must be my day / WoTo#006961 solemn black";"Work unmarked";"Author unmarked";"Tragedy";"";"Dialogue";"BODY OF TEXT";"";"Reading";"";"[(Enter Don Sago solus with a case of Pistols. Don Sago:] <span class=""quote"">Day was my night, and night must be my day:<br></span>
The sunne shin'd on my pleasure, with my love,<br>
And darknesse must lend aide to my revenge,<br>
The stage of heav'n, is hung with solemne black,<br>
A time best fitting, to Act Tragdies.";"Marston, John, William Barksted and Lewis Mackin. ""The Insatiate Countesse."" The Plays of John Marston in Three Volumes. Ed. H. Harvey Wood. Edinburgh and London: Oliver and Boyd, 1934-1939. 3:1-82.  65; act 4.";"  Hohl Regula"
" Let him bless thee too.";"unedited";"William Shakespeare";"Cymbeline";"Shakespeare, William.  Cymbeline. Act 2, scene 5, lines 16";"1610";"1610";"1610";"1610";"English";"[Posthumus:] Perchance he spoke not, but, <br>
<span class=""quote"">Like a full-acorned boar, </span>a German one, <br>
Cried ""O!"" and mounted; found no opposition <br>
But what he looked for should oppose and she <br>
Should from encounter guard. ";"";"";"@001623_A10_D23 Cymbeline";"";"WoPh#004160 full acorned boar";"Work unmarked";"Author unmarked";"Romance";"";"Dialogue";"BODY OF TEXT";"Local reference";"Secondary (Academic_Shakespeare)";"@006126
Thorn-Dury 1911-04-22";"";"";"  Hohl Regula"
" Let him bless thee too.";"unedited";"Anthony Munday";"[Water Pageant for Prince Henry: Corina and Amphion]";"Munday, Anthony.  <i>London's Love to the Royal Prince Henry, at his returne from Richmonde, with a worthie fleete, of her citizens, on Thursday the last of May, 1610. With a briefe reporte of the water Fight, and Fire workes. London: Edward Allde for Nathaniel Fosbrooke, 1610.";"1610";"1610";"1610";"1610";"English";"<span class=""quote"">London's Love to the Royal Prince Henry</span>";"";"";"@001616_A10_D10 [Water Pageant for Prince Henry]";"";"WoMo#006981 London";"Work unmarked";"Author unmarked";"Masque or other";"";"";"TITLE";"";"Reading";"";"";"";"  Hohl Regula"
" the rest of my fortunes turn Turk with me--with two";"provisional";"Robert Daborne";"A Christian Turned Turk";"Daborne, Robert. <i> A Christian turn'd Turke. Or, The tragicall liues and deaths of the two famous pyrates, Ward and Dansiker [...]. </i>London: Nicholas Okes, 1612.  Title page.";"1611";"1611";"1611";"1611";"English";"<span class=""quote"">A Christian turned Turk</span>";"";"";"@001642_A11_D12 A Christian Turned Turk";"";"WoTo#030131 turn Turk";"Work unmarked";"Author unmarked";"Tragedy";"";"Dialogue";"TITLE";"Local reference";"Electronic search (Fulltext database_Literature)";"@010001";"";"";"  Hohl Regula"
" Let him bless thee too.";"unedited";"_ Anon.";"[Tragedy of Thomas of Woodstock]";"Anon.  <i>Thomas of Woodstock. </i>Eds. Peter Corbin and Douglas Sedge. The Revels Plays. Manchester: Manchester University Press, 2002.  149; act 4, scene 2, lines 165-167.";"1611";"1611";"1611";"1611";"English";"[King Richard:] Guard fast the doors, and seize him presently!<br>
This is the cave that keeps <span class=""quote"">the tusked boar,<br>
That roots up England's vineyards </span>uncontrolled.";"";"";"@001647_A11 [Tragedy of Thomas of Woodstock]";"";"WoKw#004136 tyrant as boar ruining gardens";"Work by character";"Author unmarked";"Tragedy";"";"Dialogue";"BODY OF TEXT";"";"Secondary (Academic_Shakespeare)";"@010085-86.";"";"";"  Hohl Regula"
" Let him bless thee too.";"unedited";"William Shakespeare";"The Winter's Tale";"Shakespeare, William.  The Winter's Tale.  Act 4, scene 4, lines 640-643.";"1611";"1611";"1611";"1611";"English";"[Florizell:] [...] But as th' unthought-on accident is guilty <br>
To what we wildly do, so we profess <br>
Ourselves to be <span class=""quote"">the slaves of chance, </span>and flies <br>
Of every wind that blows.";"";"";"@001631_A11_D23 The Winter's Tale";"";"WoPh#030059 fortunes fool";"Work unmarked";"Author unmarked";"Romance";"";"Dialogue";"BODY OF TEXT";"Local reference";"Secondary (Academic_Shakespeare)";"@010000-1:385.
Munro, John, Clement Mansfield Ingleby et al., eds. The Shakspere Allusion Book: A Collection of Allusions to Shakspere from 1591 to 1700 [...]. London: Chatto and Windus; New York: Duffield and Co., 1909. 1, 385.";"";"";"  Hohl Regula"
" Let him bless thee too.";"unedited";"Thomas Heywood";"The Age of Brass, or The Labours and Death of Hercules";"Heywood, Thomas.  ""The Age of Brass."" The Dramatic Works, Now First Collected with Illustrative Notes and A Memoir of the Author in Six Volumes. London: John Pearson, 1874. Vol. 3, 167-256.  182 [normalized spelling].";"1611";"1611";"1611";"1611";"English";"[Hercules:] That the luxurious slave were sensible<br>
Of torture; not th'infernals with more pangs<br>
Could plague the villain than Alcides should.<br>
Ixion's bones racked on the torturing wheel<br>
Should be a pastime: the three snake-haired sisters,<br>
That lash offenders with their <span class=""quote"">whips of steel</span>,<br>
Should seem to dally, when with every string<br>
They cut the flesh like razors [...].";"";"";"@001653_A11_D13 The Age of Brass";"";"WoPh_CulRel#030050 hells whips of steel";"Work unmarked";"Author unmarked";"Masque or other";"";"Dialogue";"BODY OF TEXT";"";"Electronic search (Fulltext database_Literature)";"@010001";"[Hercules:] That the luxurious slaue were sencible<br>
Of torture; not th'infernals with more pangues<br>
Could plague the villaine then Alcides should.<br>
Ixions bones rackt on the torturing wheele<br>
Should be a pastime: the three snake-hair'd sisters,<br>
That lash offenders with <span class=""quote"">their whips of steele,<br></span>
Should seeme to dally, when with euery string<br>
They cut the flesh like razors [...].";"Heywood, Thomas.  ""The Age of Brass."" The Dramatic Works, Now First Collected with Illustrative Notes and A Memoir of the Author in Six Volumes. London: John Pearson, 1874. Vol. 3, 167-256.  182.";"  Hohl Regula"
" Let him bless thee too.";"unedited";"William Shakespeare";"The Tempest";"Shakespeare, William.  The Tempest.  Act 3, scene 3, line 116 and act 5, scene 1, line 42.";"1611";"1611";"1611";"1611";"English";"[Alonso:] I'll seek him <span class=""quote"">deeper than e’er plummet</span> sounded [...]. <br>
<br>
[Prospero:] And <span class=""quote"">deeper than did ever plummet</span> sound <br>
I'll drown my book.";"";"";"@001652_A11_D23 The Tempest";"";"WoPh#030169 lower than plummet";"Work unmarked";"Author unmarked";"Comedy";"";"Dialogue";"BODY OF TEXT";"Local reference";"Secondary (Academic_Shakespeare)";"@010006-10.
Williams, John Davis Ellis. Sir William Davenant's relation to Shakespeare: With an analysis of the Chief Characters of Davenant's Plays. PhD Strassburg 1905. 10.";"";"";"Heeg Stefanie"
" Let him bless thee too.";"unedited";"William Shakespeare";"The Tempest";"Shakespeare, William.  The Tempest.  Act 2, Scene 2, lines 47-50.";"1611";"1611";"1611";"1611";"English";"[Stephano:] <span class=""quote"">The master, the swabber, the boatswain, and I, <br>
The gunner and his mate</span>,<br>
Loved Mall, Meg, and Marian, and Margery,<br>
But none of us cared for Kate.";"";"";"@001652_A11_D23 The Tempest";"";"WoSp#004055 master swabber and I";"Work unmarked";"Author unmarked";"";"";"Dialogue";"BODY OF TEXT";"Local reference";"Secondary (Academic_Shakespeare)";"@010000-2:165.";"";"";"Heeg Stefanie"
" Let him bless thee too.";"unedited";"William Shakespeare";"The Tempest";"Shakespeare, William.  The Tempest.  Act 2, scene 2, lines 43-";"1611";"1611";"1611";"1611";"English";"[Stephano:] I shall no more to sea, to sea. <br>
Here shall I die ashore - <br>
This is a very scurvy tune to sing at a man's funeral. Well, here's my comfort. (Drinks. Sings).<br><br>
<span class=""quote"">The master, the swabber, the boatswain, and I,<br>
The gunner and his mate,<br>
Loved Mall, Meg, and Marian, and Margery,<br>
But none of us cared for Kate.<br>
For she had a tongue with a tang,<br>
Would cry to a sailor ""Go hang!""<br>
She loved not the savor of tar nor of pitch,<br>
Yet a tailor might scratch her where'er she did itch.<br><br></span>
Then to sea, boys, and let her go hang! This is a scurvy tune too. But here's my comfort.";"";"";"@001652_A11_D23 The Tempest";"";"WoSp#004055 master swabber and I";"Work unmarked";"Author unmarked";"Theatre";"";"Dialogue";"BODY OF TEXT";"";"Secondary (Academic_Shakespeare)";"@010000";"";"";"  Hohl Regula"
" Let him bless thee too.";"unedited";"John Webster";"The White Devil";"Webster, John.  ""The White Devil."" <i>The Works of John Webster. </i>Eds. David Gunby, David Carnegie and Macdonald P. Jackson. 4 vols. Cambridge: Cambridge University Press, 1995-2007. Vol. 1, 139-254.  148; act 1, scene 2, lines 20-22 [normalized spelling].";"1612";"1612";"1612";"1612";"English";"[Flamineo:] [...] Oh, they are politic, the know our desire is increased by the difficulty of enjoying, whereas<span class=""quote""> satiety is a blunt, weary, and drowsy passion.</span>";"";"";"@001689_A12_D12 The White Devil";"Richard Perkins";"WoPh#032304 satiety blunt weary drowsy passion";"Work unmarked";"Author unmarked";"Tragedy";"";"Dialogue";"BODY OF TEXT";"Local reference";"Secondary (Annotated edition_Literature)";"@005134-2:338.";"";"";"Heeg Stefanie"
" Let him bless thee too.";"unedited";"John Webster";"The White Devil";"Webster, John.  ""The White Devil."" The Works of John Webster. Eds. David Gunby, David Carnegie and Macdonald P. Jackson. 4 vols. Cambridge: Cambridge University Press, 1995-2007. Vol. 1, 139-254.  231; act 5, scene 3, lines 103-106.";"1612";"1612";"1612";"1612";"English";"[Bracciano:] <span class=""quote"">Why, 'tis the devil</span>. <br>
I know him by a great rose he wears on's shoe <br>
To hide his cloven foot. I'll dispute with him. <br>
<span class=""quote"">He's a rare linguist</span>.";"";"";"@001689_A12_D12 The White Devil";"";"SuId#032268 devil speaking many languages";"Work unmarked";"Author unmarked";"Tragedy";"";"Dialogue";"BODY OF TEXT";"Local reference";"Secondary (Annotated edition_Literature)";"@005699-25.";"";"";"Heeg Stefanie"
" Let him bless thee too.";"unedited";"John Webster";"The White Devil";"Webster, John.  ""The White Devil."" The Works of John Webster. Eds. David Gunby, David Carnegie and Macdonald P. Jackson. 4 vols. Cambridge: Cambridge University Press, 1995-2007. Vol. 1, 139-254.  146; act 1, scene 1, line 28-29.";"1612";"1612";"1612";"1612";"English";"[Lodovico:] This well goes with <span class=""quote"">two buckets; </span>I must tend<br>
The pouring out of either.";"";"";"@001689_A12_D12 The White Devil";"";"SuId#005073 one bucket up one down";"Work unmarked";"Author unmarked";"Tragedy";"";"Dialogue";"BODY OF TEXT";"";"Secondary (Annotated edition_Literature)";"@005699-94.";"";"";"  Hohl Regula"
" Let him bless thee too.";"unedited";"John Webster";"The White Devil";"Webster, John.  ""The White Devil."" The Works of John Webster. Eds. David Gunby, David Carnegie and Macdonald P. Jackson. 4 vols. Cambridge: Cambridge University Press, 1995-2007. Vol. 1, 139-254.  238; act 5, scene 4, lines 22-27.";"1612";"1612";"1612";"1612";"English";"[Flamineo:] Study my prayers? he threatens me divinely,
I am falling to pieces already, I care not, though, like Anacharsis
<span class=""quote"">I were pounded to death in a mortar. </span>And yet that death were
fitter for Usurer’s gold and themselves to be beaten together, to make a most cordial cullis for the devil. <br>
He hath his uncle's villainous look already,
<br> <span class=""quote"">in <i>decimo-sexto.</i> </span>";"";"";"@001689_A12_D12 The White Devil";"";"WoPh#005060 tread enemy into mortar / SuMe#230180 person in folio or sexto";"Work unmarked";"Author unmarked";"Theatre";"";"Dialogue";"BODY OF TEXT";"";"Secondary (Annotated edition_Literature)";"@010081-80.";"";"";"  Hohl Regula"
" Let him bless thee too.";"unedited";"John Fletcher / William Shakespeare";"Henry VIII";"Shakespeare, William and John Fletcher.  Henry VIII.  Act 3, scene 2, lines 255-258.";"1612";"1612";"1612";"1612";"English";"[Wolsey:] <span class=""quote"">He parted frowning from me, as if ruin <br>
Leaped from his eyes. So looks the chafèd lion<br>
Upon the daring huntsman that has galled him,<br>
Then makes him nothing.</span>";"";"";"@001674_A12_D23 Henry VIII";"";"WoPa#032231 parted frowning from me";"Work unmarked";"Author unmarked";"Theatre";"";"Dialogue";"BODY OF TEXT";"";"Secondary (Academic_Shakespeare)";"@010000";"";"";"Heeg Stefanie"
" Let him bless thee too.";"unedited";"John Webster";"The Duchess of Malfi";"Webster, John.  ""The Duchess of Malfi."" <i>The Works of John Webster. </i>Eds. David Gunby, David Carnegie and Macdonald P. Jackson. 4 vols. Cambridge: Cambridge University Press, 1995-2007. Vol. 1, 467-575.  60; act 3, scene 1, lines 84-86 [normalized spelling].";"1613";"1613";"1613";"1613";"English";"[Ferdinand] [...] He that can compass me, and know my drifts, <br/>
May say he hath<span class=""quote""> put a girdle 'bout the world</span>, <br/>
And sounded all her quicksands. ";"";"";"@001726_A13_D23 The Duchess of Malfi";"William Ostler";"WoPh#030048 put girdle round world";"Work unmarked";"Author unmarked";"Theatre";"";"Dialogue";"BODY OF TEXT";"Local reference";"Secondary (Academic_Shakespeare)";"@010000-1:117.
Munro, John, Clement Mansfield Ingleby et al., eds. The Shakspere Allusion-Book: A Collection of Allusions to Shakspere from 1591 to 1700 [...]. London: Chatto and Windus; New York: Duffield and Co. 1909. 117.";"[Ferdinand] [...] He that can compasse me, and know my drifts, <br/>
May say he hath<span class=""quote""> put a girdle 'bout the world</span>, <br/>
And sounded all her quick-sands. ";"Webster, John.  ""The Duchess of Malfi."" <i>The Works of John Webster</i>. Eds. David Gunby, David Carnegie and Macdonald P. Jackson. 4 vols. Cambridge: Cambridge University Press, 1995-2007. Vol. 1, 467-575.  60; act 3, scene 1, lines 84-86.";"Reitzer Elliot"
" Let him bless thee too.";"unedited";"John Webster";"The Duchess of Malfi";"Webster, John.  ""The Duchess of Malfi."" The Works of John Webster. Eds. David Gunby, David Carnegie and Macdonald P. Jackson. 4 vols. Cambridge: Cambridge University Press, 1995-2007. Vol. 1, 467-575.  act 3, scene 2, lines 218-219 [normalized spelling].";"1613";"1613";"1613";"1613";"English";"[2nd Officer:] He could <span class=""quote"">not abide to see a Pig's head gaping</span> [...].";"";"";"@001726_A13_D23 The Duchess of Malfi";"Joseph Taylor";"WoPh_NatAni#030014 cannot abide gaping pig";"Work unmarked";"Author unmarked";"Tragedy";"";"Dialogue";"BODY OF TEXT";"Local reference";"Secondary (Academic_Shakespeare)";"@010000-1:117.
Munro, John, Clement Mansfield Ingleby et al., eds. The Shakspere Allusion-Book: A Collection of Allusions to Shakspere from 1591 to 1700 [...]. London: Chatto and Windus; New York: Duffield and Co. 1909.  1:117.";"[2nd Officer:] He could <span class=""quote"">not abide to see a Pigges head gaping</span> [...].";"Webster, John.  ""The Duchess of Malfi."" The Works of John Webster. Eds. David Gunby, David Carnegie and Macdonald P. Jackson. 4 vols. Cambridge: Cambridge University Press, 1995-2007. Vol. 1, 467-575.  act 3, scene 2, lines 218-219.";"Reitzer Elliot"
" There's rosemary, that's for remembrance; pray,";"ok";"Thomas Campion";"[Royal Entertainment at Caversham]";"Campion, Thomas.  <i>The entertainment given by Lord Knowles at Cawsome House. A Relation Of The Late Royall Entertainment Given By The Right Honorable The Lord Knovvles, At Cawsome-House neere Redding: [...]. </i>London: John Budge et al., 1613.  B1 recto [normalized spelling].";"1613";"1613";"1613";"1613";"English";"[Gardener:] Most magnificent and peerless Deity, lo, I, the surveyor of Lady Flora's works, welcome your grace with fragrant phrases into her Bowers, beseeching your greatness to bear with the late wooden entertainment of the Wood-men, for Woods are more full of weeds than wits, but gardens are weeded, and Gardeners witty, as may appear by me. I have flowers for all fancies, thyme for truth, <span class=""quote"">rosemary for remembrance</span>, roses for love, Heart's Ease for joy, and thousands more, which all harmoniously rejoice at your presence [...].";"";"";"@001708_A13_D13 [Royal Entertainment at Caversham]";"";"WoPh_NatPla#030329 rosemary for remembrance";"Work unmarked";"Author unmarked";"Masque or other";"";"Dialogue";"BODY OF TEXT";"Local reference";"Electronic search (Fulltext database_Literature)";"@010001-Last accessed 29 April 2009.";"[Gardner:] Most magnificent and peerelesse Diety, loe I the surueyer of Lady Floras workes, welcome your grace with fragrant phrases into her Bowers, beseeching your greatnesse to beare with the late woodden entertainment of the Wood-men, for Woods are more full of weeds then wits, but gardens are weeded, and Gardners witty, as may appeare by me. I haue flowers for all fancies, Tyme for truth, <span class=""quote"">Rosemary for remembrance</span>, Roses for loue, Hartsease for ioy, and thousands more, which all harmoniously reioyce at your presence [...].";"Campion, Thomas.  The entertainment given by Lord Knowles at Cawsome House. A Relation Of The Late Royall Entertainment Given By The Right Honorable The Lord Knovvles, At Cawsome-House neere Redding: [...]. London: John Budge et al., 1613.  B1 recto.";"Gebhard Christian"
" Let him bless thee too.";"unedited";"Thomas Heywood";"The Iron Age Part 1";"Heywood, Thomas.  ""The Iron Age Part 1."" <i>The Dramatic Works, Now First Collected with Illustrative Notes and A Memoir of the Author in Six Volumes. </i>London: John Pearson, 1874. Vol. 3, 257-345.  344 [normalized spelling].";"1613";"1613";"1613";"1613";"English";"[Ajax:] [...] Love, see this;<br>
And laugh old Grand-sir: Ha, ha, ha, by hell<br>
I'll shake thy Kingdom for't: not look on Ajax?<br>
The triple headed-dog, the <span class=""quote"">whips of Steel</span>,<br>
The ravenous Vulture, and the restless stone<br>
Are all mere fables [...].";"";"#008000 LONDON_Unknown venue";"@001704_A13_D32 Iron Age Part 1";"";"WoPh_CulRel#030050 hells whips of steel";"Work unmarked";"Author unmarked";"Masque or other";"";"Dialogue";"BODY OF TEXT";"Local reference";"Electronic search (Fulltext database_Literature)";"@010001";"[Ajax:] [...] Ioue , see this;<br>
And laugh old Grand-sir: Ha, ha, ha, by hell<br>
I'le shake thy Kingdome for't: not looke on Aiax?<br>
The triple headed-dog, the whippes of Steele,<br>
The rauenous Vulture, and the restlesse stone<br>
Are all meere fables [...].";"Heywood, Thomas.  ""The Iron Age Part 1."" The Dramatic Works, Now First Collected with Illustrative Notes and A Memoir of the Author in Six Volumes. London: John Pearson, 1874. Vol. 3, 257-345.  344.";"  Hohl Regula"
" Let him bless thee too.";"unedited";"Thomas Heywood";"The Iron Age Part 1";"Heywood, Thomas.  ""The Iron Age Part 1."" The Dramatic Works, Now First Collected with Illustrative Notes and A Memoir of the Author in Six Volumes. London: John Pearson, 1874. Vol. 3, 257-345.";"1613";"1613";"1613";"1613";"English";"<span class=""quote"">The Iron Age</span> Part 1";"";"";"@001704_A13_D32 Iron Age Part 1";"";"NaBo@001704 Iron Age";"Work unmarked";"Author unmarked";"Theatre";"";"";"TITLE";"";"Reading";"";"<span class=""quote"">The Iron Age</span> Part 1";"Heywood, Thomas.  The Iron Age. Contayning the Rape of Hellen: The Siege of Troy: The Combate betwixt Hector and Aiax: Hector and Troilus slayne by Achilles: Achilles slaine by Paris: Aiax and Vlisses contend for the Armour of Achilles: The Death of Ajax. London: Nicholas Okes, 1632.";"  Hohl Regula"
" Let him bless thee too.";"unedited";"John Donne";"Elegy 2 - The Anagram";"Donne, John.  <i>The Complete English Poems. </i> Ed. A. J. Smith. Harmondsworth: Penguin, 1980.  96-97, esp. 96; ""Elegy 2 - The Anagram"", lines 3-7.";"1614";"1614";"1614";"1614";"English";"<span class=""quote"">For, though her eyes be small, her mouth is great, <br>
Though they be Ivory, yet her teeth be jeat, <br>
Though they be dim, yet she is light enough, <br>
And though her harsh hair fall, her skin is rough; <br>
What though her cheeks be yellow, her hair's red </span>[...].";"";"";"@005163 Poems (Donne)";"";"SuId_GenWom#032302 ugliness women";"Work unmarked";"Author unmarked";"Poetry unspecified";"";"Dialogue";"BODY OF TEXT";"Local reference";"Secondary (Annotated edition_Literature)";"@005134-334./@005698-143.";"";"";"Heeg Stefanie"
" Let him bless thee too.";"unedited";"Thomas Middleton";"The Widow";"Middleton, Thomas.  ""The Widow."" <i>The Collected Works. </i>Eds. Gary Taylor and John Lavagnino. Oxford: Clarendon Press, 2007. 1078-1123.  1099; act 3, scene 1.  ";"1615";"1615";"1615";"1615";"English";"[Latrocinio:] Well, here comes one I'm sure you never heard then.<br>(sings a song)
<span class=""quote"">I keep my horse, I keep my whore, <br>
I take no rents, yet am not poor. <br>
I travel all the land about, <br>
And yet was born to ne'er a foot. <br>
with partridge plump, & woodcock fine, <br>
I do midnight often I use to dine. <br>
And if my whore be not in case, <br>
My hostess' daughter takes her place. <br>
The maids sit up, and watch their turns, <br>
If I stay long the tapster mourns. <br>
The cook-maid has no mind to sin, <br>
Though tempted by the Chamberl'in <br>
But when I knock, O how how they bustle, <br>
The ostler yawns, the geldings jostle. <br>
If maid but sleep, O how they curse her! <br>
And all this comes of ""Deliver your purse, Sir!""</span>";"";"#009001 King's Men / #008001 LONDON_The Globe Theatre / #008003 LONDON_The Blackfriars";"@001787_A15_D52 The Widow";"";"WoPa#004157 keep horse keep whore";"Work unmarked";"Author unmarked";"Comedy";"";"Dialogue";"BODY OF TEXT";"MQ_VERBAL_Noun";"Secondary (Scholarly database_Literature)";"@006121-Last accessed 5 September 2019.";"";"Middleton, Thomas. The Widow a Comedie. London: Humphrey Moseley, 1652.  27.";"  Hohl Regula"
" Let him bless thee too.";"unedited";"Richard Brathwait";"Upon a Poet's Palfrey";"Brathwait, Richard.  <i>A strappado for the Diuell Epigrams and satyres alluding to the time, with diuers measures of no lesse delight. By Misosukos, to his friend Philokrates. </i>London: I. Beale for Richard Redmer, 1615.  154-164, esp. 154; ""Upon a Poet's Palfrey"" [normalized spelling]. ";"1615";"1615";"1615";"1615";"English";"If I had lived but in King Richard's days,<br>
Who in his heat of passion, 'midst the force<br>
Of his assailants troubled many ways<br>
Crying <span class=""quote"">A horse, a kingdom for a horse.<br></span>
O then my horse which now at Livery stays.<br>
<b>"" </b>Had been set free, where now he's forced to stand<br>
<b>"" </b>And like to fall into the Ostler's hand.";"";"";"@005352 A Strappado for the Devil";"";"WoSn_NatAn_CulCou#730026 an x an x my y for an x";"Work by character";"Author unmarked";"Poetry unspecified";"";"First-person narrator";"BODY OF TEXT";"MQ_TYPOGRAPHY_Commonplace / MQ_VERBAL_Verb";"Secondary (Academic_Shakespeare)";"@010000";"If I had liv'd but in King Richards dayes,<br>
Who in his heat of passion, midst the force<br>
Of his Assailants troubled many waies<br>
Crying A horse, a Kingdome for a horse.<br>
O then my horse which now at Liuery stayes.<br>
<b>"" </b>Had beene set free, where now hee's forc't to stand<br>
<b>"" </b>And like to fall into the Ostlers hand.";"Brathwait, Richard.  <i>A strappado for the Diuell Epigrams and satyres alluding to the time, with diuers measures of no lesse delight. By Misosukos, to his friend Philokrates. </i>London: I. Beale for Richard Redmer, 1615.  154-164, esp. 154; ""Upon a Poet's Palfrey"".";"  Hohl Regula"
" Let him bless thee too.";"unedited";"John Fletcher";"The Mad Lover";"Fletcher, John.  ""The Mad Lover."" <i>The Dramatic Works in the Beaumont and Fletcher Canon.</i> Ed. Fredson Bowers. 10 vols. Cambridge: Cambridge University Press, 1966. 11-98.  23; act 1, scene 1, lines 281-286 [normalized spelling].";"1616";"1616";"1616";"1616";"English";"[Fool:] [...] Now the Drum's dubbed and the sticks turned bed-staves,<br>
All the old Foxes hunted to their holes,<br>
<span class=""quote"">The Iron age returned to Erebus,<br></span>
And <span class=""quote""><i>Honorificabilitudinitatibus</span></i><br>
Thrust out o'th' Kingdom by the head and shoulders,<br>
What trade do you mean to follow?";"";"#009001 King's Men / #008001 LONDON_The Globe Theatre / #008003 LONDON_The Blackfriars";"@001809_A16_D47 The Mad Lover";"William Ecclestone / Robert Benfield";"NaCa#004028 Erebus / NaMa#004166 iron age returns to Erebus / NaBo@001704 Iron Age";"Work unmarked";"Author unmarked";"Tragicomedy";"";"Dialogue";"BODY OF TEXT";"";"Secondary (Scholarly database_Literature)";"@006121-Last accessed 9 September 2019.";"[Fool:] [...] Now the Drums doubbed, and the sticks turn'd bed-staves,<br>
All the old Foxes hunted to their holes,
The Iron age return'd to <i>Eribus,</i><br>
And <span class=""quote""><i>Honorificabilitudinitatibus</i></span><br>
Thrust out o'th' Kingdome by the head and shoulders,<br>
What trade doe you meane to follow?";"Fletcher, John.  ""The Mad Lover."" The Dramatic Works in the Beaumont and Fletcher Canon. Ed. Fredson Bowers. 10 vols. Cambridge: Cambridge University Press, 1966. 11-98.  23; act 1, scene 1, lines 281-286.";"  Hohl Regula"
