"Location";"Status";"Authors";"Title";"Bibliographical reference";"Composition (year_from)";"Composition (year_to)";"First publication (year_from)";"First publication (year_to)";"Language";"Text";"Comment";"General reference";"Line reference";"Overlap/Similarity";"Modifications";"Marking for work";"Marking for author";"Genre";"Subject";"Narrative voice";"Textual functions";"Intertextual relations";"Source";"Bib. ref. source";"URL";"Internal comment";"Contributor"
" I should be greeted, if not from Lord Hamlet.";"unedited";"William zzzShakespeare";"Hamlet";"Shakespeare, William.  Hamlet.  Act 3, scene 4, line 63.";"1600";"1600";"1600";"1600";"English";"[Hamlet:]<span class=""quote""> Look here, upon this picture, and on this</span> [...].";"";"";"@001259 Hamlet";"idea with keyword(s)";"#000804 two pictures";"Unmarked";"Unmarked";"Tragedy";"";"Dialogue";"Body of text";"Local reference";"Shakespeare Studies";"@010092/@010046
Halliwell-Philipps, James Orchard. Memoranda on the Tragedy of Hamlet. London: James Evan Adlard, 1879. <br>
Bowers, Fredson. ""The Pictures in Hamlet III. iv: A Possible Contemporary."" Shakespeare Quarterly 3:3 (July 1952): 280-281. ";"";"";"  Hohl Trillini Regula"
" I should be greeted, if not from Lord Hamlet.";"unedited";"William zzzShakespeare";"Hamlet";"Shakespeare, William.  Hamlet.  Act 1, scene 1, line 11.";"1600";"1600";"1600";"1600";"English";"[Francisco:] <span class=""quote"">Not a mouse stirring.</span>";"";"";"@001259 Hamlet";"pending";"#000205 not a mouse stirring";"Unmarked";"Unmarked";"Tragedy";"";"Dialogue";"Body of text";"Local reference";"Electronic search (HyperHamlet Team)";"@010001";"";"";"  Hohl Trillini Regula"
" I should be greeted, if not from Lord Hamlet.";"unedited";"William zzzShakespeare";"Hamlet";"Shakespeare, William.  Hamlet.  Act 3, scene 4, lines 189-191.";"1600";"1600";"1600";"1600";"HAS SEVERAL LEXIAS!";"[Hamlet:]  <span class=""quote"">For use almost can change the stamp of nature <br>
And either [...] the devil or throw him out <br>
With wondrous potency. </span></span>";"The illegible word may be ""shame"".";"";"@001259 Hamlet";"idea";"#000297 shame the devil / #005161 Habit dulls the perception of evil";"Unmarked";"Unmarked";"Tragedy";"";"Dialogue";"Body of text";"Local reference";"Shakespeare Studies";"@010050/@010076/@010082
Smith, Charles G. Shakespeare's Proverb Lore: His Use of the Sententiae of Leonard Culman and Publilius Syrus. Cambridge (Mass.): Harvard University Press, 1963.<br>";"";"";"  Hohl Trillini Regula"
" I should be greeted, if not from Lord Hamlet.";"unedited";"William zzzShakespeare";"Hamlet";"Shakespeare, William.  Hamlet.  Act 1, scene 7, lines 18-26.";"1600";"1600";"1600";"1600";"English";"[Ghost:] [...] <span class=""quote"">And each particular hair to stand an end </span></span>[...].";"";"Lord Chamberlain's (Lord Hunsdon's) Men / Globe";"@001259 Hamlet";"image with keyword(s)";"#000268 hair on end";"Unmarked";"Unmarked";"Tragedy";"";"Dialogue";"Body of text";"Local reference";"Shakespeare Studies";"@010000-1:169.
Munro, John, Clement Mansfield Ingleby et al., eds. The Shakspere Allusion Book: A Collection of Allusions to Shakspere from 1591 to 1700 [...]. London: Chatto and Windus; New York: Duffield and Co., 1909. 1, 169.";"";"";"  Hohl Trillini Regula"
" And spur my dull revenge! What is a man,";"provisional";"John zzzMarston";"Histriomastix";"Marston, John.  ""Histrio-Mastix. Or, The Player."" The Plays of John Marston in Three Volumes. Ed. H. Harvey Wood. 3 vols. Edinburgh and London: Oliver and Boyd, 1939. 3:243-302.  248 [normalized spelling].";"1600";"1603";"1610";"1610";"English";"[Peace:] [...] <span class=""quote"">What is a man superior to a beast</span> <br>
But for his mind? nor that ennobles him, <br>
While he dejects his reason; making it <br>
The slave unto his brutish appetite.";"""The idea was, of course, commonplace of the time; but Shakespeare's phrasing of it is remarkably close to Marston's."" Cf. William Shakespeare. Hamlet. The Oxford Shakespeare. Ed. G. R. Hibbard. Oxford and New York: Oxford University Press, 1994. 363; note to lines 25-27.";"";"@001314 Histrio-Mastix ";"idea with keyword(s)";"#000068 reason and beast";"Unmarked";"Unmarked";"Mystery play, classical myth  or other";"";"Dialogue";"Body of text";"Local reference";"Annotated Shakespeare edition";"@010082-363.
Shakespeare, William. Hamlet. The Oxford Shakespeare. Ed. G. R. Hibbard. Oxford and New York: Oxford University Press, 1994.";"[Peace:] [...] <span class=""quote"">What is a man superior to a beast</span> <br>
But for his mind? nor that ennobles him, <br>
While hee dejects his reason; making it <br>
The slave unto his brutish appetite.";"Marston, John.  ""Histrio-Mastix. Or, The Player."" The Plays of John Marston. Ed. H. Harvey Wood. 3 vols. Edinburgh and London: Oliver and Boyd, 1939. Vol. 3, 243-302.  248.";"  Hohl Trillini Regula"
" I should be greeted, if not from Lord Hamlet.";"unedited";"William zzzShakespeare";"Hamlet";"Shakespeare, William.  Hamlet.  Act 1, scene 1, lines 125-128.";"1600";"1600";"1600";"1600";"HAS SEVERAL LEXIAS!";"[Horatio:] [...] In the most high and palmy state of Rome,<br>
A little ere the mightiest<span class=""quote""> Julius </span>fell,<br>
<span class=""quote"">The graves stood tenantless, and the sheeted dead</span><br>
Did <span class=""quote"">squeak and gibber</span> in the Roman streets [...].";"";"";"@001259 Hamlet";"pending";"#000010 IMAGE - the living dead / #000299 squeak and gibber / &002186 HUMAN - Julius Caesar";"Unmarked";"Unmarked";"Tragedy";"";"Dialogue";"Body of text";"Local reference";"Shakespeare Studies / Annotated Shakespeare edition";"@010082/@010030/@005134-1:233./@010000/@010029-39.
Shakespeare, William. Hamlet. The Oxford Shakespeare. Ed. G. R. Hibbard. Oxford and New York: Oxford University Press, 1994.<br>
Shaheen, Naseeb. Biblical References in Shakespeare's Tragedies. Newark: University of Delaware Press, 1987. ";"";"";"  Hohl Trillini Regula"
" Lord Hamlet, with his doublet all unbraced;";"ok";"William zzzShakespeare";"As You Like It";"Shakespeare, William.  As You Like It.  Act 3, scene 2, lines 346-353.";"1600";"1600";"1600";"1600";"English";"[Rosalind:] <span class=""quote"">A lean cheek [...] a blue eye and sunken [...] a beard neglected [...] Then your hose should be ungartered, your bonnet unbanded, your sleeve unbuttoned, your shoe untied, and every thing about you demonstrating a careless desolation.</span>";"";"";"@001237 As You Like It";"pending";"#002085 careless dress out of madness or distress";"Unmarked";"Unmarked";"Theatre";"";"Dialogue";"Body of text";"Local reference";"Annotated Shakespeare edition";"@010082 
Shakespeare, William. Hamlet. The Oxford Shakespeare. Ed. G. R. Hibbard. Oxford and New York: Oxford University Press, 1994.";"";"";"Quassdorf Sixta"
" I should be greeted, if not from Lord Hamlet.";"unedited";"William zzzShakespeare";"Hamlet";"Shakespeare, William.  Hamlet.  Act 1, scene 1, line 150.";"1600";"1600";"1600";"1600";"English";"[Horatio:] [...] <span class=""quote"">they say, you spirits oft walk in death </span>[...].";"";"";"@001259 Hamlet";"pending";"#000218 spirits walking";"Unmarked";"Unmarked";"Theatre";"";"Dialogue";"Body of text";"Local reference";"Shakespeare Studies";"@010030
Shaheen, Naseeb. Biblical References in Shakespeare's Tragedies. Newark: University of Delaware Press, 1987. ";"";"";"  Hohl Trillini Regula"
" I should be greeted, if not from Lord Hamlet.";"unedited";"William zzzShakespeare";"Hamlet";"Shakespeare, William.  Hamlet.  Act 3, scene 1, line 147.";"1600";"1600";"1600";"1600";"English";"[Hamlet:] [...] for thy dowry: <span class=""quote"">be thou as chaste as ice, as pure as snow, thou shalt not escape calumny.</span>";"";"";"@001259 Hamlet";"image with keyword(s)";"#002097 as chaste as ice";"Unmarked";"Unmarked";"Tragedy";"";"Dialogue";"Body of text";"Local reference";"Shakespeare Studies";"@010050/@010052
Smith, Charles G. Shakespeare’ Proverb Lore: His Use of the Sententiae of Leonard Culman and Publilius Syrus. Cambridge (Mass.): Harvard University Press, 1963.";"";"";" Heeg Stefanie"
" I should be greeted, if not from Lord Hamlet.";"unedited";"William zzzShakespeare";"Hamlet";"Shakespeare, William.  Hamlet.  Act 1, scene 1, lines 157-161.";"1600";"1600";"1600";"1600";"English";"[Marcellus:] Tis gone. <br>
We do it wrong, being so majestical,<br>
To offer it the show of violence,<br>
<span class=""quote"">For it is as the air, invulnerable,<br>
And our vain blows malicious mockery.</span>";"";"";"@001259 Hamlet";"pending";"#000200 vain attacks";"Unmarked";"Unmarked";"Tragedy";"";"Dialogue";"Body of text";"Local reference";"Annotated Shakespeare edition";"@010082
Shakespeare, William. Hamlet. The Oxford Shakespeare. Ed. G. R. Hibbard. Oxford and New York: Oxford University Press, 1994. ";"";"";"  Hohl Trillini Regula"
" Lord Hamlet, with his doublet all unbraced;";"ok";"John zzzMarston";"What You Will";"Marston, John.  ""What You Will."" The Plays of John Marston in Three Volumes. Ed. H. Harvey Wood. Edinburgh and London. Oliver and Boyd, 1934-1939. 2:227-295.  237 [normalized spelling].";"1601";"1601";"1601";"1601";"English";"(Enter Iacomo <span class=""quote"">unbraced and careless dressed</span>).";"";"";"@001283 What You Will";"";"#002085 careless dress out of madness or distress";"Unmarked";"Unmarked";"Comedy";"";"Dialogue";"Body of text";"Local reference";"Literary and Cultural Studies";"@010038
Marston, John. Antonio's Revenge. Ed. W. Reavley Gair. The Revels Plays. Manchester: Manchester University Press, 1978, repr. 1999. ";"(Enter Iacomo <span class=""quote"">unbraced and careles drest</span>).";"Marston, John.  ""What You Will."" The Plays of John Marston in Three Volumes. Ed. H. Harvey Wood. Edinburgh and London. Oliver and Boyd, 1934-1939. 2:227-295.  237.";"  Hohl Trillini Regula"
" Hyperion's curls; the front of Jove himself;";"ok";"John zzzMarston";"What You Will";"Marston, John.  ""What You Will."" The Plays of John Marston in Three Volumes. Ed. H. Harvey Wood. Edinburgh and London: Oliver and Boyd, 1934-1939. 2:227-295.  278 [normalized spelling].";"1601";"1601";"1601";"1601";"HAS SEVERAL LEXIAS!";"[Lampatho Doria:] Now by <span class=""quote"">the front of Jove </span>methinks her eye<br>
Shoots more spirit in me, O beauty feminine!";"";"Children of Paul&#039;s";"@001283 What You Will";"2-word phrase";"#000024 MOTIF WITH NAME - front of Jove / #002237 CHARACTER - Jove or Zeus";"Unmarked";"Unmarked";"Comedy";"";"Dialogue";"Body of text";"Local reference";"Shakespeare Studies";"@010005
Greenfield, Sayre. ""Quoting Hamlet in the Early Seventeenth Century."" Modern Philology 105.3 (2008): 510-534.";"[Lampatho Doria:] Now by <span class=""quote"">the front of Ioue </span>me thinks her eye<br>
Shootes more spirit in me, O beautie feminine!";"Marston, John.  ""What You Will."" The Plays of John Marston in Three Volumes. Ed. H. Harvey Wood. Edinburgh and London: Oliver and Boyd, 1934-1939. 2:227-295.  278.";"  Hohl Trillini Regula"
" I should be greeted, if not from Lord Hamlet.";"unedited";"Thomas zzzDekker";"Blurt, Master-Constable";"Dekker, Thomas.  Blurt Master-Constable. Or The Spaniards Night-walke. As it hath bin sundry times priuately acted by the Children of Paules. London: Henry Rockytt, 1602. ";"1601";"1601";"1601";"1601";"English";"<span class=""quote"">True-Penny</span>";"A character name.";"";"@001311 Blurt, Master Constable";"";"#000038 CHARACTER - Truepenny";"Character name (secondary)";"Unmarked";"Theatre";"";"";"Name";"Local reference";"";"@010001 ";"";"";"  Hohl Trillini Regula"
" I should be greeted, if not from Lord Hamlet.";"unedited";"Thomas zzzDekker";"Blurt, Master-Constable";"Dekker, Thomas.  Blurt Master-Constable. Or The Spaniards Night-walke. As it hath bin sundry times priuately acted by the Children of Paules. London: Henry Rockytt, 1602. ";"1601";"1601";"1601";"1601";"HAS SEVERAL LEXIAS!";"<span class=""annotation"">Camillo and Hippolito are young Venetian noblemen, just returned from the wars; Camillo brings with him a captured French gentleman named Fontinelle. Camillo turns his prisoner over to Hippolito's sister Violetta for safekeeping. Violetta is the object of Camillo's affections; but Fontinelle and Violetta fall in love. Learning of this unwelcome development, Camillo and Hippolito try to tempt Fontinelle to infidelity by sending his portrait to the courtesan Imperia, hoping to interest her in the Frenchman. The ploy fails (at first), and Camillio has Fontinelle thrown into prison. But Fontinelle and Violetta are secretly married. In the last act, however, the Venetians' plotting bears fruit: Fontinelle falls for Imperia, and Violetta has to resort to the standard Elizabethan bed trick</span>";"";"";"@001311 Blurt, Master Constable";"";"@000987 BOOK - Romeo and Juliet / #005260 bed trick";"";"Unmarked";"Theatre";"";"";"Body of text";"Local reference";"Annotated edition";"@010047";"";"";"  Hohl Trillini Regula"
" Thus it remains, and the remainder thus. Perpend.";"provisional";"William zzzShakespeare";"Twelfth Night";"Shakespeare, William.  Twelfth Night.  Act 5, scene 1, lines 312-313.";"1601";"1601";"1601";"1601";"English";"[Fool:] So I do, madonna. But to read his right wits is to read thus. Therefore, <span class=""quote"">perpend, my princess, </span>and give ear.";"";"";"@001297 Twelfth Night";"1 keyword";"#000262 perpend";"Unmarked";"Unmarked";"Theatre";"";"Dialogue";"Body of text";"";"Annotated Shakespeare edition";"@010082
Hibbard, G. R., ed.  William Shakespeare. Hamlet. The Oxford Shakespeare. Oxford and New York: Oxford University Press, 1994.";"";"";"  Hohl Trillini Regula"
" When honour's at the stake. How stand I then,";"ok";"William zzzShakespeare";"Twelfth Night";"Shakespeare, William.  Twelfth Night.  Act 3, scene 1, line 122.";"1601";"1601";"1601";"1601";"English";"[Olivia:] Have you not set mine <span class=""quote"">honor at the stake</span> [...]?";"";"";"@001297 Twelfth Night";"pending";"#000203 honour at stake";"Unmarked";"Unmarked";"Theatre";"";"Dialogue";"Body of text";"Local reference";"Annotated Shakespeare edition";"@010082
Shakespeare, William. Hamlet. The Oxford Shakespeare. Ed. G. R. Hibbard. Oxford and New York: Oxford University Press, 1994. ";"";"";"  Hohl Trillini Regula"
" Look here, upon this picture, and on this,";"provisional";"Thomas zzzDekker";"Satiromastix, or the Untrussing of the Humorous Poet";"Dekker, Thomas.  Satiro-Mastix. Or The vntrussing of the Humorous Poet. As it hath bin presented publikely, by the Right Honorable, the Lord Chamberlaine his Seruants; and priuately, by the Children of Paules. London: Edward White, 1602.  L2 verso [normalized spelling]";"1601";"1601";"1602";"1602";"HAS SEVERAL LEXIAS!";"(Enter Tucca, his boy after him <span class=""quote"">with two pictures</span> under his cloak, and a wreath of nettles: <span class=""quote"">Horace </span>and Bubo pulled in by th'horns bound both like Satyrs, Sir Adam following, Mistress Miniver with him, wearing Tucca's chain).";"First performance 1601.<br>
""These pictures are used in a manner somewhat similar to that adopted by modern actors of Hamlet, but differently, I believe, to the scene as originally acted, so that the incident is not necessarily, as has been supposed, any evidence of its adaptation or imitation of one in any play of Hamlet."" Cf. J. O. Halliwell-Philipps. Memoranda on the Tragedy of Hamlet. London: James Evan Adlard, 1879. 66-7.";"";"@001304 Satiromastix";"idea with keyword(s)";"#005010 CHARACTER - Horatio, faithful friend / #000804 two pictures";"Character name (secondary)";"Unmarked";"Theatre";"";"Dialogue";"Body of text";"Local reference";"Shakespeare Studies";"@010092/@010046
Halliwell-Philipps, James Orchard. Memoranda on the Tragedy of Hamlet. London: James Evan Adlard, 1879. <br>
Bowers, Fredson. ""The Pictures in Hamlet III. iv: A Possible Contemporary."" Shakespeare Quarterly 3:3 (July 1952): 280-281. ";"(Enter Tucca, his boy after him <span class=""quote"">with two pictures</span> vnder his cloake, and a wreath of nettles: <span class=""quote"">Horace </span>and Bubo pul'd in by th'hornes bound both like Satyres, Sir Adam following, Mistris Miniuer with him, wearing Tuccaes chaine).";"Dekker, Thomas.  Satiro-Mastix. Or The vntrussing of the Humorous Poet. As it hath bin presented publikely, by the Right Honorable, the Lord Chamberlaine his Seruants; and priuately, by the Children of Paules. London: Edward White, 1602.  L2 verso.";"  Hohl Trillini Regula"
" But he's an arrant knave.";"provisional";"Thomas zzzHeywood";"How a Man May Choose a Good Wife From a Bad ";"Heywood, Thomas.  How a Man May Choose a Good Wife from a Bad. by Thomas Heywood nach der Quarto 1608. Ed. A.E.H. Swaen. Louvain: A. Uystpruyst, 1912.  16, act 1, scene 1, lines 432-435 [normalized spelling].";"1601";"1601";"1601";"1601";"English";"[Old Arthur:] [...] And doest thou use me thus? thou art a knave. <br>
[Old Luke:] A knave, I marry, and  <span class=""quote"">an arrant knave: </span><br>
And sirrah, by old M. Arthur's leave, <br>
Though I be weak and old, I'll prove thee one. ";"";"";"@001303 How a Man May Choose a Good Wife From A Bad";"2-word phrase";"#000285 arrant knave";"Unmarked";"Unmarked";"Theatre";"tbe";"Dialogue";"Body of text";"Local reference";"Electronic search (HyperHamlet Team)";"@010001-Last accessed 27 December 2018.";"[Old Arthur:] [...] And doest thou vse me thus? thou art a knaue. <br>
[Old Luke:] A knaue, I mary, and  <span class=""quote"">an arrant knaue: </span><br>
And sirra, by old M. Arthurs leaue, <br>
Though I be weake and old, Ile proue thee one. ";"Heywood, Thomas. How a man may chuse a good wife from a bad. A pleasant conceited Comedie, Wherein is shewed how a man may chuse a good Wife from a bad [...]. London: Matthew Lane, 1602.  N.p. ";"Tranter Maria"
" Why, any thing, but to the purpose. You were sent";"provisional";"Thomas zzzHeywood";"How a Man May Choose a Good Wife From a Bad";"Heywood, Thomas.  How a Man May Choose a Good Wife from a Bad. by Thomas Heywood nach der Quarto 1608. Ed. A.E.H. Swaen. Louvain: A. Uystpruyst, 1912.  19, act 1, scene 1, lines 554-561 [normalized spelling].";"1601";"1601";"1601";"1601";"English";"[Anselme:] Mistress God save you. <br>
[Fulller:] What a block is that <br>
To say God save you, is the fellow mad, <br>
Once to name God in his ungodly suit? <br>
[Mistress Arthur:] You are welcome sir. Come you to speak with me, <br>
Or with my husband, pray you what's your will? <br>
[Fuller:] She  <span class=""quote"">answers to the purpose, </span>what's your will?<br> 
O zounds that I were there to answer her. ";"";"";"@001303 How a Man May Choose a Good Wife From A Bad";"";"#005153 Answer to the purpose";"Unmarked";"Unmarked";"Theatre";"";"Dialogue";"Body of text";"Local reference";"Electronic search (HyperHamlet Team)";"@010001-Last accessed 3 May 2012.";"[Anselme:] Mistris God saue you. <br>
[Fulller:] What a block is that <br>
To say God saue you, is the fellow mad, <br>
Once to name God in his vngodly sute? <br>
[Mistress Arthur:] You are welcome sir. Come you to speak with me, <br>
Or with my husband, pray you whats your will? <br>
[Fuller:] She  <span class=""quote"">answeres to the purpose, </span>whats your will?<br> 
O zoanes that I were there to answere her. ";"Heywood, Thomas. How a man may chuse a good wife from a bad. A pleasant conceited Comedie, Wherein is shewed how a man may chuse a good Wife from a bad [...]. London: Matthew Lane, 1602. N.p.";"Tranter Maria"
" I should be greeted, if not from Lord Hamlet.";"ok";"William zzzShakespeare";"Twelfth Night";"Shakespeare, William.  Twelfth Night.  Act 4, scene 1, lines 33-36.";"1601";"1601";"1601";"1601";"English";"[Andrew:] Nay, let him alone. I'll go another way to work with him. I'll have <span class=""quote"">an action of battery </span>against him, if there be any law in Illyria. Though I struck him first, yet it's no matter for that.";"";"";"@001297 Twelfth Night";"";"#000753 action of battery";"Unmarked";"Unmarked";"Comedy";"";"Dialogue";"Body of text";"Local reference";"Annotated Shakespeare edition";"@010082
Shakespeare, William. Hamlet. The Oxford Shakespeare. Ed. G. R. Hibbard. Oxford and New York: Oxford University Press, 1994.";"";"";"Quassdorf Sixta"
" To be, or not to be: that is the question:";"provisional";"John Deacon / John (1) Walker";"A Summary Answer";"Deacon, John and John Walker.  ""A Summary Answer."" A summarie ansvvere to al the material points in any of Master Darel his bookes More especiallie to that one booke of his, intituled, the Doctrine of the possession and dispossession of demoniaks out of the word of God. By Iohn Deacon. Iohn Walker. Preachers. London: George Bishop, 1601.  D8 recto (47) [normalized spelling].";"1601";"1601";"1601";"1601";"English";"For, would you not (in good sooth) imagine us all to be out of our <i>wits</i>: if you could make us believe, that the <i>master devil</i> himself with all his <i>adherents</i> were able to make a thing essentially existing in nature</i>, either<span class=""quote""> <i>to be</i> or <i>not to be</i>, </span>when it pleases himself?";"";"";"@005558 A Summary Answer to All the Material Points";"to be or not to be";"#000141 to be or not to be";"Unmarked";"Unmarked";"Bible or religious pamphlet";"Philosophy, religion  / need to fix biblio and normalised title after transfer";"";"Body of text";"Local reference";"Shakespeare Studies / Literary and Cultural Studies";"@010079/@010005
Greenfield, Sayre.  ""Quoting Hamlet in the Early Seventeenth Century."" Modern Philology 105.3 (2008): 510–534.<br>
Stallybrass, Peter.  ""Against Thinking."" PMLA 122.5 (2007): 1580-1587.";"For, would you not (in good sooth) imagine vs all to be out of our <i>wits</i>: if you could make vs beleeue, that the <i>maister diuell</i> himselfe with all his <i>adherents</i> were able to make a thing essentiallie existing in nature</i>, eyther<span class=""quote""> <i>to be</i> or <i>not to be</i>, </span>when it pleases himselfe?";"Deacon, John and John Walker.  A summarie ansvvere to al the material points in any of Master Darel his bookes More especiallie to that one booke of his, intituled, the Doctrine of the possession and dispossession of demoniaks out of the word of God. By Iohn Deacon. Iohn Walker. Preachers. London: George Bishop, 1601.  D8 recto (47).";"  Hohl Trillini Regula"
" digested in the scenes, set down with as much";"provisional";"William zzzShakespeare";"Troilus and Cressida";"Shakespeare, William.  Troilus and Cressida.  Prologue, lines 22-29.";"1602";"1602";"1602";"1602";"English";"[Prologue:] And hither am I come,<br>
A prologue armed, but not in confidence<br>
Of author's pen or actor’s voice, but suited<br>
In like conditions as our argument,	<br>
To tell you, fair beholders, that our play<br>
Leaps o'er the vaunt and firstlings of those broils,<br>
Beginning in the middle, starting thence away<br>
To what may be <span class=""quote"">digested in a play.</span>";"";"";"@001325 Troilus and Cressida";"";"#002091 digested in theatre";"Unmarked";"Unmarked";"Theatre";"";"Dialogue";"Body of text";"Local reference";"Annotated Shakespeare edition";"@010082
Shakespeare, William. Hamlet. The Oxford Shakespeare. Ed. G. R. Hibbard. Oxford and New York: Oxford University Press, 1994.";"";"";"  Hohl Trillini Regula"
" I should be greeted, if not from Lord Hamlet.";"unedited";"Henry Chettle / Thomas zzzDekker / Thomas zzzHeywood / John zzzWebster";"Sir Thomas Wyatt";"Dekker, Thomas, John Webster, Thomas Heywood and Henry Chettle.  The Famous History of Sir Thomas Wyat. With the Coronation of Queen Mary and the coming in of King Philip. As it was plaied by the Queens Maiesties Seruants. London: E. A. for Thomas Archer, 1607.  N.p.; about halfway into the play [normalized spelling].";"1602";"1602";"1602";"1602";"English";"[Guildford:] <span class=""quote"">Peace rest his soul, his sins be buried in his grave, <br/>
And not remembered in his Epitaph </span>[...].";"";"Unknown / Unknown, London";"@001369 Sir Thomas Wyatt";"pending";"#001024 grave not remembered in epitaph";"Unmarked";"Unmarked";"History";"tbe";"Dialogue";"Body of text";"Local reference";"Shakespeare Studies";"@010000-1:115.
Munro, John, Clement Mansfield Ingleby et al., eds. The Shakspere Allusion-Book: A Collection of Allusions to Shakspere from 1591 to 1700 [...]. London: Chatto and Windus; New York: Duffield and Co. 1909. ";"[Guildford:] <span class=""quote"">Peace rest his soule, his sinnes be buried in his graue, <br/>
And not remembred in his Epitaph</span> [...].";"Dekker, Thomas, John Webster, Thomas Heywood and Henry Chettle.  The Famous History of Sir Thomas Wyat. With the Coronation of Queen Mary and the coming in of King Philip. As it was plaied by the Queens Maiesties Seruants. London: E. A. for Thomas Archer, 1607.  N.p.; about halfway into the play.";"Reitzer Elliot"
" When honour's at the stake. How stand I then,";"ok";"William zzzShakespeare";"Troilus and Cressida";"Shakespeare, William.  Troilus and Cressida.  Act 3, scene 3, line 237.";"1602";"1602";"1602";"1602";"English";"[Achilles:]  [...] see my <span class=""quote"">reputation is at stake;</span><br>
My fame is shrewdly gored.";"";"";"@001325 Troilus and Cressida";"pending";"#000203 honour at stake";"Unmarked";"Unmarked";"Theatre";"";"Dialogue";"Body of text";"Local reference";"Electronic search (HyperHamlet Team)";"@010084";"";"";"  Hohl Trillini Regula"
" god kissing carrion,--Have you a daughter?";"ok";"William zzzShakespeare";"Troilus and Cressida";"Shakespeare, William.  Troilus and Cressida.  Act 4, scene 1, lines 74-80.";"1602";"1602";"1602";"1602";"English";"[Diomedes:] She's bitter to her country. Hear me, Paris: <br>
For every false drop in her bawdy veins<br>
A Grecian’s life hath sunk; for every scruple<br>
Of <span class=""quote"">her contaminated carrion weight</span><br>
A Trojan hath been slain. Since she could speak,<br>
She hath not given so many good words breath<br>
As for her Greeks and Trojans suffered death.";"""Carrion"" is used to describe a loose woman.";"";"@001325 Troilus and Cressida";"";"#000421 sun bred";"Unmarked";"Unmarked";"Theatre";"";"Dialogue";"Body of text";"Local reference";"Annotated Shakespeare edition";"@010082
Shakespeare, William. Hamlet. The Oxford Shakespeare. Ed. G. R. Hibbard. Oxford and New York: Oxford University Press, 1994.";"";"";"  Hohl Trillini Regula"
" I should be greeted, if not from Lord Hamlet.";"ok";"William zzzShakespeare";"Troilus and Cressida";"Shakespeare, William.  Troilus and Cressida.  Act 5, scene 4, line 25; act 5, scene 6, line 14.";"1602";"1602";"1602";"1602";"English";"[Diomedes:] Thou dost miscall retire.<br>
I do not fly, but advantageous care <br>
Withdrew me from the odds of multitude. <br>
<span class=""quote"">Have at thee!<br>
Have at thee, Hector.</span><br><br>

[Achilles:] Now do I see thee. Ha! Have at thee, Hector!";"";"";"@001325 Troilus and Cressida";"";"#000423 have at thee";"Unmarked";"Unmarked";"Theatre";"";"Dialogue";"Body of text";"Local reference";"Annotated Shakespeare edition";"@010082
Shakespeare, William. Hamlet. The Oxford Shakespeare. Ed. G. R. Hibbard. Oxford and New York: Oxford University Press, 1994.";"";"";"  Hohl Trillini Regula"
" Haste me to know't, that I, with wings as swift";"ok";"William zzzRowley";"Wily Beguiled";"Rowley, William.  A Pleasant Comedie, Called Wily Begvilde. The Chiefe Actors be these: A poore Scholler, a rich Foole, and a Knaue at a shifte. London: H. L. for Clement Knight, 1606.  2; prologue [normalized spelling].";"1602";"1602";"1602";"1602";"English";"[Juggler:] [...] I'll show you a trick of the twelves, and turn him over the thumbs with a trice. <br>
I'll make him <span class=""quote"">fly swifter than meditation</span>.<br>
I'll show you as many toys as there be minutes in a month, and as many tricks as there be motes in the sun.";"";"Admiral's (The Prince's) Men / The Fortune Playhouse (London), lexia @005151";"@001321 Wily Beguiled";"image with keyword(s)";"#000067 move unobstructed or swift as thought";"Unmarked";"Unmarked";"Comedy";"";"Dialogue";"Body of text";"Local reference";"Shakespeare Studies";"@010000-1:30.
Munro, John, Clement Mansfield Ingleby et al., eds. The Shakspere Allusion Book: A Collection of Allusions to Shakspere from 1591 to 1700 [...]. London: Chatto and Windus; New York: Duffield and Co., 1909. ";"[Iuggler:] [...] Ile shew you a tricke of the twelues, and turne him ouer the thumbes with a trice. <br>
Ile make him fly swifter then meditation.<br>
Ile shew you as many toies as there be minutes in a month, and as many trickes as there be motes in the sunne.";"Rowley, William.  A Pleasant Comedie, Called Wily Begvilde. The Chiefe Actors be these: A poore Scholler, a rich Foole, and a Knaue at a shifte. London: H. L. for Clement Knight, 1606.  2; prologue. ";"Rottmann Olivia"
" I should be greeted, if not from Lord Hamlet.";"unedited";"Thomas zzzHeywood";"How a Man May Choose a Good Wife from a Bad";"Heywood, Thomas.  How a Man May Choose a Good Wife from a Bad. by Thomas Heywood nach der Quarto 1608. Ed. A.E.H. Swaen. Louvain: A. Uystpruyst, 1912.";"1602";"1602";"1602";"1602";"English";"<span class=""quote"">How a man may chuse a good wife from a bad. </span>A pleasant conceited Comedie, Wherein is shewed <span class=""quote"">how a man may chuse a good Wife from a bad.</span>";"";"";"@001303 How a Man May Choose a Good Wife From A Bad";"";"@001303 BOOK - How to choose a good Wife from a bad";"Unmarked";"Unmarked";"Comedy";"";"";"Title";"Local reference";"Annotated edition";"@010155";"";"";"  Hohl Trillini Regula"
