"Location";"Status";"Authors";"Title";"Bibliographical reference";"Composition (year_from)";"Composition (year_to)";"First publication (year_from)";"First publication (year_to)";"Language";"Text";"Comment";"General reference";"Line reference";"Overlap/Similarity";"Modifications";"Marking for work";"Marking for author";"Genre";"Subject";"Narrative voice";"Textual functions";"Intertextual relations";"Source";"Bib. ref. source";"URL";"Internal comment";"Contributor"
" Or to take arms against a sea of troubles,";"provisional";"Desiderius Erasmus";"Adagia";"Erasmus, Desiderius.  ""Adagia."" Collected Works of Erasmus. Ed. R. A. B. Mynors. Trans. Margaret Mann Phillips. 86 vols. Toronto et al.: University of Toronto Press, 1982. Vol. 31.  259; part 1, section 3, proverb 28.";"1500";"1536";"1500";"1540";"Latin";"Mare malorum <br>
<span class=""quote"">A sea of troubles</span> <br>
Kakôn thálassa, <span class=""quote"">A sea of troubles</span>. This is usually said of catastrophes which are boundless and manifold, because the sea is an infinite thing, or else because those who occupy themselves in it are subject to infinite hardships. ";"This collection of proverbs with comments on their use for teaching and writing was well-known in Shakespeare's time. The quoted translation is based on a complete edition from 1640. ";"";"@005050 Adagia";"2-word phrase";"#000182 PHRASE sea of troubles";"Unmarked";"Unmarked";"Anthology";"tbe";"";"Anthology or dictionary entry";"Citation";"Secondary (Shakespeare Studies) / Secondary (Literary and Cultural Studies)";"@010135/@010079
Rhodes, Neil. ""Shakespeare's Sayings"". Shakespeare and Elizabethan Popular Culture. Ed. Stuart Gillespie and Neil Rhodes. London: The Arden Shakespeare, 2006. 155-173.<br>
Stallybrass, Peter. ""Against Thinking."" PMLA 122.5 (2007): 1580-1587.";"";"";"Quassdorf Sixta"
" this machine is to him, HAMLET.'";"unedited";"Desiderius Erasmus";"Adagia";"Erasmus, Desiderius.  ""Adagia."" Collected Works of Erasmus. Ed. R. A. B. Mynors. Trans. Margaret Mann Phillips. 86 vols. Toronto et al.: University of Toronto Press, 1982. Vol. 31.  ";"1500";"1536";"1500";"1536";"Latin";"<span class=""quote"">machina mundi</span>";"";"";"@005050 Adagia";"2-word phrase";"#002168 machina mundi";"Unmarked";"Unmarked";"Anthology";"tbe";"";"Anthology or dictionary entry";"Citation";"Secondary (Shakespeare Studies)";"@010152-2:273.
Baldwin, Thomas Whitfield. William Shakspere's Small Latine and Lesse Greeke. 2 vols. Urbana: University of Illinois Press, 1944.  2:273.";"";"";"  Hohl Trillini Regula"
" And do't the speedier, that you may direct me";"unedited";"Desiderius Erasmus";"Adagia";"Erasmus, Desiderius.  ""Adagia."" Collected Works of Erasmus. Ed. R. A. B. Mynors. Trans. Margaret Mann Phillips. 86 vols. Toronto et al.: University of Toronto Press, 1982. Vol. 31.  943A ";"1500";"1536";"";"";"Latin";"<span class=""quote"">Gaudium Dolori junctum </span>";"";"";"@005050 Adagia";"";"#002267 auspicious and dropping eye";"Unmarked";"Unmarked";"Anthology";"tbe";"";"Anthology or dictionary entry";"Citation";"Secondary (Shakespeare Studies) / Secondary (Literary and Cultural Studies)";"@010076 
Tilley Smith";"";"";"  Hohl Trillini Regula"
" For who not needs shall never lack a friend,";"unedited";"Desiderius Erasmus";"Adagia";"Erasmus, Desiderius.  ""Adagia."" Collected Works of Erasmus. Ed. R. A. B. Mynors. Trans. Margaret Mann Phillips. 86 vols. Toronto et al.: University of Toronto Press, 1982. Vol. 31.  ";"1500";"1536";"1500";"1536";"Latin";"<span class=""quote"">Felicitas multas habet amicos </span>
";"";"";"@005050 Adagia";"idea (proverbial)";"#000123 if you are rich or happy, you have friends";"Unmarked";"Unmarked";"Anthology";"tbe";"";"Anthology or dictionary entry";"Citation";"Secondary (Shakespeare Studies)";"@010076";"";"";"  Hohl Trillini Regula"
" I do believe you think what now you speak;";"unedited";"Desiderius Erasmus";"Adagia";"Erasmus, Desiderius.  ""Adagia."" Collected Works of Erasmus. Ed. R. A. B. Mynors. Trans. Margaret Mann Phillips. 86 vols. Toronto et al.: University of Toronto Press, 1982. Vol. 31.  381B. H334, S725 ";"1500";"1536";"1500";"1536";"Latin";"<span class=""quote"">ex animo loqui </span>";"";"";"@005050 Adagia";"idea (proverbial)";"pending";"Unmarked";"Unmarked";"Anthology";"tbe";"";"Anthology or dictionary entry";"Citation";"Secondary (Shakespeare Studies)";"@010076 ";"";"";"  Hohl Trillini Regula"
" And do't the speedier, that you may direct me";"unedited";"Desiderius Erasmus";"Adagia";"Erasmus, Desiderius.  ""Adagia."" Collected Works of Erasmus. Ed. R. A. B. Mynors. Trans. Margaret Mann Phillips. 86 vols. Toronto et al.: University of Toronto Press, 1982. Vol. 31.  374D ";"1500";"1536";"1500";"1536";"Latin";"<span class=""quote"">Summum jus, summa injuria </span>";"";"";"@005050 Adagia";"idea";"#000707 goodness pleurisy";"Unmarked";"Unmarked";"Anthology";"tbe";"";"Anthology or dictionary entry";"Citation";"Secondary (Shakespeare Studies)";"@010050";"Taverner 26, Bacon Promus 54, 1002, Tilley 200, R122, Smith, 183 ";"";"  Hohl Trillini Regula"
" Rich gifts wax poor when givers prove unkind.";"unedited";"Desiderius Erasmus";"Adagia";"Erasmus, Desiderius.  ""Adagia."" Collected Works of Erasmus. Ed. R. A. B. Mynors. Trans. Margaret Mann Phillips. 86 vols. Toronto et al.: University of Toronto Press, 1982. Vol. 31.  614C ";"1500";"1536";"1500";"1536";"Latin";"<span class=""quote"">Mnerum animus optimus </span>";"";"";"@005050 Adagia";"idea";"#002173 value gifts and kindness";"Unmarked";"Unmarked";"Anthology";"tbe";"";"Anthology or dictionary entry";"Citation";"Secondary (Shakespeare Studies)";"@010050";"";"";"  Hohl Trillini Regula"
" When sorrows come, they come not single spies";"unedited";"Desiderius Erasmus";"Adagia";"Erasmus, Desiderius.  ""Adagia."" Collected Works of Erasmus. Ed. R. A. B. Mynors. Trans. Margaret Mann Phillips. 86 vols. Toronto et al.: University of Toronto Press, 1982. Vol. 31.  1208E ";"1500";"1536";"1500";"1536";"Latin";"<span class=""quote"">mala malis eveniunt </span>";"";"";"@005050 Adagia";"idea";"#000698 sorrows dont come alone";"Unmarked";"Unmarked";"Anthology";"tbe";"";"Anthology or dictionary entry";"Citation";"Secondary (Shakespeare Studies)";"@010050";"";"";"  Hohl Trillini Regula"
" And, like a man to double business bound,";"unedited";"Desiderius Erasmus";"Adagia";"Erasmus, Desiderius.  ""Adagia."" Collected Works of Erasmus. Ed. R. A. B. Mynors. Trans. Margaret Mann Phillips. 86 vols. Toronto et al.: University of Toronto Press, 1982. Vol. 31.  790A Tllley M318 ";"1500";"1536";"1500";"1536";"Latin";"<span class=""quote"">Duos insequens lepores neutrum capit </span>";"";"";"@005050 Adagia";"pending";"#000185 you cannot follow two things";"Unmarked";"Unmarked";"Anthology";"tbe";"";"Anthology or dictionary entry";"Citation";"Secondary (Shakespeare Studies)";"@010050";"";"";"  Hohl Trillini Regula"
" And do't the speedier, that you may direct me";"provisional";"John Colet / Desiderius Erasmus / William Lily";"Brevissima Institutio";"Lily, William, John Colet and Desiderius Erasmus.  Brevissima Institutio. 1540. Quoted in: Thomas Whitfield Baldwin. William Shakspere's Small Latine and Lesse Greeke. 2 vols. Urbana: University of Illinois Press, 1944.  1:574.";"1510";"1540";"1540";"1540";"Latin";"<span class=""quote"">A subdistinction or <i>Comma</i>, is a note of silence, or rather a place of breathing; as whereby the term of pronunciation, the sentence still remaining, is so suspended: as that that which followeth ought presently to succed.</span>";"The quoted translation of this extract from the standard Latin school grammar is taken from a note in R.R.'s 1641 <i>An English Grammar</i>.<br>
""Shakespeare was thinking in the very phraseology of Lily, which he had been forced to master [in grammar school ...]."" Cf. Thomas Whitfield Baldwin. William Shakspere's Small Latine and Lesse Greeke. 2 vols. Urbana: University of Illinois Press, 1944. Vol.1, 574.";"";"@005654 Brevissima Institutio";"1 keyword";"#000022 comma between love";"Unmarked";"Unmarked";"Not specified";"Philosophy, religion ";"";"Body of text";"Local reference";"Secondary (Shakespeare Studies)";"@010152
Baldwin, Thomas Whitfield. William Shakspere's Small Latine and Lesse Greeke. 2 vols. Urbana: University of Illinois Press, 1944. ";"";"";"  Hohl Trillini Regula"
" And do't the speedier, that you may direct me";"unedited";"Desiderius Erasmus";"Colloquia";"Erasmus, Desiderius.  Colloquia.  Section ""Naufragium"".";"1522";"1533";"1522";"1533";"Latin";"Ad. <span class=""quote"">vidistine umquam Alpes?<br></span>
An. <span class=""quote"">vidi <br></span>
Ad. <span class=""quote"">ill montes verrucae sunt, si conferantur ad undas marinas.</span>";"";"";"@005174 Colloquia";"image with keyword(s)";"#000353 Ossa like a wart, heap mountain on mountain";"Unmarked";"Unmarked";"Not specified";"tbe";"";"Body of text";"Local reference";"Secondary (Shakespeare Studies)";"@010140
Thomson, J. A. K. Shakespeare and the Classics. London: George Allen and Unwin, 1952.";"";"";"  Hohl Trillini Regula"
" Let me not think on't--Frailty, thy name is woman!--";"unedited";"Leonard Culman";"Sententiae Pueriles";"Culman, Leonard.  Sententiae Pueriles. Nuremberg: Petreius, 1540.  6.

Culman, Leonard.  Sententiæ pueriles, pro primis Latinae lingae tyronibus, ex diuersis scriptoribus collectae [...] His accesserunt pleraeq; ueterum theologorum sententiae, de uera religione. Lepizig: Michael Blum, 1544.";"1540";"1540";"1540";"1540";"Latin";"<span class=""quote"">Foeminae sunt simper inconstantes</span>";"This passage from may be based on the cliché ""Women are frail."" Cf. G. R. Hibbard, ed.  William Shakespeare. Hamlet. The Oxford Shakespeare. Oxford and New York: Oxford University Press, 1994. 163, note 146.";"";"@005016 Sententiae Pueriles (Latin original)";"idea";"#000170 IDEA - woman frailty";"Unmarked";"Unmarked";"Anthology";"tbe";"";"Anthology or dictionary entry";"Citation";"Secondary (Shakespeare Studies) / Secondary (Annotated Shakespeare edition)";"@010050/@010082

Hibbard, G. R., ed. William Shakespeare. Hamlet. The Oxford Shakespeare. Oxford and New York: Oxford University Press, 1994.<br>
Smith, Charles G. Shakespeare's Proverb Lore: His Use of the Sententiae of Leonard Culman and Publilius Syrus. Cambridge (Mass.): Harvard University Press, 1963.";"";"";"Quassdorf Sixta"
" say an old man is twice a child.";"unedited";"Leonard Culman";"Sententiae Pueriles";"Culman, Leonard.  Sententiae pueriles, pro primis Latinae linguae tyronibus, ex diuersis scriptoribus collectae [...] His accesserunt pleraeq; ueterum theologorum sententiae, de uera religione. Lepizig: Michael Blum, 1544.  5.";"1540";"1540";"1540";"1540";"Latin";"<span class=""quote"">Bis pueri sense </span>";"check page number";"";"@005016 Sententiae Pueriles (Latin original)";"idea";"#000414 old man twice a child";"Unmarked";"Unmarked";"Anthology";"tbe";"";"Anthology or dictionary entry";"Citation";"Secondary (Shakespeare Studies)";"@010050
Smith, Charles G.  Shakespeare’ Proverb Lore: His Use of the Sententiae of Leonard Culman and Publilius Syrus. Cambridge (Mass.): Harvard University Press, 1963.";"";"";"  Hohl Trillini Regula"
" That for some vicious mole of nature in them,";"unedited";"Leonard Culman";"Sententiae Pueriles";"Culman, Leonard.  Sententiae Pueriles. Nuremberg: Petreius, 1540. ";"1540";"1540";"1540";"1540";"Latin";"<span class=""quote"">Unicuique dedit vitium natura creato.</span>";"Must be earlier, though!!!";"";"@005016 Sententiae Pueriles (Latin original)";"idea";"#000768 IDEA - one flaw ruins everything";"Unmarked";"Unmarked";"Anthology";"tbe";"";"Anthology or dictionary entry";"Citation";"Secondary (Shakespeare Studies)";"@010050
Smith, Charles G. Shakespeare’ Proverb Lore: His Use of the Sententiae of Leonard Culman and Publilius Syrus. Cambridge (Mass.): Harvard University Press, 1963.";"";"";"  Hohl Trillini Regula"
" Thou know'st 'tis common; all that lives must die,";"provisional";"Leonard Culman";"Sententiae Pueriles";"Culman, Leonard.  Sententiae Pueriles. Nuremberg: Petreius, 1540.";"1540";"1540";"1540";"1540";"Latin";"<span class=""quote"">Mors omni aetati communis est.</span>";"";"";"@005016 Sententiae Pueriles (Latin original)";"idea";"#000221 all that lives must die";"Unmarked";"Unmarked";"Anthology";"tbe";"";"Anthology or dictionary entry";"Citation";"Secondary (Shakespeare Studies)";"@010050
Smith, Charles G. Shakespeare's Proverb Lore: His Use of the Sententiae of Leonard Culman and Publilius Syrus. Cambridge (Mass.): Harvard University Press, 1963.";"";"";"  Hohl Trillini Regula"
" Virtue itself 'scapes not calumnious strokes:";"unedited";"Leonard Culman";"Sententiae Pueriles";"Culman, Leonard.  Sententiae Pueriles. Nuremberg: Petreius, 1540.  27.";"1540";"1540";"1540";"1540";"Latin";"<span class=""quote"">Semper malis invisa fuit egregia virtus.</span>";"";"";"@005016 Sententiae Pueriles (Latin original)";"idea";"#002097 as chaste as ice";"Unmarked";"Unmarked";"Anthology";"";"";"Anthology or dictionary entry";"Citation";"Secondary (Shakespeare Studies)";"@010050
Smith, Charles G. Shakespeare’ Proverb Lore: His Use of the Sententiae of Leonard Culman and Publilius Syrus. Cambridge (Mass.): Harvard University Press, 1963.";"";"";"Battilana Chantal"
" And still your fingers on your lips, I pray.";"unedited";"Leonard Culman";"Sententiae Pueriles";"Culman, Leonard.  Sententiae Pueriles. Nuremberg: Petreius, 1540.  7. F239";"1540";"1540";"1540";"1540";"Latin";"[...] <span class=""quote"">linguam digito compesce </span>[...].";"";"";"@005016 Sententiae Pueriles (Latin original)";"pending";"#002265 finger on your lips (sst!)";"Unmarked";"Unmarked";"Anthology";"tbe";"";"Anthology or dictionary entry";"Citation";"Secondary (Literary and Cultural Studies)";"@010076 ";"";"";"  Hohl Trillini Regula"
" With an auspicious and a dropping eye,";"unedited";"Leonard Culman";"Sententiae Pueriles";"Culman, Leonard.  Sententiae Pueriles. Nuremberg: Petreius, 1540.  6.";"1540";"1540";"1540";"1540";"Latin";"<span class=""quote"">Gaudium dolori junctum </span>";"Tilley -P420. ";"";"@005016 Sententiae Pueriles (Latin original)";"pending";"#002267 auspicious and dropping eye";"Unmarked";"Unmarked";"Anthology";"tbe";"";"Anthology or dictionary entry";"Citation";"Secondary (Literary and Cultural Studies)";"@010076
";"";"";"  Hohl Trillini Regula"
" You, as your business and desire shall point you;";"unedited";"Leonard Culman";"Sententiae Pueriles";"Culman, Leonard.  Sententiae Pueriles. Nuremberg: Petreius, 1540.  36.Tilley M104 ";"1540";"1540";"1540";"1540";"Latin";"<span class=""quote"">Vocatio cuique sua curanda </span>";"";"";"@005016 Sententiae Pueriles (Latin original)";"pending";"#000286 every man his business";"Unmarked";"Unmarked";"Anthology";"tbe";"";"Anthology or dictionary entry";"Citation";"Secondary (Shakespeare Studies)";"@010050
Smith, Charles G.  Shakespeare's Proverb Lore: His Use of the Sententiae of Leonard Culman and Publilius Syrus. Cambridge (Mass.): Harvard University Press, 1963.";"";"";"  Hohl Trillini Regula"
" If damned custom have not brass'd it so";"unedited";"Leonard Culman";"Sententiae Pueriles";"Culman, Leonard.  Sententiae pueriles, pro primis Latinae linguae tyronibus, ex diuersis scriptoribus collectae [...] His accesserunt pleraeq; ueterum theologorum sententiae, de uera religione. Lepizig: Michael Blum, 1544.  10.";"1540";"1540";"1540";"1540";"Latin";"<span class=""quote"">Assueta mala non offendunt </span>
";"";"";"@005016 Sententiae Pueriles (Latin original)";"";"#002268 Habit dulls the perception of evil";"Unmarked";"Unmarked";"Anthology";"tbe";"";"Anthology or dictionary entry";"Citation";"Secondary (Shakespeare Studies)";"@010050
Smith, Charles G. Shakespeare's Proverb Lore: His Use of the Sententiae of Leonard Culman and Publilius Syrus. Cambridge (Mass.): Harvard University Press, 1963.<br>
Tilley 753 C934 ";"";"";"  Hohl Trillini Regula"
" He's loved of the distracted multitude,";"unedited";"Leonard Culman";"Sententiae Pueriles";"Culman, Leonard.  Sententiae pueriles, pro primis Latinae linguae tyronibus, ex diuersis scriptoribus collectae [...] His accesserunt pleraeq; ueterum theologorum sententiae, de uera religione. Lepizig: Michael Blum, 1544.  10.";"1540";"1540";"1540";"1540";"Latin";"<span class=""quote"">Vulgi judicium stultum</span>";"";"";"@005016 Sententiae Pueriles (Latin original)";"idea";"#000120 distracted multitude - stupid crowd";"Unmarked";"Unmarked";"Anthology";"tbe";"";"Anthology or dictionary entry";"Citation";"Secondary (Shakespeare Studies)";"@010050
Smith, Charles G.  Shakespeare's Proverb Lore: His Use of the Sententiae of Leonard Culman and Publilius Syrus. Cambridge (Mass.): Harvard University Press, 1963.";"";"";"  Hohl Trillini Regula"
" Very well. Follow that lord; and look you mock him";"unedited";"Leonard Culman";"Sententiae Pueriles";"Culman, Leonard.  Sententiae pueriles, pro primis Latinae linguae tyronibus, ex diuersis scriptoribus collectae [...] His accesserunt pleraeq; ueterum theologorum sententiae, de uera religione. Lepizig: Michael Blum, 1544.  2 Tilley M1315";"1540";"1540";"1540";"1540";"Latin";"<span class=""quote"">Neminem irriseris </span>";"";"";"@005016 Sententiae Pueriles (Latin original)";"";"#002167 look you mock him";"Unmarked";"Unmarked";"Anthology";"tbe";"";"Anthology or dictionary entry";"Citation";"Secondary (Shakespeare Studies)";"@010050
Smith, Charles G.  Shakespeare's Proverb Lore: His Use of the Sententiae of Leonard Culman and Publilius Syrus. Cambridge (Mass.): Harvard University Press, 1963.";"";"";"  Hohl Trillini Regula"
" Rich gifts wax poor when givers prove unkind.";"unedited";"Leonard Culman";"Sententiae Pueriles";"Culman, Leonard.  Sententiae pueriles, pro primis Latinae linguae tyronibus, ex diuersis scriptoribus collectae [...] His accesserunt pleraeq; ueterum theologorum sententiae, de uera religione. Lepizig: Michael Blum, 1544.  11  Taverner 25 Tilley 732, and G97 SMITH";"1540";"1540";"1540";"1540";"Latin";"<span class=""quote"">Beneficium animo donantis metiendum </span><br>

Beneficium no in eo goud fit aut datur sonsistit, sed in ispo dantis aut facientis animo ";"";"";"@005016 Sententiae Pueriles (Latin original)";"pending";"#002173 value gifts and kindness";"Unmarked";"Unmarked";"Anthology";"";"";"Anthology or dictionary entry";"Citation";"Secondary (Shakespeare Studies)";"@010050
Smith, Charles G.  Shakespeare's Proverb Lore: His Use of the Sententiae of Leonard Culman and Publilius Syrus. Cambridge (Mass.): Harvard University Press, 1963.";"";"";"  Hohl Trillini Regula"
" If thou dost marry, I'll give thee this plague for";"unedited";"Leonard Culman";"Sententiae Pueriles";"Culman, Leonard.  Sententiae pueriles, pro primis Latinae linguae tyronibus, ex diuersis scriptoribus collectae [...] His accesserunt pleraeq; ueterum theologorum sententiae, de uera religione. Lepizig: Michael Blum, 1544.  7.";"1540";"1540";"1540";"1540";"Latin";"<span class=""quote"">Mulieris dos pudicitia  </span>
";"";"";"@005016 Sententiae Pueriles (Latin original)";"idea";"#004034 Chastity a womans dowry";"Unmarked";"Unmarked";"Anthology";"";"";"Anthology or dictionary entry";"Citation";"Secondary (Shakespeare Studies)";"@010050
Smith, Charles G.  Shakespeare's Proverb Lore: His Use of the Sententiae of Leonard Culman and Publilius Syrus. Cambridge (Mass.): Harvard University Press, 1963.";"";"";"  Hohl Trillini Regula"
" When sorrows come, they come not single spies";"unedited";"Leonard Culman";"Sententiae Pueriles";"Culman, Leonard.  Sententiae pueriles, pro primis Latinae linguae tyronibus, ex diuersis scriptoribus collectae [...] His accesserunt pleraeq; ueterum theologorum sententiae, de uera religione. Lepizig: Michael Blum, 1544.";"1540";"1540";"1540";"1540";"Latin";"<span class=""quote"">raro ulla calamitas ets sola </span>";"Tilley M1012 SMITH";"";"@005016 Sententiae Pueriles (Latin original)";"idea";"#000698 sorrows dont come alone";"Unmarked";"Unmarked";"Anthology";"tbe";"";"Anthology or dictionary entry";"Citation";"Secondary (Shakespeare Studies)";"@010050
Smith, Charles G.  Shakespeare's Proverb Lore: His Use of the Sententiae of Leonard Culman and Publilius Syrus. Cambridge (Mass.): Harvard University Press, 1963.";"";"";"  Hohl Trillini Regula"
" For who not needs shall never lack a friend,";"unedited";"Leonard Culman";"Sententiae Pueriles";"Culman, Leonard.  Sententiae pueriles, pro primis Latinae linguae tyronibus, ex diuersis scriptoribus collectae [...] His accesserunt pleraeq; ueterum theologorum sententiae, de uera religione. Lepizig: Michael Blum, 1544.";"1540";"1540";"1540";"1540";"Latin";"Culman 5 <span class=""quote"">Amicos pecuniae faciunt </span><br>
14 <span class=""quote"">Opes amicos conciliant </span>";"noch shakespeare entry";"";"@005016 Sententiae Pueriles (Latin original)";"idea";"#000123 if you are rich or happy, you have friends";"Unmarked";"Unmarked";"Anthology";"QUESTION?!!!";"";"Anthology or dictionary entry";"Citation";"Secondary (Shakespeare Studies)";"@010050";"";"";"  Hohl Trillini Regula"
" 'Thine evermore most dear lady, whilst";"provisional";"Marcellus Stellatus Palingenius";"Zodiacus Vitae";"Palingenius, Marcellus Stellatus.  Zodiacus Vitae. Ed. Jacques Chomarat. Geneva: Librairie Droz, 1996.  125; book 4 ""Cancer"".";"1543";"1543";"1543";"1543";"Latin";"[...] demum totius <span class=""quote"">machina mundi<br></span>
Hoc stat, & hoc durat tot iam per saecula nexu.";"";"";"@005655 Zodiacus Vitae";"image";"#002168 machina mundi";"Unmarked";"Unmarked";"Epic and verse narrative";"";"Narrator";"Body of text";"Local reference";"Secondary (Shakespeare Studies)";"@010152-2:668.
Baldwin, Thomas Whitfield.  William Shakspere's Small Latine and Lesse Greeke. 2 vols. Urbana: University of Illinois Press, 1944. ";"";"";"  Hohl Trillini Regula"
" And do't the speedier, that you may direct me";"provisional";"Juan Luis Vives";"Linguae Latinae Exercitatio";"Vives, Juan Luis.  Lingvae Latinae Exercitatio. Antwerp, 1561.  129. Quoted in: Thomas Whitfield Baldwin. William Shakspere's Small Latine and Lesse Greeke. 2 vols. Urbana: University of Illinois Press, 1944. 1:729.";"1561";"1561";"1561";"1561";"Latin";"But the crowd of our nobility do not follow the precept (as to the value of writing), for <span class=""quote"">they think it is a fine and becoming thing not to know how to form their letters. </span>You would say their writing was the scratching of hens, and unless you were warned beforehand whose hand it was, you would never guess.";"";"";"@005658 Linguae Latinae Exercitatio";"idea";"#000763 fair writing";"Unmarked";"Unmarked";"Not specified";"Linguistics";"";"Body of text";"Local reference";"Secondary (Shakespeare Studies)";"@010152
Baldwin, Thomas Whitfield. William Shakspere's Small Latine and Lesse Greeke. 2 vols. Urbana: University of Illinois Press, 1944. ";"";"";"  Hohl Trillini Regula"
" Rich gifts wax poor when givers prove unkind.";"provisional";"George Buchanan";"Pompae Deorum Rusticorum";"Buchanan, George.  Pompae deorum rusticorum. Or The Masque of the Rustic Gods Bearing Gifts for James VI and His Mother Mary, the Sovereigns of Scotland, at the Banquet Following the King's Batipsm. 1566.  lines 32-34. Quoted from: http://www.philological.bham.ac.uk/pomps/trans.html#4. 27 May 2009.";"1566";"1566";"1566";"1566";"Latin";"[Naiades:] Haec damus tibi, nec tamen pusilla,<br>
<span class=""quote"">Si non munere pectus aestimentur,<br> 
Verum e pectore munus aestimetur.<br></span><br>

English translation in the quoted edition: ""And yet these gifts are not trifles, if the heart's love is not measured by the value of the gift, but the gift's value by the love in the heart."" ";"";"";"@000439 Pompae deorum rusticorum";"idea";"#002173 value gifts and kindness";"Unmarked";"Unmarked";"Masque or pastoral";"tbe";"Dialogue";"Body of text";"Local reference";"Secondary (Shakespeare Studies)";"@010151
Theobald, W. M.  The Classical Element in the Shakespeare Plays. London: Robert Banks, 1909. ";"";"";"  Hohl Trillini Regula"
" And do't the speedier, that you may direct me";"provisional";"Laurentius Grimaldius Goslicius";"De Optimo Senatore";"Goslicius, Laurentius Grimaldius.  ""De Optimo Senatore."" Laur. Grimalii Goslicii De optimo senatore libri 2: In quibus magistratuum officia, civium beata vita [...] explicantur [...]. Basel: N.p., 1593.";"1568";"1568";"1568";"1568";"Latin";"[<span class=""quote"">Polonius' </span>name and character may have beeen ""suggested by Grimaldus Goslicius, the Polish statesman"" and author of the famous but ""dreary""  treatise ""De optimo senatore"" (1568), which appeared in four English translations (Kenneth Muir. The Sources of Shakespeare's Plays. London. Methuen, 1977. 168)].";"";"";"@005662 De Optimo Senatore";"name or title";"#005020 CHARACTER - Polonius";"Unmarked";"Unmarked";"Unspecified";"tbe / need to fix biblio and normalised title after transfer";"";"Name";"Local reference";"Secondary (Shakespeare Studies)";"@010095/@010045/@010093
Bullough, Geoffrey, ed. Narrative and Dramatic Sources of Shakespeare. London 1957-1975. vii, 44-45.<br>
Muir, Kenneth. The Sources of Shakespeare's Plays. London. Methuen, 1977.<br>
Bowers, R. H. ""Polonius: Another Postscript."" Shakespeare Quarterly 4 (1953): 362-364.";"";"";"  Hohl Trillini Regula"
" A brother's murder. Pray can I not,";"ok";"_ 0_Anon";"Der Bestrafte Brudermord oder Prinz Hamlet aus Dännemark";"Anon.  ""Tragoedia: Der Bestrafte Brudermord oder: Prinz Hamlet aus Dännemark."" Olla Potrida. Ed. H. A. O. Reichard. Berlin: 1781.";"1626";"1626";"1626";"1626";"German";"Tragoedia: <span class=""quote"">Der Bestrafte Brudermord oder: Prinz Hamlet aus Dännemark</span>";"First performance 1626.<br>
The first text of this hard-to-trace adaptation is a manuscript from 1710; the reference given here is the first print edition in a German magazine.
An English translation with the title <i>Fratricide Punished</i> was published in: Horace Howard Furness, ed. A New Variorum Edition of Shakespeare: Hamlet. 2 vols. New York: Dover Publications, 1963. Vol. 2, 121-142.";"";"@006024 Der bestrafte Brudermord";"plot";"pending";"Title / Character name (main)";"Unmarked";"Theatre";"";"";"Title / Complete text";"Adaptation / Translation";"Secondary (Shakespeare Studies) / Secondary (Anthology) / Secondary (Annotated Shakespeare edition)";"@010046/@010045/@010036
Halliwell-Philipps, James Orchard. Memoranda on the Tragedy of Hamlet. London: James Evan Adlard, 1879.<br>
Hunt, Marvin W. Looking for Hamlet. Basingstoke: Palgrave Macmillan, 2007.<br>
Muir, Kenneth. The Sources of Shakespeare's Plays. London: Methuen, 1977.";"";"00000.0_00042.0 / 00000.0_00044.2";"  Hohl Trillini Regula"
