"Location";"Status";"Authors";"Title";"Bibliographical reference";"Composition (year_from)";"Composition (year_to)";"First publication (year_from)";"First publication (year_to)";"Language";"Text";"Comment";"General reference";"Line reference";"Overlap/Similarity";"Modifications";"Marking for work";"Marking for author";"Genre";"Subject";"Narrative voice";"Textual functions";"Intertextual relations";"Source";"Bib. ref. source";"URL";"Internal comment";"Contributor"
" Lord Hamlet, with his doublet all unbraced;";"ok";"An. Sc.";"Daiphantus";"Scoloker, Anthony.  Daiphantus, or The Passions of Loue. Comicall to Reade, But Tragicall to Act: As full of Wit, as of Experience. London: T. Creede for William Cotton, 1604.  E4 verso; section ""Epistle to the Reader"" [normalized spelling]. ";"1604";"1604";"1604";"1604";"HAS SEVERAL LEXIAS!";"<span class=""quote"">Puts off his clothes; his shirt he only wears</span>, <br>
Much like <span class=""quote"">mad-Hamlet</span>; thus as passion tears.";"""Either ignoring or failing to perceive that Hamlet only pretends to be mad for Ophelia's love, [<i>Daiphantus</i>] takes that madness as one model for representing the at once terrifying and laughable extremes to which the passionate lover can go."" Cf. Charles Whitney. Early Responses to Renaissance Drama. Cambridge: Cambridge University Press, 2006. 144.";"";"@005594 Daiphantus";"motif with name";"#005011 MOTIF WITH NAME - Hamlets madness / #002085 careless dress out of madness or distress";"Character name (main)";"Unmarked";"Not defined";"genre preface although book as a whole has a different one";"";"Body of text";"Recurrent references";"Secondary (Shakespeare Studies)";"@010023/@010046/@010005/@010000-1:133.
Whitney, Charles. Early Responses to Renaissance Drama. Cambridge: Cambridge University Press, 2006.<br>
Halliwell-Philipps, James Orchard. Memoranda on the Tragedy of Hamlet. London: James Evan Adlard, 1879. <br>
Greenfield, Sayre. ""Quoting Hamlet in the Early Seventeenth Century."" Modern Philology 105.3 (2008): 510–34. <br>
Munro, John, Clement Mansfield Ingleby et al., eds. The Shakspere Allusion Book: A Collection of Allusions to Shakspere from 1591 to 1700 [...]. London: Chatto and Windus; New York: Duffield and Co., 1909. 1, 133.";"Puts off his cloathes; his shirt he onely weares, <br>
Much like <span class=""quote"">mad-Hamlet</span>; thus as passion teares.";"Scoloker, Anthony.  Daiphantus, or The Passions of Loue. Comicall to Reade, But Tragicall to Act: As full of Wit, as of Experience. London: T. Creede for William Cotton, 1604.  E4 verso; section ""Epistle to the Reader"". ";"Kristmann Stefan"
" I have heard of your paintings too, well enough; God";"ok";"Thomas Dekker / Thomas Middleton";"The Honest Whore, or The Patient Man and the Honest Whore";"Dekker, Thomas and Thomas Middleton.  ""The Patient Man And The Honest Whore."" The Collected Works. Eds. Gary Taylor and John Lavagnino. Oxford: Clarendon Press, 2007. 280-327.  311; scene 10, lines 38-51.";"1604";"1604";"1604";"1604";"English";"[Hipolito]: My Infelices face: her brow, her eye, <br>
The dimple on her cheek: and such sweet skill, <br>
Hath from the cunning workman's pencil flown, <br>
These lips look fresh and lively as her own, <br>
Seeming to move and speak. Las! now I see, <br>
The reason why <span class=""quote"">fond women love to buy <br>
Adulterate complexion: here 'tis read, <br>
False colours last after the true be dead. </span><br>
Of all the Roses grafted on her cheeks, <br>
Of all the graces dancing in her eyes, <br>
Of all the Music set upon her tongue, <br>
Of all that was past womans excellence, <br>
In her white bosom, look! a painted board, <br>
Circumscribes all: Earth can no bliss afford.";"";"";"@001431 The Honest Whore";"idea";"#000756 make-up plastering ugliness";"Unmarked";"Unmarked";"Theatre";"";"Dialogue";"Body of text";"Local reference";"Secondary (Shakespeare Studies)";"@010005
Greenfield, Sayre. ""Quoting Hamlet in the Early Seventeenth Century."" Modern Philology 105.3 (2008): 510–34. ";"[Hipolito]: My Infelices face: her brow, her eye, <br>
The dimple on her cheeke: and such sweet skill, <br>
Hath from the cunning workemans pencill flowne, <br>
These lippes looke fresh and liuely as her owne, <br>
Seeming to mooue and speake. Las! now I see, <br>
The reason why <span class=""quote"">fond women loue to buy <br>
Adulterate complexion: here 'tis read, <br>
False coulours last after the true be dead. </span><br>
Of all the Roses grafted on her cheekes, <br>
Of all the graces dauncing in her eyes, <br>
Of all the Musick set vpon her tongue, <br>
Of all that was past womans excellence, <br>
In her white bosome, looke! a painted board, <br>
Circumscribes all: Earth can no blisse affoord.";"Dekker, Thomas and Thomas Middleton.  ""The honest whore, part 1."" The Honest Whore, With The Humours of the Patient Man, and the Longing Wife. London: by V. S. for John Hodgets, 1604.  G1 recto. Quoted in: Sayre Greenfield. ""Quoting Hamlet in the Early Seventeenth Century."" Modern Philology 105.3 (2008): 510-534.  516.";"  Hohl Trillini Regula"
" Let him bless thee too.";"unedited";"George Chapman";"Bussy D'Amboise";"Chapman, George.  Bussy D'Ambois. A Tragedie: As it hath been often presented at Paules. London. William Aspley, 1607.  N.p.; act 1, scene 1, lines 20-23 [normalised spelling].";"1604";"1604";"1604";"1604";"English";"[Bussy:] [...] great sea-men, using all their wealth <br>
And skills in <i>Neptunes</i> deep invisible paths, <br>
In tall ships richly built and ribbed with brass, <br>
<span class=""quote"">To put a Girdle round about the world.</span>";"";"";"@001428 Bussy DAmboise";"3-word phrase";"#000432 IMAGE - put a girdle round the world";"Unmarked";"Unmarked";"Tragedy";"";"Dialogue";"Body of text";"Local reference";"Secondary (Shakespeare Studies) / Secondary (Annotated Shakespeare edition)";"@010080-15./@010000-1:170./@010099-140.
Koeppel, Emil.  Quellen-Studien zu den Dramen George Chapman's, Philip Massinger's, und John Ford's. Karl J. Trübner: Strassburg 1897.  15.<br>
Munro, John, Clement Mansfield Ingleby et al., eds. The Shakspere Allusion-Book: A Collection of Allusions to Shakspere from 1591 to 1700 [...]. London: Chatto and Windus; New York: Duffield and Co. 1909.  1:170. <br>
Shepherd, Richard Herne, ed.  Chapman, George. The Works of George Chapman: Plays. London: Chatto and Windus, 1874.  140.";"[Bussy:] [...] great Seamen, using all their wealth <br>
And skills in <i>Neptunes</i> deepe invisible pathes, <br>
In tall ships richly built and ribd with brasse, <br>
To put a Girdle round about the world.";"Chapman, George.  Bussy D'Ambois. A Tragedie: As it hath been often presented at Paules. London. William Aspley, 1607.  N.p.; act 1, scene 1, lines 20-23.";" Heeg Stefanie"
" Let him bless thee too.";"unedited";"George Chapman";"Bussy D'Amboise";"Chapman, George.  Bussy D'Ambois. A Tragedie: As it hath been often presented at Paules. London. William Aspley, 1607.  N.p.; act 1, scene 1, line 420 [normalized spelling].";"1604";"1604";"1604";"1604";"English";"[Barrisor:] I have heard of a fellow, that by a fixed imagination looking upon a Bulbaiting, had a <span class=""quote"">visible pair of horns</span> grow out of his forehead.";"";"";"@001428 Bussy DAmboise";"pending";"#002040 horns";"Unmarked";"Unmarked";"Theatre";"tbe";"Dialogue";"Body of text";"Local reference";"Secondary (Literary and Cultural Studies)";"@010080-16.
Koeppel, Emil.  Quellen-Studien zu den Dramen George Chapman's, Philip Massinger's, und John Ford's. Karl J. Trübner: Strassburg 1897.  16.";"[Barrisor:] I have heard of a fellow, that by a fixt imagination looking upon a Bulbaiting, had a visible paire of hornes grew out of his forhead.";"Chapman, George.  Bussy D'Ambois. A Tragedie: As it hath been often presented at Paules. London. William Aspley, 1607.  N.p.; act 1, scene 1, line 420.";" Heeg Stefanie"
" Let him bless thee too.";"unedited";"George Chapman";"May Day";"Chapman, George.  May-Day. A witty comedie, diuers times acted at the Blacke Fryers. Written by George Chapman. London: John Browne, 1611.  15 [normalized spelling].";"1604";"1604";"1604";"1604";"English";"[Quintiliano:] And yet take heed you swear by no man's bread but your own, for that may breed a quarrel: above all things <span class=""quote"">you must carry no coals.</span>";"";"";"@001439 May Day";"";"#000015 carry coals";"Unmarked";"Unmarked";"Theatre";"";"Dialogue";"Body of text";"Local reference";"Electronic search";"@010001";"[Quintiliano:] And yet take heede you sweare by no mans bread but your owne, for that may breede a quarrell: aboue all things you must carry no coales.";"Chapman, George.  May-Day. A witty comedie, diuers times acted at the Blacke Fryers. Written by George Chapman. London: John Browne, 1611.  15.";"  Hohl Trillini Regula"
" Let him bless thee too.";"unedited";"Thomas Dekker / Thomas Middleton";"The Honest Whore, or The Patient Man and the Honest Whore";"Dekker, Thomas and Thomas Middleton.  ""The Patient Man And The Honest Whore."" The Collected Works. Eds. Gary Taylor and John Lavagnino. Oxford: Clarendon Press, 2007. 280-327.  286; scene 1, lines 36-37.";"1604";"1604";"1604";"1604";"English";"[Duke:] Admit I had, thou killst her now again; <br/>
And art more savage than a <span class=""quote"">barbarous Moor</span>.";"";"@009003 Admiral's (The Prince's) Men / @005151 The Fortune Playhouse, London";"@001431 The Honest Whore";"pending";"#001003 PHRASE barbarous moor";"Unmarked";"Unmarked";"Comedy";"";"Dialogue";"Body of text";"Local reference";"Secondary (Shakespeare Studies)";"@010000-65.
Munro, John, Clement Mansfield Ingleby et al., eds. The Shakspere Allusion-Book: A Collection of Allusions to Shakspere from 1591 to 1700 [...]. London: Chatto and Windus; New York: Duffield and Co. 1909. 65.";"[Duke:] Admit I had, thou killst her now againe; <br/>
And art more savage then a barbarous Moore.";"Dekker, Thomas and Thomas Middleton.  ""The honest whore, part 1."" The Honest Whore, With The Humours of the Patient Man, and the Longing Wife. London: by V. S. for John Hodgets, 1604.  N.p.; act 1, scene 1.";"Reitzer Elliot"
" Revenge his foul and most unnatural murder.";"ok";"Sir Thomas Smith";"Sir Thomas Smith's Voyage and Entertainment in Russia";"Smith, Thomas, Sir.  Sir Thomas Smithes voiage and entertainment in Rushia. With the tragicall ends of two emperors, and one empresse, within one moneth during his being there: and the miraculous preseruation of the now raigning emperor, esteemed dead for 18. yeares. London: W. White and W. Jaggard for Nathanyell Butter, 1605.  I4 verso - K1 recto [normalized spelling].";"1605";"1605";"1605";"1605";"HAS SEVERAL LEXIAS!";"This falling away of them, [...] hastied the last of the once hoped-for Prince, as from him that must notoriously know [...] that his father's Empire and Government, was but as the <i>Poetical Furry in a Stage-action</i>, complete yet with horrid and Woful Tragedies: a first, but no second to any <span class=""quote""><i>Hamlet</i></span>;and that now <span class=""quote""><i>Revenge</i>, just <i>Revenge</i></span> was coming with his Sword drawn against him, his royal Mother, and dearest Sister, to fill up those Murdering Scenes.";"Travel writing describing recent events at the Russian Imperial Court, including the death of Emperor Boris Godunov, who himself possibly connived at the murder of Dimitry, a son of the late emperor Ivan and pretender to the throne. Cf. Tom Matheson. ""Hamlet’s Last Words."" Shakespeare Survey 48: Shakespeare and Cultural Exchange. Ed. Stanley Wells. Cambridge: Cambridge University Press, 1995. 113-122, esp. 114-5.<br>
Referring to an earlier, lost <i>Hamlet</i> play (the so-called ""Ur-Hamlet""), which contained the frequently quoted exclamation ""Hamlet, revenge!""";"";"@005635 Voyage and Entertainment in Russia";"name or title / motif with name";"#000137 CHARACTER - Hamlet / #000140 MOTIF - Revenge";"Character name (main)";"Unmarked";"Not specified";"History, (auto-)biography  / Sociology, society, lifestyle";"";"Body of text";"Local reference";"Secondary (Shakespeare Studies)";"@010123/@010046/@010000-156.
Matheson, Tom. ""Hamlet's Last Words."" Shakespeare Survey 48: Shakespeare and Cultural Exchange. Ed. Stanley Wells. Cambridge: Cambridge University Press, 1995. 113-122.<br>
Halliwell-Philipps, James Orchard. Memoranda on the Tragedy of Hamlet. London: James Evan Adlard, 1879. 21.<br>
Munro, John, Clement Mansfield Ingleby et al., eds. The Shakspere Allusion Book: A Collection of Allusions to Shakspere from 1591 to 1700 [...]. London: Chatto and Windus; New York: Duffield and Co., 1909. 1, 156.";"This falling away of them, [...] hastied the last of the once hoped-for Prince, as from him that must notoriously know [...] that his fathers Empire and Gouernment, was but as the <i>Poeticall Furie in a Stage-action</i>, compleat yet with horrid and Wofull Tragedies: a first, but no second to <span class=""quote"">any <i>Hamlet</i>;and that now <i>Reuenge</i>, iust <i>Reuenge</i> was comming with his Sworde drawne against him, </span>his royall Mother, and dearest Sister, to fill up those Murdering Sceanes.";"Smith, Thomas, Sir.  Sir Thomas Smithes voiage and entertainment in Rushia: With the tragicall ends of two emperors, and one empresse, within one moneth during his being there: and the miraculous preseruation of the now raigning emperor, esteemed dead for 18. yeares. London: W. White and W. Jaggard for Nathanyell Butter, 1605.  I4 verso - K1 recto.";"Kristmann Stefan"
" Let him bless thee too.";"unedited";"George Chapman / Ben Jonson / John Marston";"Eastward Ho!";"Marston, John, George Chapman and Ben Jonson.  ""Eastward Hoe."" The Plays of John Marston in Three Volumes. Ed. H. Harvey Wood. Edinburgh and London: Oliver and Boyd, 1934-1939. 3:83-174.  133 [normalized spelling].";"1605";"1605";"1605";"1605";"English";"[Security:] [...] <span class=""quote"">A boat, a boat, a boat, a full hundred Marks for a boat.</span>";"";"";"@001473 Eastward Ho";"pending";"#000026 my kingdom for a horse";"Unmarked";"Unmarked";"Comedy";"";"Dialogue";"Body of text";"Local reference";"Secondary (Shakespeare Studies)";"@010200";"[Securitie:] [...]. A boate, a boate, a boate, a full hunderd Markes for a boate.";"Marston, John, George Chapman and Ben Jonson.  ""Eastward Hoe."" The Plays of John Marston in Three Volumes. Ed. H. Harvey Wood. Edinburgh and London: Oliver and Boyd, 1934-1939. 3:83-174.  133.	";"  Hohl Trillini Regula"
" I am but mad north-north-west: when the wind is";"ok";"George Chapman / Ben Jonson / John Marston";"Eastward Ho!";"Marston, John, George Chapman and Ben Jonson.  ""Eastward Hoe."" The Plays of John Marston in Three Volumes. Ed. H. Harvey Wood. Edinburgh and London: Oliver and Boyd, 1934-1939. 3:83-174.  142 [normalized spelling].";"1605";"1605";"1605";"1605";"English";"[Touchstone:] Do we not know <span class=""quote"">North-north-east? North- east and by East? East and by North? </span>nor plain Eastward?	";"";"";"@001473 Eastward Ho";"pending";"#000059 north-north-east or west";"Unmarked";"Unmarked";"Comedy";"";"Dialogue";"Body of text";"Local reference";"Electronic search";"@010001";"[Touchstone:] Do wee not knowe <span class=""quote"">North-north-east? North- east and by East? East and by North? </span>nor plaine Eastward?	";"Marston, John, George Chapman and Ben Jonson.  ""Eastward Hoe."" The Plays of John Marston in Three Volumes. Ed. H. Harvey Wood. Edinburgh and London: Oliver and Boyd, 1934-1939. 3:83-174.  142.";"  Hohl Trillini Regula"
" Let him bless thee too.";"unedited";"John Marston";"The Fawn, or Parasitaster ";"Marston, John.  ""The Fawne.""  The Plays of John Marston in Three Volumes. Ed. H. Harvey Wood. Edinburgh and London: Oliver and Boyd, 1934-1939. 2:139-226.  212 [normalized spelling].";"1605";"1605";"1605";"1605";"English";"[Don Zuccone:] [...] <span class=""quote"">A fool, a fool, a fool! my Coxcombe for a fool!</span>";"";"";"@001455 Parasitaster, or The Fawn";"pending";"#000026 my kingdom for a horse";"Unmarked";"Unmarked";"Comedy";"";"Dialogue";"Body of text";"Local reference";"Secondary (Shakespeare Studies)";"@010200";"[Don Zuccone:] [...] A foole, a foole, a foole! my Coxcombe for a foole!";"Marston, John.  ""The Fawne."" The Plays of John Marston in Three Volumes. Ed. H. Harvey Wood. Edinburgh and London: Oliver and Boyd, 1934-1939. 2:139-226.  212.";"  Hohl Trillini Regula"
" But now, my cousin Hamlet, and my son,--";"ok";"George Chapman / Ben Jonson / John Marston";"Eastward Ho!";"Marston, John, George Chapman and Ben Jonson.  ""Eastward Hoe."" The Plays of John Marston in Three Volumes. Ed. H. Harvey Wood. Edinburgh and London: Oliver and Boyd, 1934-1939. 3:83-174.  120 [normalized spelling].";"1605";"1605";"1605";"1605";"English";"[Touchstone:] Master me no more <span class=""quote"">Son </span>if though think's me worthy to by thy father.<br>
[Gertrude:] <span class=""quote"">Sun? </span>Now good Lord how he shines and you mark him! he's a gentleman.";"";"@009010 Children of the Queen's Revels / @008003 Blackfriars, London";"@001473 Eastward Ho";"pending";"#000016 son vs sun";"Unmarked";"Unmarked";"Comedy";"";"Dialogue";"";"Local reference";"Pending";"";"[Touchstone:] Master me no more <span class=""quote"">Sonne </span>if though think's me worthy to by thy father.
[Gertrude:] <span class=""quote"">Sunne? </span>Now good Lord how he shines and you marke him! hee's a gentleman. John Marston, George Chapman and Ben Jonson. ";"Marston, John, George Chapman and Ben Jonson.  ""Eastward Hoe."" The Plays of John Marston in Three Volumes. Ed. H. Harvey Wood. Edinburgh and London: Oliver and Boyd, 1934-1939. 3:83-174.  120.";"  Hohl Trillini Regula"
" Let him bless thee too.";"unedited";"_ 0_Anon";"Caesar's Revenge, or Caesar and Pompey";"Anon.  ""Caesar's Revenge, or Caesar and Pompey."" The Tragedie Of Caesar and Pompey Or Caesars Reuenge. London: Nathaniel Fosbrooke and John Wright, 1607.  N.p.; act 1, scene 6, lines 70-71 [normalised spelling].";"1605";"1605";"1605";"1605";"English";"[Caesar:] […] And fearlessly past the <span class=""quote"">toiling Hellespont</span>, <br>
Famous for amorous Leander's death […].";"";"@009000 Unknown / @008010 Trinity College, Oxford";"@001457 Caesars Revenge, or Caesar and Pompey";"pending";"#002058 MOTIF WITH NAME - Leander swimming Hellespont";"Unmarked";"Unmarked";"Tragedy";"tbe / need to fix biblio and normalised title after transfer";"Dialogue";"Body of text";"Local reference";"Secondary (Literary and Cultural Studies)";"@010029-38.
Murphy, Donna N.  The Marlowe-Shakespeare Continuum: Christopher Marlowe, Thomas Nashe, and Authorship of Early Shakespeare and Anonymous Plays. Newcastle, 2013.  38.";"[Caesar:] […] And dredeles past the toyling Hellespont, <br>
Famous for amorous Leanders death […].";"Anon.  The Tragedie Of Caesar and Pompey Or Caesars Reuenge. London: Nathaniel Fosbrooke and Iohn Wright, 1607.  N.p.; act 1, scene 6, lines 70-71.";" Heeg Stefanie"
" And duller shouldst thou be than the fat weed";"provisional";"William Shakespeare";"King Lear";"Shakespeare, William.  King Lear.  Act 4, scene 4, lines 1-6.";"1605";"1605";"1605";"1605";"English";"[Cordelia:] Alack, 'tis he! Why, he was met even now<br>
As mad as the vexed sea, singing aloud,<br>
Crowned with rank fumiter and furrow-weeds,<br>
With hardocks, hemlock, nettles, cuckooflowers,<br>
Darnel, and <span class=""quote"">all the idle weeds </span>that grow	<br>
In our sustaining corn. ";"";"@009001 King's Men / @008001 Globe";"@001486 King Lear";"pending";"#001124 idle weed";"Unmarked";"Unmarked";"Tragedy";"";"Dialogue";"Body of text";"Local reference";"Secondary (Annotated Shakespeare edition)";"@010082
Hibbard, G. R., ed.  William Shakespeare. Hamlet. The Oxford Shakespeare. Oxford and New York: Oxford University Press, 1994.";"";"";"Quassdorf Sixta"
" Let me not think on't--Frailty, thy name is woman!--";"ok";"Francis Beaumont / John Fletcher";"The Woman-Hater";"Beaumont, Francis and John Fletcher.  ""The Woman-Hater."" The Dramatic Works in the Beaumont and Fletcher Canon. Ed. F. Bowers. 10 vols. Cambridge: Cambridge University Press, 1966. Vol. 1, 145-259.  189; act 3, scene 1 [normalized spelling].";"1606";"1606";"1606";"1606";"English";"[Gond.:] My Lord, I speak not this to gain new grace, <br>
But howsoever you esteem my words, <br>
My love and duty will not suffer me <br>
To see you favour such a prostitute, <br>
And I stand by dumb; without Rack, Torture, <br>
Or Strappado, I'll unrip myself, <br>
I do confess I was in company with <span class=""quote"">that pleasing peace of frailty, that we call woman</span>; <br>
I do confess after along and tedious seige, I yielded.";"First performance 1606.
";"";"@001522 The Woman-Hater";"2-word phrase";"#000170 IDEA - woman frailty";"Unmarked";"Unmarked";"Theatre";"";"Dialogue";"Body of text";"Local reference";"Electronic search";"@010001-Last accessed 22 July 2009.";"[Gond.:] My Lord, I speake not this to gaine new grace, <br>
But howsoever you esteeme my wordes, <br>
My love and dutie will not suffer mee <br>
To see you favour such a prostitute, <br>
And I stand by dumb; without Racke, Torture, <br>
Or Strappado, Ile unrippe my selfe, <br>
I doe confesse I was in company with <span class=""quote"">that pleasing peece of frailtie, that we call woman</span>; <br>
I doe confesse after along and tedious seige, I yeelded.";"Beaumont, Francis and John Fletcher.  ""The Woman-Hater."" The Dramatic Works in the Beaumont and Fletcher Canon. Ed. F. Bowers. 10 vols. Cambridge: Cambridge University Press, 1966. Vol. 1, 145-259.  189; act 3, scene 1.";"Gebhard Christian"
" Let him bless thee too.";"ok";"John Reynolds";"Dolarny's Primrose";"Reynolds, John.  Dolarnys Primerose. Or The First Part of the Passionate Hermit. London: G. Eld, 1606.  E1 recto [normalized spelling].";"1606";"1606";"1606";"1606";"HAS SEVERAL LEXIAS!";"And might it not, as Lady sometimes joy,<br>
<span class=""quote"">T'have decked, and trim'd this now rainbeaten face,<br>
With many a trick</span>, and new-found pleasing toy?<br>
Which if that now,<span class=""quote""> she did behold her case,<br></span>
Although on earth, she were for to remain,<br>
She would not paint, nor trim it up again.";"";"";"@005599 Dolarnys Primrose";"idea";"#000756 make-up plastering ugliness / #000757 to this favour must she come";"Unmarked";"Unmarked";"Not defined";"need to fix biblio and normalised title after transfer";"1st-person narrator";"Body of text";"Local reference";"Secondary (Shakespeare Studies)";"@010005/@010000
Greenfield, Sayre.  ""Quoting Hamlet in the Early Seventeenth Century."" Modern Philology 105.3 (2008): 510–534. <br>
Munro, John, Clement Mansfield Ingleby et al.,  eds. The Shakspere Allusion Book: A Collection of Allusions to Shakspere from 1591 to 1700 [...]. London: Chatto and Windus; New York: Duffield and Co., 1909.";"And might it not, as Lady somtimes ioye,<br>
<span class=""quote"">T'haue deckt, and trim'd this now rainbeaten face,<br>
With many a trick, and new-found pleasing toye?<br>
Which if that now, she did behold her case,<br></span>
Although on earth, she were for to remaine,<br>
She would not paint, nor trimme it vp againe.";"Reynolds, John.  Dolarnys Primerose, or The First Part of the Passionate Hermit. London: G. Eld, 1606.  E1 recto.";"  Hohl Trillini Regula"
" Full thirty times hath Phoebus' cart gone round";"ok";"Francis Beaumont / John Fletcher";"The Woman-Hater";"Beaumont, Francis and John Fletcher.  ""The Woman-Hater."" The Dramatic Works in the Beaumont and Fletcher Canon. Ed. F. Bowers. 10 vols. Cambridge: Cambridge University Press, 1966. Vol. 1, 145-259.  179; act 2, scene 1 [normalized spelling].";"1606";"1606";"1607";"1607";"English";"[Duke of Millain]: How old are you? <br>
[Lazarello]: <span class=""quote"">Full eight and twenty </span>several Almanacks<br> 
Hath been compiled, all for several years <br>
Since first I drew this breath; four apprenticeships <br>
Have I most truly served in this world: <br>
<span class=""quote"">And eight and twenty times hath <i>Phoebus </i>Cart<br> 
Run out his yearly course since - <br></span>
[Duke]: I understand you Sir. <br>
[Lucio]: How like an ignorant Poet he talks.";"First performance 1606.";"";"@001522 The Woman-Hater";"image with keyword(s)";"#002103 MOTIF WITH NAME - Phoebus cart ";"Unmarked";"Unmarked";"Theatre";"";"Dialogue";"Body of text";"Local reference";"Secondary (Shakespeare Studies)";"@010005
Greenfield, Sayre. ""Quoting Hamlet in the Early Seventeenth Century."" Modern Philology 105.3 (2008): 510-534. ";"[Duke of Millain]: How old are you? <br>
[Lazarello]: <span class=""quote"">Full eight and twenty </span>severall Almanackes<br> 
Hath been compiyed, all for severall yeares <br>
Since first I drew this breath; foure prentiships <br>
Have I most truly served in this world: <br>
<span class=""quote"">And eight and twenty times hath <i>Phoebus </i>Carre<br> 
Runne out his yearely course since - <br></span>
[Duke]: I understand you Sir. <br>
[Lucio]: How like an ignorant Poet he talkes.";"Beaumont, Francis and John Fletcher.  ""The Woman-Hater."" The Dramatic Works in the Beaumont and Fletcher Canon. Ed. F. Bowers. 10 vols. Cambridge: Cambridge University Press, 1966. Vol. 1, 145-259.  179; act 2, scene 1.";"  Hohl Trillini Regula"
" And both neglect. What if this cursed hand";"provisional";"William Shakespeare";"Macbeth";"Shakespeare, William.  Macbeth.  Act 5, scene 1, lines 53-55.";"1606";"1606";"1606";"1606";"English";"[Lady Macbeth:] <span class=""quote"">Here's the smell of the blood still. All the perfumes of Arabia will not sweeten this little hand. </span>O, O, O!";"";"@009001 King's Men / @008001 Globe";"@001496 Macbeth";"image with keyword(s)";"#000064 IMAGE - sea cannot wash bloody hands";"Unmarked";"Unmarked";"Tragedy";"";"Dialogue";"Body of text";"Local reference";"Electronic search";"@010084";"";"";"  Hohl Trillini Regula"
" And both neglect. What if this cursed hand";"ok";"William Shakespeare";"Macbeth";"Shakespeare, William.  Macbeth.  Act 2, scene 2, lines 78-81.";"1606";"1606";"1606";"1606";"English";"[Macbeth:] [...] <span class=""quote"">Will all great Neptune's ocean wash this blood<br>
Clean from my hand? No, this my hand will rather<br>
The multitudinous seas incarnadine,<br>
Making the green one red.</span>";"";"@009001 King's Men / @008001 Globe";"@001496 Macbeth";"pending";"#000064 IMAGE - sea cannot wash bloody hands";"Unmarked";"Unmarked";"Tragedy";"";"Dialogue";"Body of text";"Local reference";"Secondary (Annotated Shakespeare edition)";"@010082/@010002-99./@005134-316
Shakespeare, William. Hamlet. The Oxford Shakespeare. Ed. G. R. Hibbard. Oxford and New York: Oxford University Press, 1994. ";"";"";"  Hohl Trillini Regula"
" Let him bless thee too.";"unedited";"William Shakespeare";"Macbeth";"Shakespeare, William.  Macbeth.  Act 1, scene 5, lines 43-45.";"1606";"1606";"1606";"1606";"English";"[Lady Macbeth:] The <span class=""quote"">raven himself is hoarse <br>
That croaks </span>the fatal entrance of Duncan <br>
Under my battlements.";"";"";"@001496 Macbeth";"pending";"#002010 raven fatal";"Unmarked";"Unmarked";"Theatre";"";"Dialogue";"Body of text";"Local reference";"Secondary (Shakespeare Studies)";"@010006-8.
Williams, John Davis Ellis.  Sir William Davenant's relation to Shakespeare: With an analysis of the Chief Characters of Davenant's Plays. PhD Strassburg 1905.  8.";"";"";" Heeg Stefanie"
" Let him bless thee too.";"unedited";"Thomas Heywood";"The Royal King and the Loyal Subject";"Heywood, Thomas.  The Royall King, and The Loyall Subject, As it hath beene Acted with great Applause by the Queenes Maiesties Servants. London: Nich. and John Okes for James Becket 1637.  Act 2, scene 1, lines 294-295 [normalized spelling]";"1606";"1606";"1606";"1606";"English";"[Captain:] Here do I mean to crunch, to munch, to eat, <br>
<span class=""quote"">To feed, and be fat my fine Calipolis. </span>";"";"";"@001504 The Royal King and the Loyal Subject";"";"#002254 feed fair Calipolis";"Unmarked";"Unmarked";"Romance";"";"Dialogue";"Body of text";"";"Electronic search";"@010001 ";"[Captain:] Here doe I meane to cranch, to munch, to eate, <br>
To feed, and be fat my fine Cullapolis . ";"Heywood, Thomas.  The Royall King, and The Loyall Subject, As it hath beene Acted with great Applause by the Queenes Maiesties Servants. London: Nich. and John Okes for James Becket 1637.  Act 2, scene 1, lines 294-295.";" Heeg Stefanie"
" Let him bless thee too.";"ok";"Richard Niccols";"The Cuckoo";"Niccols, Richard.  The Cvckow. Richardvs Niccols. London: F. K. to be sold by W. C. 1607.  16; lines 497-502 [normalized spelling].";"1607";"1607";"1607";"1607";"HAS SEVERAL LEXIAS!";"Some on their heads did bear the fatal sign,<br>
Which of fools future fortune did divine,<br>
Others again Morisko caps did wear<br>
Maid-marrian-like with brooches in each ear<br>
And Indian-like did <span class=""quote"">paint inch thick </span>in view;<br>
Though nature‘s red and white were Angel‘s hue. ";"";"";"@005600 The Cuckoo";"3-word phrase";"#000756 make-up plastering ugliness / #003001 painted an inch thick";"Unmarked";"Unmarked";"Epic and verse narrative";"";"Narrator";"Body of text";"Local reference";"Electronic search";"@010001";"Some on their heads did beare the fatall signe,<br>
Which of fooles future fortune did diuine,<br>
Others againe Morisko caps did weare<br>
Maid-marrian-like with brooches in each eare<br>
And Indian-like did <span class=""quote"">paint inch thicke </span>in view;<br>
Though natures red and white were Angels hew. ";"Niccols, Richard.  The Cvckow. Richardvs Niccols. London: F. K. to be sold by W. C. 1607.  16; lines 497-502.";"  Hohl Trillini Regula"
