"Location";"Status";"Authors";"Title";"Bibliographical reference";"Composition (year_from)";"Composition (year_to)";"First publication (year_from)";"First publication (year_to)";"Language";"Text";"Comment";"General reference";"Line reference";"Overlap/Similarity";"Modifications";"Marking for work";"Marking for author";"Genre";"Subject";"Narrative voice";"Textual functions";"Intertextual relations";"Source";"Bib. ref. source";"URL";"Internal comment";"Contributor"
" Let them come in.";"unedited";"Thomas zzzDekker / John zzzWebster";"Northward Ho!";"Dekker, Thomas and John Webster.  ""North-Ward Hoe."" The Dramatic Works of Thomas Dekker. Ed. F. Bowers. 4 vols. Cambridge: Cambridge University Press, 1955. Vol. 2, 410-90.  N.p.; act 4, scene 1. [normalized spelling].";"1605";"1605";"1605";"1605";"English";"[Servant:] Here's a swaggering fellow sir, that <span class=""quote"">speaks not like a man of gods making</span> [...].";"";"Children of Paul&#039;s / Unknown, London";"@001483 Northward Ho";"pending";"#001018 speak not like a man of Gods making";"Unmarked";"Unmarked";"Comedy";"tbe";"Dialogue";"Body of text";"Local reference";"Shakespeare Studies";"@010000-1:119.
Munro, John, Clement Mansfield Ingleby et al., eds. The Shakspere Allusion-Book: A Collection of Allusions to Shakspere from 1591 to 1700 [...]. London: Chatto and Windus; New York: Duffield and Co. 1909. 119.";"[Servant:] Here's a swaggering fellow sir, that <span class=quote"">speakes not like a man of gods making</span> [...].";"Dekker, Thomas and John Webster.  North-Ward Hoe, Sundry times Acted by the Children of Paules. By Thomas Decker, and Iohn Webster. London: G. Eld, 1607.  N.p.; act 4, scene 1.";"Reitzer Elliot"
" Let them come in.";"unedited";"Thomas zzzDekker / John zzzWebster";"Northward Ho!";"Dekker, Thomas and John Webster.  ""North-Ward Hoe."" The Dramatic Works of Thomas Dekker. Ed. F. Bowers. 4 vols. Cambridge: Cambridge University Press, 1955. Vol. 2, 410-90.  N.p.; act 4, scene 1 [normalized spelling].";"1605";"1605";"1605";"1605";"English";"[Bellamont:] [...] <span class=""quote"">would I were a young man for thy sake.</span>";"";"Children of Paul&#039;s / Unknown, London";"@001483 Northward Ho";"pending";"#001026 Would I were young for your sake";"Unmarked";"Unmarked";"Comedy";"tbe";"Dialogue";"Body of text";"Local reference";"Shakespeare Studies";"@010000-1:119.
Munro, John, Clement Mansfield Ingleby et al., eds. The Shakspere Allusion-Book: A Collection of Allusions to Shakspere from 1591 to 1700 [...]. London: Chatto and Windus; New York: Duffield and Co. 1909. 119.";"[Bellamont:] [...] wud I were a young man for thy sake.";"Dekker, Thomas and John Webster.  North-Ward Hoe, Sundry times Acted by the Children of Paules. By Thomas Decker, and Iohn Webster. London: G. Eld, 1607.  N.p.; act 4, scene 1.";"Reitzer Elliot"
" Let them come in.";"unedited";"William zzzShakespeare";"King Lear";"Shakespeare, William.  King Lear.  Act 3, scene 4, lines 151-152.";"1605";"1605";"1605";"1605";"English";"[Edgar:] The Prince of Darkness is a gentleman. Modo he's called, and Mahu.";"";"";"@001486 King Lear";"pending";"#000667 Prince of Darkness";"Unmarked";"Unmarked";"Tragedy";"";"Dialogue";"Body of text";"Local reference";"Shakespeare Studies";"@010000-1:383.
Munro, John, Clement Mansfield Ingleby et al., eds. The Shakspere Allusion Book: A Collection of Allusions to Shakspere from 1591 to 1700 [...]. London: Chatto and Windus; New York: Duffield and Co., 1909. 1, 383.";"";"";"  Hohl Trillini Regula"
" Thrift, thrift, Horatio! the funeral baked meats";"ok";"George zzzChapman / Ben zzzJonson / John zzzMarston";"Eastward Ho!";"Marston, John, George Chapman and Ben Jonson.  ""Eastward Hoe."" The Plays of John Marston in Three Volumes. Ed. H. Harvey Wood. Edinburgh and London: Oliver and Boyd, 1934-1939. 3:83-174.  103 [normalized spelling].";"1605";"1605";"1605";"1605";"English";"[Golding:] [...] <span class=""quote"">the superfluity and cold meat left at their Nuptials, will with bounty furnish ours.</span>";"";"";"@001473 Eastward Ho";"pending";"#000051 cold meat to table";"Unmarked";"Unmarked";"Comedy";"";"Dialogue";"Body of text";"Local reference";"Annotated edition";"@010018
Chapman, George, Ben Jonson and John Marston. Eastward Ho. The Revels Plays. Ed. R. W. Van Fossen. Manchester and New York: Manchester University Press, 1999.";"[Golding:] [...] <span class=""quote"">the superfluitie and colde meate left at their Nuptialls, will with bountie furnish ours.</span>";"Marston, John, George Chapman and Ben Jonson.  ""Eastward Hoe."" The Plays of John Marston in Three Volumes. Ed. H. Harvey Wood. Edinburgh and London: Oliver and Boyd, 1934-1939. 3:83-174.  103.";"Kristmann Stefan"
" At supper.";"ok";"George zzzChapman / Ben zzzJonson / John zzzMarston";"Eastward Ho!";"Marston, John, George Chapman and Ben Jonson.  ""Eastward Hoe."" The Plays of John Marston in Three Volumes. Ed. H. Harvey Wood. Edinburgh and London: Oliver and Boyd, 1934-1939. 3:83-174.  112 [normalized spelling].";"1605";"1605";"1605";"1605";"HAS SEVERAL LEXIAS!";"[Quicksilver:] <span class=""quote"">Thereby lies a tale </span>sir. The old usurer will be here instantly, with my Punk <i>Sindefy</i>, whom you know your Lady has promised me to entertain for her Gentlewoman: and he, <span class=""quote"">(with a purpose to feed on you)</span>, invites you most solemnly by me <span class=""quote"">to supper</span>.";"";"";"@001473 Eastward Ho";"pending";"#005082 thereby hangs a tale / #000117 eat and be eaten";"Unmarked";"Unmarked";"Comedy";"";"Dialogue";"Body of text";"Local reference";"Shakespeare Studies";"@010139
Simpson, Percy. ""The Problem of Authorship of Eastward Ho."" PMLA 59.3 (September 1944): 715-725. ";"[Quicksilver:] Thereby lyes a tale sir. The old usurer will be here instantly, with my Puncke <i>Sindefie</i>, whome you know your Lady has promist mee to entertaine for her Gentlewoman: and he, <span class=""quote"">(with a purpose to feede on you)</span>, invites you most solemnly by me <span class=""quote"">to supper</span>.";"Marston, John, George Chapman and Ben Jonson.  ""Eastward Hoe."" The Plays of John Marston in Three Volumes. Ed. H. Harvey Wood. Edinburgh and London: Oliver and Boyd, 1934-1939. 3:83-174.  112.";"Kristmann Stefan"
" I am but mad north-north-west: when the wind is";"ok";"George zzzChapman / Ben zzzJonson / John zzzMarston";"Eastward Ho!";"Marston, John, George Chapman and Ben Jonson.  ""Eastward Hoe."" The Plays of John Marston in Three Volumes. Ed. H. Harvey Wood. Edinburgh and London: Oliver and Boyd, 1934-1939. 3:83-174.  142 [normalized spelling].";"1605";"1605";"1605";"1605";"English";"[Touchstone:] Do we not know <span class=""quote"">North-north-east? North- east and by East? East and by North? </span>nor plain Eastward?	";"";"";"@001473 Eastward Ho";"pending";"#000059 north-north-east or west";"Unmarked";"Unmarked";"Comedy";"";"Dialogue";"Body of text";"Local reference";"Electronic search (WordWeb Team)";"";"[Touchstone:] Do wee not knowe <span class=""quote"">North-north-east? North- east and by East? East and by North? </span>nor plaine Eastward?	";"Marston, John, George Chapman and Ben Jonson.  ""Eastward Hoe."" The Plays of John Marston in Three Volumes. Ed. H. Harvey Wood. Edinburgh and London: Oliver and Boyd, 1934-1939. 3:83-174.  142.";"  Hohl Trillini Regula"
" Let them come in.";"unedited";"Thomas zzzMiddleton";"A Mad World, My Masters";"Middleton, Thomas.  ""A Mad World, My Masters."" The Collected Works. Gen. eds. Gary Taylor and John Lavagnino. Oxford: Clarendon Press, 2007. 417-451.  417-418; act 1, scene 1.";"1605";"1605";"1605";"1605";"English";"[Follywit:] Hang you, you have bewitched me among you. I was as well given till I fell to be wicked, my grandsire had hope of me. <span class=""quote"">I went all in black; swore but o' Sundays, never came home drunk but upon fasting nights to cleanse my stomach. 'Slid, now I'm quite altered, blown into light colors, let out oaths by th' minute, sit up late till it be early, drink drunk till I am sober, sink down dead in a tavern, and rise in a tobacco shop. </span>Here's a transformation [...].";"";"Children of Paul&#039;s";"@001479 A Mad World, My Masters";"pending";"#001028 describing unvirtuous life virtuously ";"Unmarked";"Unmarked";"Theatre";"tbe";"Dialogue";"Body of text";"Local reference";"Shakespeare Studies";"@010000-1:142.
Munro, John, Clement Mansfield Ingleby et al., eds. The Shakspere Allusion-Book: A Collection of Allusions to Shakspere from 1591 to 1700 [...]. London: Chatto and Windus; New York: Duffield and Co. 1909. 142.";"[Follywit:] Hang you, you haue bewitcht me among you, I was as well giuen till I fell to be wicked, my Grandsire had hope of me, I went all in blacke, swore but a Sundaies, neuer came home drunke, but vpon fasting nights to clense my stomacke; sl'id now I'me quite altered, blowne into light colours, let out othes by'th minute, sit vp late till it bee early, drinke drunke till I am sober, sincke downe dead in a Tauerne, and rise in a Tabacco-shop: her's a transformation [...].";"Middleton, Thomas.  A Mad World, My Masters. As it hath bin lately in Action by the Children of Paules. Composed by T. M.  London: H. B. for Walter Bvrre [...], 1608.  N.p.; act 1, scene 1 [normalized spelling].";"Danneck Martin"
" Let them come in.";"unedited";"_ 0_Anon";"Caesar's Revenge, or Caesar and Pompey";"Anon.  The Tragedie Of Caesar and Pompey Or Caesars Reuenge. London: Nathaniel Fosbrooke and John Wright, 1607.  N.p.; act 1, scene 1, lines 45-46 [normalised spelling]. ";"1605";"1605";"1605";"1605";"English";"[Titinius:] [...] With which <span class=""quote"">the wanton wind </span>was wont to play, <br>
To drown with <span class=""quote"">billows </span>of overwhelming woes.";"";"Unknown / Trinity College, Cambridge";"@001457 Caesars Revenge, or Caesar and Pompey";"2 keywords";"#002047 wanton boy or wind and billow";"Unmarked";"Unmarked";"Tragedy";"tbe";"Dialogue";"Body of text";"Local reference";"Literary and Cultural Studies";"@010029-36.
Murphy, Donna N. The Marlowe-Shakespeare Continuum: Christopher Marlowe, Thomas Nashe, and Authorship of Early Shakespeare and Anonymous Plays. Newcastle, 2013. 36.";"[Titinius:] […] With which <span class=""quote"">the wanton wind was wont to play, <br>
To drowne with Billows </span>of orewhelming woes.";"Anon.  The Tragedie Of Caesar and Pompey Or Caesars Reuenge. London: Nathaniel Fosbrooke and Iohn Wright, 1607.  N.p.; act 1, scene 1, lines 45-46. ";" Heeg Stefanie"
" Let them come in.";"unedited";"_ 0_Anon";"Caesar's Revenge, or Caesar and Pompey";"Anon.  The Tragedie Of Caesar and Pompey Or Caesars Reuenge. London: Nathaniel Fosbrooke and John Wright, 1607.  N.p.; act 1, scene 1, lines 116-117 [normalised spelling].";"1605";"1605";"1605";"1605";"English";"[Brutus:] […] <span class=""quote"">Ingraven in the eyes and hearts of men.</span><br> 
Although the oppression of distressed Rome […].";"";"Trinity College, Oxford";"@001457 Caesars Revenge, or Caesar and Pompey";"pending";"#002048 engraved eyes - fame";"Unmarked";"Unmarked";"Tragedy";"tbe";"Dialogue";"Body of text";"Local reference";"Literary and Cultural Studies";"@010029-37.
Murphy, Donna N. The Marlowe Shakespeare Continuum: Christopher Marlowe, Thomas Nashe, and Authorship of Early Shakespeare and Anonymous Plays. Newcastle, 2013. 37.";"[Brutus:] […] Ingrauen in the eyes and hearts of men.<br> 
Although the oppression of distressed Rome […]";"Anon.  The Tragedie Of Caesar and Pompey Or Caesars Reuenge. London: Nathaniel Fosbrooke and Iohn Wright, 1607.  N.p.; act 1, scene 1, lines 116-117.";" Heeg Stefanie"
" Let them come in.";"unedited";"_ 0_Anon";"Caesar's Revenge, or Caesar and Pompey";"Anon.  The Tragedie Of Caesar and Pompey Or Caesars Reuenge. London: Nathaniel Fosbrooke and John Wright, 1607.  N.p.; act 1, scene 1, lines 150-151 [normalised spelling].";"1605";"1605";"1605";"1605";"English";"[Brutus:] […] And cole black Libyans, shall <span class=""quote"">manure the ground <br>
In thy defence with bleeding hearts of men.</span>";"";"Unknown / Trinity College, Oxford";"@001457 Caesars Revenge, or Caesar and Pompey";"pending";"#002049 manure the ground";"Unmarked";"Unmarked";"Tragedy";"tbe";"Dialogue";"Body of text";"Local reference";"Literary and Cultural Studies";"@010029-37.
Murphy, Donna N. The Marlowe Shakespeare Continuum: Christopher Marlowe, Thomas Nashe, and Authorship of Early Shakespeare and Anonymous Plays. Newcastle, 2013. 37.";"[Brutus:] […] And Cole-black Libians, shall manure the grounde <br>
In thy defence with bleeding hearts of men.";"Anon.  The Tragedie Of Caesar and Pompey Or Caesars Reuenge. London: Nathaniel Fosbrooke and Iohn Wright, 1607.  N.p.; act 1, scene 1, lines 150-151.";" Heeg Stefanie"
" Let them come in.";"unedited";"_ 0_Anon";"Caesar's Revenge, or Caesar and Pompey";"Anon.  The Tragedie Of Caesar and Pompey Or Caesars Reuenge. London: Nathaniel Fosbrooke and John Wright, 1607.  N.p.; act 1, scene 1, lines 177-178 [normalised spelling].";"1605";"1605";"1605";"1605";"English";"[Pompey:] Take we our last farewell, then though with pain, <br>
<span class=""quote"">Here three do part that ne're shall meet again.</span>";"";"Unknown / Trinity College, Oxford";"@001457 Caesars Revenge, or Caesar and Pompey";"pending";"#002050 Farewell, three shall never meet again";"Unmarked";"Unmarked";"Tragedy";"";"Dialogue";"Body of text";"Local reference";"Literary and Cultural Studies";"@010029-37.
Murphy, Donna N. The Marlowe-Shakespeare Continuum: Christopher Marlowe, Thomas Nashe, and Authorship of Early Shakespeare and Anonymous Plays. Newcastle, 2013. 37.";"[Pompey:] Take we our last farwell, then though with paine, <br>
Heere three do part that ne're shall meet againe.";"Anon.  The Tragedie Of Caesar and Pompey Or Caesars Reuenge. London: Nathaniel Fosbrooke and Iohn Wright, 1607.  N.p.; act 1, scene 1, lines 177-178.";" Heeg Stefanie"
" Let them come in.";"unedited";"_ 0_Anon";"Caesar's Revenge, or Caesar and Pompey";"Anon.  The Tragedie Of Caesar and Pompey Or Caesars Reuenge. London: Nathaniel Fosbrooke and John Wright, 1607.  N.p.; act 1, scene 2, lines 40-42 [normalised spelling].";"1605";"1605";"1605";"1605";"English";"[Caesar:] Here lies <span class=""quote"">one that's butcher'd by his Sire <br></span>
And here the son was his old Father's death […].";"";"Unknown / Trinity College, Oxford";"@001457 Caesars Revenge, or Caesar and Pompey";"motif";"#002051 MOTIF - Butcher own son";"Unmarked";"Unmarked";"Tragedy";"";"Dialogue";"Body of text";"Local reference";"Literary and Cultural Studies";"@010029-37.
Murphy, Donna N. The Marlowe-Shakespeare Continuum: Christopher Marlowe, Thomas Nashe, and Authorship of Early Shakespeare and Anonymous Plays. Newcastle, 2013. 37.";"[Cæsar:] Heere lyeth one that's boucher'd by his Sire <br>
And heere the Sonne was his old Fathers death […].";"Anon.  The Tragedie Of Caesar and Pompey Or Caesars Reuenge. London: Nathaniel Fosbrooke and Iohn Wright, 1607. N.p.; act 1, scene 2, lines 40-42.";" Heeg Stefanie"
" Let them come in.";"unedited";"_ 0_Anon";"Caesar's Revenge, or Caesar and Pompey";"Anon.  The Tragedie Of Caesar and Pompey Or Caesars Reuenge. London: Nathaniel Fosbrooke and John Wright, 1607.  N.p.; act 1, scene 3, lines 22-25.";"1605";"1605";"1605";"1605";"English";"[Caesar:] When Phoebus left fair <span class=""quote"">Thetis' watery couch, <br></span>
And peeping forth from out the golden gate <br>
Of his bright palace saw our battle rank'd: <br>
Off did he seek to turn his fiery steeds […].";"";"Unknown / Trinity College, Oxford";"@001457 Caesars Revenge, or Caesar and Pompey";"pending";"#002053 MOTIF WITH NAME - Thetis watery lap";"Unmarked";"Unmarked";"Tragedy";"tbe";"Dialogue";"Body of text";"Local reference";"Literary and Cultural Studies";"@010029-37.
Murphy, Donna N. The Marlowe Shakespeare Continuum: Christopher Marlowe, Thomas Nashe, and Authorship of Early Shakespeare and Anonymous Plays. Newcastle, 2013. 37.";"[Cæsar:] When Phæbus left faire Thetis watery couch, <br>
And peeping forth from out the goulden gate <br>
Of his bright pallace saw our battle rank'd: <br>
Oft did hee seeke to turne his fiery steeds […].";"Anon.  The Tragedie Of Caesar and Pompey Or Caesars Reuenge. London: Nathaniel Fosbrooke and Iohn Wright, 1607.  N.p.; act 1, scene 3, lines 22-25.";" Heeg Stefanie"
" Let them come in.";"unedited";"_ 0_Anon";"Caesar's Revenge, or Caesar and Pompey";"Anon.  The Tragedie Of Caesar and Pompey Or Caesars Reuenge. London: Nathaniel Fosbrooke and John Wright, 1607.  N.p.; 
act 1, scene 5, line 19 [normalised spelling].";"1605";"1605";"1605";"1605";"English";"[Pompey:] [...] 'Tis but thy fear that doth it <span class=""quote"">so miscall.</span>";"";"Unknown / Trinity College, Oxford";"@001457 Caesars Revenge, or Caesar and Pompey";"pending";"#002054 miscall";"Unmarked";"Unmarked";"Tragedy";"tbe";"Dialogue";"Body of text";"Local reference";"Literary and Cultural Studies";"@010029-38.
Murphy, Donna N. The Marlowe-Shakespeare Continuum: Christopher Marlowe, Thomas Nashe, and Authorship of Early Shakespeare and Anonymous Plays. Newcastle, 2013. 38.";"[Pompey:] […] Tis but thy feare that doth it so miscall.";"Anon.  The Tragedie Of Caesar and Pompey Or Caesars Reuenge. London: Nathaniel Fosbrooke and Iohn Wright, 1607.  N.p.; act 1, scene 5, line 19.";" Heeg Stefanie"
" Let them come in.";"unedited";"_ 0_Anon";"Caesar's Revenge, or Caesar and Pompey";"Anon.  The Tragedie Of Caesar and Pompey Or Caesars Reuenge. London: Nathaniel Fosbrooke and John Wright, 1607.  N.p.; act 1, scene 5, lines 83-84 [normalised spelling].";"1605";"1605";"1605";"1605";"English";"[Pompey:] <span class=""quote"">Earth gape and swallow him</span> that heavens hate, <br>
Consume me fire with thy devouring flames […].";"";"Children of the Queen's Revels / Trinity College, Oxford";"@001457 Caesars Revenge, or Caesar and Pompey";"pending";"#002056 Earth gapes";"Unmarked";"Unmarked";"Tragedy";"";"Dialogue";"Body of text";"Local reference";"Literary and Cultural Studies";"@010029-38.
Murphy, Donna N. The Marlowe Shakespeare Continuum: Christopher Marlowe, Thomas Nashe, and Authorship of Early Shakespeare and Anonymous Plays. Newcastle, 2013. 38.";"[Pompey:] Earth gape and swallow him that Heauens hate, <br>
Consume me Fire with thy deuouring flames […].";"Anon.  The Tragedie Of Caesar and Pompey Or Caesars Reuenge. London: Nathaniel Fosbrooke and Iohn Wright, 1607.  N.p.; act 1, scene 5, lines 83-84.";" Heeg Stefanie"
" Let them come in.";"unedited";"_ 0_Anon";"Caesar's Revenge, or Caesar and Pompey";"Anon.  The Tragedie Of Caesar and Pompey Or Caesars Reuenge. London: Nathaniel Fosbrooke and John Wright, 1607.  N.p.; act 1, scene 6, lines 31-32 [normalised spelling].";"1605";"1605";"1605";"1605";"English";"[Caesar:] […] Unto those sands where <span class=""quote"">high erected posts<br>
Of great Alcides, </span>do uphold his name […].";"";"Unknown / Trinity College, Oxford";"@001457 Caesars Revenge, or Caesar and Pompey";"pending";"#002057 MOTIF WITH NAME - Alcides post";"Unmarked";"Unmarked";"Tragedy";"";"Dialogue";"Body of text";"Local reference";"Literary and Cultural Studies";"@010029-38.
Murphy, Donna N. The Marlowe-Shakespeare Continuum: Christopher Marlowe, Thomas Nashe, and Authorship of Early Shakespeare and Anonymous Plays. Newcastle, 2013. 38.";"[Caesar:] […] Vnto those Sandes where high erected poastes. <br>
Of great Alcides , do vp hold his name […].";"Anon.  The Tragedie Of Caesar and Pompey Or Caesars Reuenge. London: Nathaniel Fosbrooke and Iohn Wright, 1607.  N.p.; act 1, scene 6, lines 31-32.";" Heeg Stefanie"
" Let them come in.";"unedited";"_ 0_Anon";"Caesar's Revenge, or Caesar and Pompey";"Anon.  The Tragedie Of Caesar and Pompey Or Caesars Reuenge. London: Nathaniel Fosbrooke and John Wright, 1607.  N.p.; act 1, scene 6, lines 83-84 [normalised spelling].";"1605";"1605";"1605";"1605";"English";"[Caesar:] […] He on his golden trapped Palfreys rides, <br>
That <span class=""quote"">from their nostrils do the morning blow</span> […].";"";"Unknown / Trinity College, Oxford";"@001457 Caesars Revenge, or Caesar and Pompey";"pending";"#002059 nostrils morning blow";"Unmarked";"Unmarked";"Tragedy";"";"Dialogue";"Body of text";"Local reference";"Literary and Cultural Studies";"@010029-38.
Murphy, Donna N. The Marlowe-Shakespeare Continuum: Christopher Marlowe, Thomas Nashe, and Authorship of Early Shakespeare and Anonymous Plays. Newcastle, 2013. 38.";"[Caesar:] […] He on his goulden trapped Palfreys rides, <br>
That from their nostrels do the morning blow […].";"Anon.  The Tragedie Of Caesar and Pompey Or Caesars Reuenge. London: Nathaniel Fosbrooke and Iohn Wright, 1607.  N.p.; act 1, scene 6, lines 83-84.";" Heeg Stefanie"
" Let them come in.";"unedited";"William zzzShakespeare";"All's Well That Ends Well";"Shakespeare, William.  All's Well That Ends Well.  Act 4, scene 3, lines 231-235.";"1605";"1605";"1605";"1605";"English";"[Paroles:] My meaning in 't, I protest, was very honest in the behalf of the maid, for I knew the young count to be <span class=""quote"">a dangerous and lascivious boy, who is a whale to virginity and devours up all the fry it finds.</span>";"";"King's Men / Globe";"@001461 Alls Well That Ends Well";"";"#005133 dangerous boy devours everything like a whale";"Unmarked";"Unmarked";"Tragicomedy";"";"Dialogue";"Body of text";"Local reference";"Electronic search (HyperHamlet Team)";"";"";"";"  Hohl Trillini Regula"
" Let them come in.";"unedited";"_ 0_Anon";"Caesar's Revenge, or Caesar and Pompey";"Anon.  The Tragedie Of Caesar and Pompey Or Caesars Reuenge. London: Nathaniel Fosbrooke and John Wright, 1607.  N.p.; act 2, prologue, lines 10-13 [normalised spelling].";"1605";"1605";"1605";"1605";"English";"[Anthony:] Though <span class=""quote"">Caesar </span>be as great as great may be, <br>
Yet Pompey once was even as great as he, <br>
And <span class=""quote"">how he rode clad in stories' spoils </span>[…].";"";"Unknown / Trinity College, Oxford";"@001457 Caesars Revenge, or Caesar and Pompey";"pending";"#002060 MOTIF WITH NAME - As greats as Caesar parading streets / &001019 HUMAN - Pompey the Great / &002186 HUMAN - Julius Caesar";"Unmarked";"Unmarked";"Tragedy";"";"Dialogue";"Body of text";"Local reference";"Literary and Cultural Studies";"@010029-39.
Murphy, Donna N. The Marlowe-Shakespeare Continuum: Christopher Marlowe, Thomas Nashe, and Authorship of Early Shakespeare and Anonymous Plays. Newcastle, 2013. 39.";"[Anthony:] Though Caesar be as great as great may be, <br>
Yet Pompey once was euen as great as he, <br>
And how he rode clad in Setorius spoyles […].";"Anon.  The Tragedie Of Caesar and Pompey Or Caesars Reuenge. London: Nathaniel Fosbrooke and Iohn Wright, 1607.  N.p.; act 2, prologue, lines 10-13.";" Heeg Stefanie"
" Read on this book;";"provisional";"George zzzChapman / Ben zzzJonson / John zzzMarston";"Eastward Ho!";"Marston, John, George Chapman and Ben Jonson.  ""Eastward Hoe."" The Plays of John Marston in Three Volumes. Ed. H. Harvey Wood. Edinburgh and London: Oliver and Boyd, 1934-1939. 3:83-174.  113-114.";"1605";"1605";"1605";"1605";"English";"[Gertrude:] And draw all my servants in my bow, and keep my counsel, and tell me tales, and put me riddles, and <span class=""quote"">read on a book</span> sometimes when I am busy, and laugh at country gentlewomen, and command anything in the house for my retainers; and care not what you spend, for it is all mine; and, in any case, be still a maid, whatsoever you do, or whatsoever any man can do unto you.";"";"Children of the Queen's Revels / Blackfriars, London";"@001473 Eastward Ho";"pending";"#000260 read on this book";"Unmarked";"Unmarked";"Comedy";"";"Dialogue";"Body of text";"Local reference";"Annotated edition";"@010018
Chapman, George, Ben Jonson and John Marston.  Eastward Ho. The Revels Plays. Ed. R. W. Van Fossen. Manchester and New York: Manchester University Press, 1999.";"";"";"Kristmann Stefan"
" Let them come in.";"unedited";"William zzzShakespeare";"King Lear";"Shakespeare, William.  King Lear.  Act 1, scene 2, lines 7-8.";"1605";"1605";"1605";"1605";"English";"[Edmund:] [...] <span class=""quote"">When my dimensions are as well compact, <br>
My mind as generous and my shape as true </span>[...].";"";"King's Men / Globe";"@001486 King Lear";"pending";"#001061 own dimensions";"Unmarked";"Unmarked";"Tragedy";"";"Dialogue";"Body of text";"Local reference";"Annotated edition";"@010002-6.
Tourneur, Cyril.  The Atheist's Tragedy, or The Honest Man's Revenge. Ed. Irving Ribner. London: The Broadwater Press Ltd, 1964.  6.";"";"";"Reitzer Elliot"
" Speak; I am bound to hear.";"ok";"Francis zzzBeaumont / John zzzFletcher";"The Woman-Hater";"Beaumont, Francis and John Fletcher.  ""The Woman-Hater."" The Dramatic Works in the Beaumont and Fletcher Canon. Ed. F. Bowers. 10 vols. Cambridge: Cambridge University Press, 1966. Vol. 1, 145-259.  181; act 2, scene 1, lines 342-54 [normalized spelling].";"1606";"1606";"1606";"1606";"English";"[Count:] Lazarello, bestir thy self nimbly and soddenly, and hear me with patience.<br>
[Lazarello:] Let me not fall from myself; <span class=""quote"">speak I am bound to hear.</span><br>
[Count:] <span class=""quote"">So art thou to revenge, when thou shalt hear.</span> <br>
The fish head is gone, and we know not whither.";"";"";"@001522 The Woman-Hater";"sentence or verse line";"#001120 speak, Im bound to hear";"Unmarked";"Unmarked";"Comedy";"tbe";"Dialogue";"Body of text";"Local reference";"Shakespeare Studies";"@010005/@010000/@010025
Greenfield, Sayre. ""Quoting Hamlet in the Early Seventeenth Century."" Modern Philology. 105.3 (2008): 510–34. <br>
Wells, Stanley, ed. Shakespearean Burlesques. 3 vols. London: Diploma Press, Ltd., 1977. <br>
Jenkins, Harold. ""'Hamlet' Then Till Now."" Shakespeare Survey 18: Shakespeare Then Till Now. Ed. Stanley Wells. Cambridge: Cambridge University Press, 1993. 1-14.<br>
Munro, John, Clement Mansfield Ingleby et al., eds. The Shakspere Allusion Book: A Collection of Allusions to Shakspere from 1591 to 1700 [...]. London: Chatto and Windus; New York: Duffield and Co., 1909.";"[Count:] Lazarello, bestirre thy selfe nimbly and sodainly, and here me with patience.<br>
[Lazarello:] Let me not fall from my selfe; <span class=""quote"">speake I am bound to heare.</span><br>
[Count:] <span class=""quote"">So art thou to revenge, when thou shalt heare.</span> <br>
The fish head is gone, and we know not whither.";"Beaumont, Francis and John Fletcher.  ""The Woman-Hater."" The Dramatic Works in the Beaumont and Fletcher Canon. Ed. F. Bowers. 10 vols. Cambridge: Cambridge University Press, 1966. Vol. 1, 145-259.  181; act 2, scene 1, lines 342-54.";"Kristmann Stefan"
" Let them come in.";"unedited";"William zzzShakespeare";"Macbeth";"Shakespeare, William.  Macbeth.  Act 1, scene 2, lines 9-11.";"1606";"1606";"1606";"1606";"English";"[Captain:] <span class=""quote"">Doubtful it stood,<br></span>
As two spent swimmers that do cling together <br>
And choke their art. ";"";"King's Men / Globe";"@001496 Macbeth";"pending";"#000086 stand doubtful";"Unmarked";"Unmarked";"Tragedy";"";"Dialogue";"Body of text";"Local reference";"Electronic search (HyperHamlet Team)";"";"";"";"  Hohl Trillini Regula"
" Let them come in.";"unedited";"William zzzShakespeare";"Macbeth";"Shakespeare, William.  Macbeth.  Act 1, scene 3, lines 56-58. ";"1606";"1606";"1606";"1606";"English";"[Ross:] From Fife, great king,<br>
Where <span class=""quote"">the Norweyan banners flout the sky<br>
And fan our people cold </span>[...].";"";"";"@001496 Macbeth";"pending";"#000060 flag fans cold air";"Unmarked";"Unmarked";"Tragedy";"";"Dialogue";"Body of text";"Local reference";"Annotated edition";"@005134";"";"";"  Hohl Trillini Regula"
" Let them come in.";"unedited";"William zzzShakespeare";"Macbeth";"Shakespeare, William.  Macbeth.  Act 1, scene 2, line 39.";"1606";"1606";"1606";"1606";"English";"[Captain:] <span class=""quote"">Yes, as sparrows eagles, or the hare the lion</span>. ";"";"King's Men / Globe";"@001496 Macbeth";"pending";"#000087 IMAGE - small animals fear bigger ones";"Unmarked";"Unmarked";"Theatre";"";"Dialogue";"Body of text";"Local reference";"Shakespeare Studies";"@010000
Munro, John, Clement Mansfield Ingleby et al., eds. The Shakspere Allusion Book: A Collection of Allusions to Shakspere from 1591 to 1700 [...]. London: Chatto and Windus; New York: Duffield and Co., 1909.";"";"";"  Hohl Trillini Regula"
